X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
-8.935066312551498413e-02,-2.857267856597900391e-01,2.612496018409729004e-01,-1.209309175610542297e-01,7.360189408063888550e-02,-4.375663027167320251e-02,4.141048491001129150e-01,-1.879408955574035645e-06,1.858219504356384277e-02,-1.264926604926586151e-02,-1.699471473693847656e-02,1.171300653368234634e-03,3.052291181181400193e-01,1.669403763345289962e-02,3.942871318313829931e+01
-9.353393316268920898e-02,-2.872853279113769531e-01,2.628858089447021484e-01,-1.210919171571731567e-01,7.670550793409347534e-02,-4.167706891894340515e-02,4.168407917022705078e-01,-3.240071237087249756e-05,1.971975341439247131e-02,-1.691893860697746277e-02,-1.859391108155250549e-02,1.080291345715522766e-03,3.125154481643510063e-01,1.700864141402870164e-02,3.959036282422049879e+01
-9.660896658897399902e-02,-2.898057997226715088e-01,2.658125162124633789e-01,-1.209669113159179688e-01,7.661604136228561401e-02,-4.249006509780883789e-02,4.205363094806671143e-01,-5.322191864252090454e-04,2.130599319934844971e-02,-1.682290434837341309e-02,-1.810812577605247498e-02,1.100685447454452515e-03,3.192415801318310153e-01,1.729330681919849858e-02,3.946534601966860123e+01
-9.387357532978057861e-02,-2.874965369701385498e-01,2.631501555442810059e-01,-1.220744401216506958e-01,7.409849017858505249e-02,-4.352639615535736084e-02,4.171284139156341553e-01,-1.084187999367713928e-03,1.997419819235801697e-02,-1.363414898514747620e-02,-1.854431256651878357e-02,1.104441005736589432e-03,3.192415801318310153e-01,1.729330681919849858e-02,3.946534601966860123e+01
-9.185834228992462158e-02,-2.807533144950866699e-01,2.554165720939636230e-01,-1.218015179038047791e-01,6.967998296022415161e-02,-4.065022990107536316e-02,4.062557816505432129e-01,-3.234563395380973816e-03,1.853595674037933350e-02,-1.300359144806861877e-02,-1.986966282129287720e-02,1.180914230644702911e-03,3.254505809975349884e-01,1.755088260909180159e-02,4.046785041857239662e+01
-9.059576690196990967e-02,-2.753715813159942627e-01,2.495826184749603271e-01,-1.201533675193786621e-01,6.489806622266769409e-02,-3.904831781983375549e-02,3.971140384674072266e-01,-5.146840587258338928e-03,1.818765699863433838e-02,-1.151576265692710876e-02,-1.959865167737007141e-02,1.311881933361291885e-03,3.311821397100679909e-01,1.778394346913739904e-02,4.128264996630549888e+01
-8.964705467224121094e-02,-2.723380923271179199e-01,2.458457052707672119e-01,-1.215924248099327087e-01,6.193958967924118042e-02,-3.858328983187675476e-02,3.924637138843536377e-01,-6.682109087705612183e-03,1.719401776790618896e-02,-9.550135582685470581e-03,-2.102445811033248901e-02,1.312544569373130798e-03,3.364731165234020049e-01,1.799482966858840030e-02,4.143088210340800259e+01
-8.814493566751480103e-02,-2.713795602321624756e-01,2.450283020734786987e-01,-1.224527209997177124e-01,6.074620038270950317e-02,-3.912821039557456970e-02,3.913778662681579590e-01,-6.959598511457443237e-03,1.645902544260025024e-02,-7.987042888998985291e-03,-2.112086862325668335e-02,1.309701241552829742e-03,3.394201250078849874e-01,1.811042205713350034e-02,4.120403473608659795e+01
-8.335953950881958008e-02,-2.676062285900115967e-01,2.415618151426315308e-01,-1.211586147546768188e-01,5.638613551855087280e-02,-4.101912304759025574e-02,3.853161633014678955e-01,-7.211146876215934753e-03,1.534018665552139282e-02,-3.127135336399078369e-03,-1.912380382418632507e-02,1.450351905077695847e-03,3.394201250078849874e-01,1.811042205713350034e-02,4.120403473608659795e+01
-8.072261512279510498e-02,-2.655655443668365479e-01,2.391527295112609863e-01,-1.222798451781272888e-01,5.255877226591110229e-02,-4.366999492049217224e-02,3.821383118629455566e-01,-8.021224290132522583e-03,1.438587158918380737e-02,2.394495531916618347e-03,-1.914041489362716675e-02,1.503577921539545059e-03,3.413573155136450099e-01,1.818564806163560157e-02,4.092686288746769918e+01
