X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
1.358421921730041504e+00,-1.644444704055786133e+00,-2.099484443664550781e+00,-2.314841508865356445e+00,6.014862060546875000e-01,-3.677482604980468750e-01,-2.381237030029296875e+00,1.907516717910766602e-01,1.374915957450866699e+00,-4.061153411865234375e+00,-2.403984566334301576e+00,1.949481331581442989e-01,1.383680934647741445e+00,-4.066303291321023750e+00
1.326439380645751953e+00,-1.641021728515625000e+00,-2.145582914352416992e+00,-2.347540855407714844e+00,6.216832399368286133e-01,-3.698799014091491699e-01,-2.377241134643554688e+00,1.502699255943298340e-01,1.436357617378234863e+00,-4.053723335266113281e+00,-2.404076217787903147e+00,1.577344697195063317e-01,1.440166351897706143e+00,-4.058771821101398558e+00
1.296248912811279297e+00,-1.636519312858581543e+00,-2.189943790435791016e+00,-2.380220174789428711e+00,6.428876519203186035e-01,-3.692399859428405762e-01,-2.370082616806030273e+00,1.100842952728271484e-01,1.495531916618347168e+00,-4.048904418945312500e+00,-2.404155361582915873e+00,1.204078619414207796e-01,1.495570198153010955e+00,-4.051014800814850325e+00
1.267291784286499023e+00,-1.631050229072570801e+00,-2.233093261718750000e+00,-2.413185596466064453e+00,6.645051836967468262e-01,-3.668943047523498535e-01,-2.360174179077148438e+00,7.032391428947448730e-02,1.552628517150878906e+00,-4.045861244201660156e+00,-2.404222721102417193e+00,8.299366179802612764e-02,1.549906166685699249e+00,-4.043036511559652268e+00
1.239174842834472656e+00,-1.625118136405944824e+00,-2.275176048278808594e+00,-2.446937322616577148e+00,6.857887506484985352e-01,-3.637222051620483398e-01,-2.349381923675537109e+00,3.120201826095581055e-02,1.607591152191162109e+00,-4.043765068054199219e+00,-2.404279071837681414e+00,4.552264773498435751e-02,1.603187712508287843e+00,-4.034841476960782991e+00
1.211589574813842773e+00,-1.619243502616882324e+00,-2.316225767135620117e+00,-2.481839895248413086e+00,7.060483694076538086e-01,-3.604266643524169922e-01,-2.339827060699462891e+00,-7.141888141632080078e-03,1.660378217697143555e+00,-4.041703701019287109e+00,-2.404325024893274598e+00,8.014560581305479880e-03,1.655426785565002890e+00,-4.026433662541998082e+00
1.184232592582702637e+00,-1.613898754119873047e+00,-2.356408119201660156e+00,-2.518120050430297852e+00,7.247138023376464844e-01,-3.576384782791137695e-01,-2.333342552185058594e+00,-4.472160339355468750e-02,1.711124897003173828e+00,-4.038682460784912109e+00,-2.404361241348101252e+00,-2.950602645335092394e-02,1.706636253620638977e+00,-4.017817287427491557e+00
1.156694889068603516e+00,-1.609320998191833496e+00,-2.396028518676757812e+00,-2.555787563323974609e+00,7.414932847023010254e-01,-3.559676408767700195e-01,-2.331020355224609375e+00,-8.184486627578735352e-02,1.760234713554382324e+00,-4.033462524414062500e+00,-2.404388347789881308e+00,-6.701603584078834330e-02,1.756828755870746717e+00,-4.008996490083630349e+00
1.128504514694213867e+00,-1.605502605438232422e+00,-2.435471057891845703e+00,-2.594599723815917969e+00,7.563095092773437500e-01,-3.559429645538330078e-01,-2.333307266235351562e+00,-1.189915835857391357e-01,1.808227658271789551e+00,-4.024616241455078125e+00,-2.404406975637244592e+00,-1.044923928395354029e-01,1.806017403281527045e+00,-3.999975387383797099e+00
1.099415898323059082e+00,-1.602245092391967773e+00,-2.475084066390991211e+00,-2.634102106094360352e+00,7.693451642990112305e-01,-3.577947020530700684e-01,-2.339792728424072266e+00,-1.565344929695129395e-01,1.855515003204345703e+00,-4.011308193206787109e+00,-2.404417691314005179e+00,-1.419142948193536924e-01,1.854214493083699455e+00,-3.990757994201697301e+00
1.069952249526977539e+00,-1.599440217018127441e+00,-2.514869451522827148e+00,-2.673918247222900391e+00,7.810823321342468262e-01,-3.610854148864746094e-01,-2.349034309387207031e+00,-1.942385137081146240e-01,1.902032256126403809e+00,-3.994840621948242188e+00,-2.404421047601809747e+00,-1.792613676278000112e-01,1.901432432071156198e+00,-3.981348293915777603e+00
1.040897369384765625e+00,-1.597206115722656250e+00,-2.554572105407714844e+00,-2.713669538497924805e+00,7.917176485061645508e-01,-3.651883602142333984e-01,-2.360135078430175781e+00,-2.314748764038085938e-01,1.947342872619628906e+00,-3.976923704147338867e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
1.012792706489562988e+00,-1.595615386962890625e+00,-2.593980312347412109e+00,-2.753030776977539062e+00,8.013061285018920898e-01,-3.695887923240661621e-01,-2.372650861740112305e+00,-2.677650451660156250e-01,1.991130352020263672e+00,-3.958707094192504883e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
9.857821464538574219e-01,-1.594624280929565430e+00,-2.632979869842529297e+00,-2.791777610778808594e+00,8.099658489227294922e-01,-3.739650845527648926e-01,-2.386229038238525391e+00,-3.030031919479370117e-01,2.033365249633789062e+00,-3.940600395202636719e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
9.597508907318115234e-01,-1.594030857086181641e+00,-2.671374559402465820e+00,-2.829646348953247070e+00,8.181429505348205566e-01,-3.782974481582641602e-01,-2.399828433990478516e+00,-3.373493552207946777e-01,2.074166297912597656e+00,-3.922693729400634766e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
9.344382286071777344e-01,-1.593534946441650391e+00,-2.708944797515869141e+00,-2.866491317749023438e+00,8.265163898468017578e-01,-3.827930688858032227e-01,-2.411937713623046875e+00,-3.711097836494445801e-01,2.113753318786621094e+00,-3.905074596405029297e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
9.095370769500732422e-01,-1.592918872833251953e+00,-2.745498418807983398e+00,-2.902406692504882812e+00,8.358355760574340820e-01,-3.876591920852661133e-01,-2.421058893203735352e+00,-4.046277701854705811e-01,2.152412414550781250e+00,-3.888040542602539062e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
8.847950696945190430e-01,-1.592049837112426758e+00,-2.780924081802368164e+00,-2.937575101852416992e+00,8.466591238975524902e-01,-3.929939270019531250e-01,-2.426204204559326172e+00,-4.381548464298248291e-01,2.190376281738281250e+00,-3.871948003768920898e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
8.600648045539855957e-01,-1.590843915939331055e+00,-2.815232276916503906e+00,-2.972222089767456055e+00,8.591865301132202148e-01,-3.987585902214050293e-01,-2.427199363708496094e+00,-4.718118309974670410e-01,2.227791309356689453e+00,-3.857060194015502930e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
8.353077173233032227e-01,-1.589252948760986328e+00,-2.848543643951416016e+00,-3.006723880767822266e+00,8.732787966728210449e-01,-4.047967195510864258e-01,-2.424631118774414062e+00,-5.056412220001220703e-01,2.264758586883544922e+00,-3.843568801879882812e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
8.105586767196655273e-01,-1.587232351303100586e+00,-2.881048202514648438e+00,-3.041515588760375977e+00,8.886568546295166016e-01,-4.108981490135192871e-01,-2.419384717941284180e+00,-5.396516919136047363e-01,2.301378250122070312e+00,-3.831675529479980469e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
7.859009504318237305e-01,-1.584719061851501465e+00,-2.912999629974365234e+00,-3.077028751373291016e+00,9.049370288848876953e-01,-4.168323874473571777e-01,-2.412523746490478516e+00,-5.738418698310852051e-01,2.337755680084228516e+00,-3.821523666381835938e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
7.614010572433471680e-01,-1.581599235534667969e+00,-2.944677114486694336e+00,-3.113595247268676758e+00,9.217070341110229492e-01,-4.224048852920532227e-01,-2.405098438262939453e+00,-6.082506775856018066e-01,2.374009370803833008e+00,-3.813060522079467773e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
7.371400594711303711e-01,-1.577769994735717773e+00,-2.976278781890869141e+00,-3.151216268539428711e+00,9.385617375373840332e-01,-4.275789260864257812e-01,-2.397950887680053711e+00,-6.428601145744323730e-01,2.410159587860107422e+00,-3.805981636047363281e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
7.131873369216918945e-01,-1.573170185089111328e+00,-3.007837533950805664e+00,-3.189508199691772461e+00,9.552335739135742188e-01,-4.324902892112731934e-01,-2.391466140747070312e+00,-6.775830984115600586e-01,2.446112871170043945e+00,-3.799819946289062500e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
6.895767450332641602e-01,-1.567751049995422363e+00,-3.039313077926635742e+00,-3.228060483932495117e+00,9.716103076934814453e-01,-4.372957348823547363e-01,-2.385721445083618164e+00,-7.123573422431945801e-01,2.481786489486694336e+00,-3.794198513031005859e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
6.663526296615600586e-01,-1.561498641967773438e+00,-3.070640325546264648e+00,-3.266519069671630859e+00,9.876071214675903320e-01,-4.421362876892089844e-01,-2.380750417709350586e+00,-7.471158504486083984e-01,2.517098426818847656e+00,-3.788824796676635742e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
6.435736417770385742e-01,-1.554430484771728516e+00,-3.101734399795532227e+00,-3.304577827453613281e+00,1.003153085708618164e+00,-4.471322298049926758e-01,-2.376564979553222656e+00,-7.817783355712890625e-01,2.551959037780761719e+00,-3.783480644226074219e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
6.213130950927734375e-01,-1.546591997146606445e+00,-3.132497549057006836e+00,-3.341980934143066406e+00,1.018181324005126953e+00,-4.523836374282836914e-01,-2.373144149780273438e+00,-8.162474632263183594e-01,2.586267232894897461e+00,-3.778012037277221680e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
5.996643304824829102e-01,-1.538058519363403320e+00,-3.162828922271728516e+00,-3.378533124923706055e+00,1.032615065574645996e+00,-4.579654335975646973e-01,-2.370432853698730469e+00,-8.503996729850769043e-01,2.619899272918701172e+00,-3.772337198257446289e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
5.787429213523864746e-01,-1.528941988945007324e+00,-3.192627429962158203e+00,-3.414090633392333984e+00,1.046358704566955566e+00,-4.639162421226501465e-01,-2.368409156799316406e+00,-8.840812444686889648e-01,2.652717113494873047e+00,-3.766436338424682617e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
5.585776567459106445e-01,-1.519477367401123047e+00,-3.221792221069335938e+00,-3.448425769805908203e+00,1.059336900711059570e+00,-4.702305197715759277e-01,-2.367068290710449219e+00,-9.171939492225646973e-01,2.684591531753540039e+00,-3.760104656219482422e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
5.391234159469604492e-01,-1.509993314743041992e+00,-3.250231266021728516e+00,-3.481242418289184570e+00,1.071488857269287109e+00,-4.768626689910888672e-01,-2.366427183151245117e+00,-9.496948719024658203e-01,2.715404987335205078e+00,-3.752996444702148438e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
5.203300714492797852e-01,-1.500837802886962891e+00,-3.277867078781127930e+00,-3.512271165847778320e+00,1.082739233970642090e+00,-4.837528467178344727e-01,-2.366517066955566406e+00,-9.815423488616943359e-01,2.745039701461791992e+00,-3.744798898696899414e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
5.021337270736694336e-01,-1.492353677749633789e+00,-3.304634094238281250e+00,-3.541259765625000000e+00,1.093014240264892578e+00,-4.908339381217956543e-01,-2.367353439331054688e+00,-1.012699484825134277e+00,2.773381233215332031e+00,-3.735233306884765625e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
4.844653904438018799e-01,-1.484700560569763184e+00,-3.330490589141845703e+00,-3.568143367767333984e+00,1.102292537689208984e+00,-4.980370998382568359e-01,-2.368890285491943359e+00,-1.043167352676391602e+00,2.800388097763061523e+00,-3.724193096160888672e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
4.672452807426452637e-01,-1.477812290191650391e+00,-3.355408430099487305e+00,-3.593063831329345703e+00,1.110648632049560547e+00,-5.053110718727111816e-01,-2.370989322662353516e+00,-1.073010087013244629e+00,2.826113224029541016e+00,-3.711753845214843750e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
4.503704905509948730e-01,-1.471589684486389160e+00,-3.379358291625976562e+00,-3.616176843643188477e+00,1.118218421936035156e+00,-5.126178264617919922e-01,-2.373466491699218750e+00,-1.102319717407226562e+00,2.850646972656250000e+00,-3.698022842407226562e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
4.337443113327026367e-01,-1.465934991836547852e+00,-3.402320146560668945e+00,-3.637658357620239258e+00,1.125156879425048828e+00,-5.199177265167236328e-01,-2.376143932342529297e+00,-1.131183385848999023e+00,2.874099731445312500e+00,-3.683162689208984375e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
4.172878265380859375e-01,-1.460754632949829102e+00,-3.424290180206298828e+00,-3.657706737518310547e+00,1.131617546081542969e+00,-5.271675586700439453e-01,-2.378867626190185547e+00,-1.159673213958740234e+00,2.896590709686279297e+00,-3.667391777038574219e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
4.009416103363037109e-01,-1.455966949462890625e+00,-3.445278644561767578e+00,-3.676524877548217773e+00,1.137740135192871094e+00,-5.343194007873535156e-01,-2.381514549255371094e+00,-1.187839984893798828e+00,2.918239831924438477e+00,-3.650957584381103516e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
