X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
9.137263298034667969e-01,-1.572404384613037109e+00,-2.770140171051025391e+00,-2.909872531890869141e+00,8.337421417236328125e-01,-3.877441287040710449e-01,-2.419722080230712891e+00,-4.038782417774200439e-01,2.162641763687133789e+00,-3.910533905029296875e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
8.902745246887207031e-01,-1.571487069129943848e+00,-2.805865287780761719e+00,-2.948207139968872070e+00,8.437328338623046875e-01,-3.932863473892211914e-01,-2.426609039306640625e+00,-4.367216825485229492e-01,2.200644016265869141e+00,-3.898264169692993164e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
8.676643371582031250e-01,-1.568715333938598633e+00,-2.842303752899169922e+00,-2.986934900283813477e+00,8.560510873794555664e-01,-3.988622426986694336e-01,-2.427579879760742188e+00,-4.692495167255401611e-01,2.238912343978881836e+00,-3.891568660736083984e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
8.450572490692138672e-01,-1.566685676574707031e+00,-2.877181291580200195e+00,-3.024458646774291992e+00,8.676925897598266602e-01,-4.044008255004882812e-01,-2.429650306701660156e+00,-5.016109347343444824e-01,2.275739669799804688e+00,-3.882298469543457031e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
8.226835131645202637e-01,-1.563518762588500977e+00,-2.912078380584716797e+00,-3.061821937561035156e+00,8.803483247756958008e-01,-4.099146127700805664e-01,-2.429125547409057617e+00,-5.339921116828918457e-01,2.312384366989135742e+00,-3.874790668487548828e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
8.001185655593872070e-01,-1.560277938842773438e+00,-2.945986747741699219e+00,-3.098598718643188477e+00,8.930747509002685547e-01,-4.152712821960449219e-01,-2.428406000137329102e+00,-5.666514039039611816e-01,2.348296165466308594e+00,-3.865978956222534180e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
7.614010572433471680e-01,-1.581599235534667969e+00,-2.944677114486694336e+00,-3.113595247268676758e+00,9.217070341110229492e-01,-4.224048852920532227e-01,-2.405098438262939453e+00,-6.082506775856018066e-01,2.374009370803833008e+00,-3.813060522079467773e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
7.537143826484680176e-01,-1.542151689529418945e+00,-3.015243291854858398e+00,-3.155214071273803711e+00,9.153703451156616211e-01,-4.347007274627685547e-01,-2.423716545104980469e+00,-6.317468881607055664e-01,2.416511058807373047e+00,-3.828286170959472656e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
7.321245670318603516e-01,-1.543033838272094727e+00,-3.044138431549072266e+00,-3.203304529190063477e+00,9.323607683181762695e-01,-4.326909184455871582e-01,-2.420760631561279297e+00,-6.657765507698059082e-01,2.452424049377441406e+00,-3.834327220916748047e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
7.068617343902587891e-01,-1.540718436241149902e+00,-3.075803279876708984e+00,-3.242223262786865234e+00,9.488574266433715820e-01,-4.356473684310913086e-01,-2.416908264160156250e+00,-7.026576995849609375e-01,2.488980770111083984e+00,-3.824691772460937500e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
6.823290586471557617e-01,-1.536798715591430664e+00,-3.104891300201416016e+00,-3.276375770568847656e+00,9.645609855651855469e-01,-4.402211904525756836e-01,-2.412076473236083984e+00,-7.380936145782470703e-01,2.522825002670288086e+00,-3.811740159988403320e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
6.584572792053222656e-01,-1.530746579170227051e+00,-3.134342908859252930e+00,-3.309569835662841797e+00,9.791761636734008789e-01,-4.457443356513977051e-01,-2.408229112625122070e+00,-7.733123302459716797e-01,2.556097984313964844e+00,-3.797987461090087891e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
6.348670721054077148e-01,-1.524278879165649414e+00,-3.163061618804931641e+00,-3.342691659927368164e+00,9.938886761665344238e-01,-4.514397382736206055e-01,-2.404344081878662109e+00,-8.086179494857788086e-01,2.588940143585205078e+00,-3.784697532653808594e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
