1.318719778061679948e-01,7.869386398901100435e-03,1.967346599725280143e+01
1.423855953991740031e-01,8.461018069394600147e-03,2.115254517348650154e+01
1.524869402600619872e-01,9.023792894398800779e-03,2.255948223599699887e+01
1.621920229138689995e-01,9.559105154525300574e-03,2.389776288631340151e+01
1.715166266244100013e-01,1.006831542419400066e-02,2.517078856048510005e+01
1.804755716108689956e-01,1.055268794334249943e-02,2.638171985835629840e+01
1.890832159621639863e-01,1.101343598558869943e-02,2.753358996397160041e+01
1.973533742572169958e-01,1.145171531126370004e-02,2.862928827815920130e+01
2.052992662655589995e-01,1.186862051622999958e-02,2.967155129057490015e+01
2.129335945961429999e-01,1.226519293477009928e-02,3.066298233692529962e+01
2.202685742053709927e-01,1.264242405431850041e-02,3.160606013579609908e+01
2.202685742053709927e-01,1.264242405431850041e-02,3.160606013579609908e+01
2.273159725375230034e-01,1.300125951098080046e-02,3.211380692069690213e+01
2.340870137674679885e-01,1.334259239593029930e-02,3.267109897546809805e+01
2.405925691012449907e-01,1.366727916851370045e-02,3.326244794426820306e+01
2.468430336932619928e-01,1.397613039571569959e-02,3.387414293363899986e+01
2.528484022218029925e-01,1.426991782936000083e-02,3.449390242289390329e+01
2.586182990371890256e-01,1.454937725435910024e-02,3.511069242768199672e+01
2.605801250078850217e-01,1.464375440203249945e-02,3.532359969507370323e+01
2.605801250078850217e-01,1.464375440203249945e-02,3.532359969507370323e+01
2.641619800799320239e-01,1.481520914699670059e-02,3.571458449433809790e+01
2.694882636994210268e-01,1.506807428194529945e-02,3.629668357175250293e+01
2.746057084532679826e-01,1.530860764102580027e-02,3.684888188689529898e+01
2.795224968522360132e-01,1.553741014761390003e-02,3.736388647083899883e+01
2.795224968522360132e-01,1.553741014761390003e-02,3.736388647083899883e+01
2.842465154735480115e-01,1.575505535772379895e-02,3.785318785994380164e+01
2.887853467979609734e-01,1.596208887285769859e-02,3.829024490653380042e+01
2.931461189745940277e-01,1.615901893692180125e-02,3.867023676041129931e+01
2.973359286571229942e-01,1.634634648967929829e-02,3.898885161502150254e+01
3.013614438469390255e-01,1.652453722782730103e-02,3.924261175272280155e+01
3.052291181181620017e-01,1.669403763345449904e-02,3.942871318553940085e+01
3.089451366577040115e-01,1.685527124591890136e-02,3.954508858455989895e+01
3.125154481643709903e-01,1.700864141403020044e-02,3.959036282677389806e+01
3.159457665758320100e-01,1.715453169948579978e-02,3.956381760153389848e+01
3.192415801318500002e-01,1.729330681919979962e-02,3.946534602233649736e+01
3.192415801318500002e-01,1.729330681919979962e-02,3.946534602233649736e+01
3.224081630144530197e-01,1.742531379902039976e-02,3.997912714275000212e+01
3.254505809975529740e-01,1.755088260909299855e-02,4.046785042098650109e+01
3.283737032314569815e-01,1.767032729044809916e-02,4.093265456699199945e+01
3.311821397101050168e-01,1.778394346913940091e-02,4.128264996871249792e+01
3.338805361025279916e-01,1.789202240498459842e-02,4.144448700641940064e+01
3.364731165234339794e-01,1.799482966859010033e-02,4.143088210586920184e+01
3.389640397512159731e-01,1.809262288190089871e-02,4.125430867578339900e+01
3.394201250078849874e-01,1.811042205713379871e-02,4.120403473857469834e+01
3.394201250078849874e-01,1.811042205713379871e-02,4.120403473857469834e+01
3.413573155136719883e-01,1.818564806163689915e-02,4.092686288997249733e+01
3.436567598345749985e-01,1.827413694656640150e-02,4.046031978113420280e+01
3.458660090666689779e-01,1.835830822754809868e-02,3.986618435150180062e+01
3.458660090666689779e-01,1.835830822754809868e-02,3.986618435150180062e+01
3.479886393649320175e-01,1.843837484097459942e-02,3.867792358181669954e+01
3.500280330736120216e-01,1.851453614871639841e-02,3.745541811826399936e+01
3.519874380159430105e-01,1.834415329991260016e-02,3.620655297144799789e+01
3.538700478746050204e-01,1.649728840888519885e-02,3.493988301988240153e+01
3.556788343117059936e-01,1.471728687254270085e-02,3.366466083657569897e+01
3.574166897888420014e-01,1.302410829112989922e-02,3.239105429782689782e+01
3.590864054374179881e-01,1.141350322287439968e-02,3.112945835838520026e+01
3.606906506407919766e-01,9.881448278231600227e-03,2.988985298279769864e+01
3.622319924233809996e-01,8.424112571722200057e-03,2.868138852419719953e+01
3.637128976102699807e-01,7.037851463854200192e-03,2.751199454398910049e+01
3.637128976102699807e-01,7.037851463854200192e-03,2.751199454398910049e+01
3.641108871614789910e-01,6.667678997116399664e-03,2.708038012296340113e+01
3.641108871614789910e-01,6.667678997116399664e-03,2.708038012296340113e+01
3.651357419955559847e-01,5.719190157250499812e-03,2.598610099784179894e+01
3.665028011655980245e-01,4.464833289838999672e-03,2.457001085799020146e+01
3.678162431839949731e-01,3.271671927446700035e-03,2.326357251524450120e+01
3.690781871605490205e-01,2.136697851104900001e-03,2.206487611142469873e+01
3.702906481720649734e-01,1.057079257631300022e-03,2.097062944614710034e+01
3.714555683223920157e-01,3.011362845945479992e-05,1.997645020659710013e+01
3.725748116256319964e-01,-9.467667911326000047e-04,1.907718752877159929e+01
3.736501687469599986e-01,-1.876004145823000069e-03,1.826728376289990052e+01
3.746833604404860019e-01,-2.759921923968399870e-03,1.754108334257010071e+01
3.756760400775610020e-01,-3.600730451378500018e-03,1.689307948080610089e+01
3.756760400775610020e-01,-3.600730451378500018e-03,1.689307948080610089e+01
3.766298010132870244e-01,-4.400538559322399873e-03,1.798219496042619880e+01
3.775461661711759787e-01,-5.161341697564299572e-03,1.889925738068000172e+01
3.784265927829970066e-01,-5.885030642206699573e-03,1.966045829581790017e+01
3.792724980726980277e-01,-6.573425680282999999e-03,2.028283296745269837e+01
3.799624333937430265e-01,-7.129727706702400358e-03,2.071357451643429926e+01
3.799624333937430265e-01,-7.129727706702400358e-03,2.071357451643429926e+01
3.800852353544499906e-01,-7.228247831278400426e-03,2.078319695127120070e+01
3.808661065321349848e-01,-7.851136115737900045e-03,2.117772475943259991e+01
3.816163573667200049e-01,-8.443643415668300803e-03,2.148138576053949933e+01
3.823371910014219943e-01,-9.007254459336500388e-03,2.170780770758329936e+01
3.830297596039580199e-01,-9.543376941757400478e-03,2.186900087169539830e+01
3.836951721906969870e-01,-1.005335245358189925e-02,2.197542850415380045e+01
3.836951721906969870e-01,-1.005335245358189925e-02,2.197542850415380045e+01
3.843344975009180264e-01,-1.053846074307440012e-02,2.224059013784640015e+01
3.849487617807920148e-01,-1.099991847250210084e-02,2.243927887145270006e+01
3.855389270468280172e-01,-1.143885500896689965e-02,2.258107906433900069e+01
3.861059547804620018e-01,-1.185638819296449924e-02,2.267476085628929994e+01
3.866507476793589748e-01,-1.225355633703070074e-02,2.272785901908029871e+01
3.871741795819069742e-01,-1.263135512289409977e-02,2.274728804868890109e+01
3.876770872281489755e-01,-1.299072822741269978e-02,2.273941511297019957e+01
3.881602758940689846e-01,-1.333257492305319966e-02,2.271031502576190064e+01
3.886245181942389881e-01,-1.365774918786880066e-02,2.266591369912859832e+01
3.890705572325650063e-01,-1.396706443197169925e-02,2.261214962931849826e+01
3.890705572325650063e-01,-1.396706443197169925e-02,2.261214962931849826e+01
3.891448681994489900e-01,-1.401829435469010079e-02,2.199554851167340175e+01
3.891448681994489900e-01,-1.401829435469010079e-02,2.199554851167340175e+01
3.894991064368840128e-01,-1.426129385369579936e-02,1.911578275435390140e+01
3.899108523039990226e-01,-1.454117377712410043e-02,1.605346705328690149e+01
3.903064531067589882e-01,-1.480740343103419988e-02,1.340267285800750052e+01
3.906865421733839994e-01,-1.506064890684329950e-02,1.111356550021150014e+01
3.910517280510890092e-01,-1.530154386925199929e-02,9.145537011660170634e+00
3.914025948305049907e-01,-1.553069030375909924e-02,7.466356053546520322e+00
3.917397039129980052e-01,-1.574866111650129880e-02,6.050657469833949698e+00
3.920635947696780033e-01,-1.595600137909939861e-02,4.878720603544800305e+00
3.923747856619549945e-01,-1.615322950903219992e-02,3.935267847187250201e+00
3.926737745904749777e-01,-1.634083871822340078e-02,3.208275928396139953e+00
3.926737745904749777e-01,-1.634083871822340078e-02,3.208275928396139953e+00
3.929610412179910250e-01,-1.651929929903549893e-02,4.806387433544760057e+00
3.932370441503060254e-01,-1.668905641864059861e-02,6.325316332011209575e+00
3.935022233810649972e-01,-1.685053299947100042e-02,7.801792983860099895e+00
3.937570047682900087e-01,-1.700413424070160162e-02,9.263715973742939980e+00
3.940017961272559988e-01,-1.715024434980039897e-02,1.073088045048299932e+01
3.940683556589469894e-01,-1.718971754103009938e-02,1.114297553753829995e+01
3.940683556589469894e-01,-1.718971754103009938e-02,1.114297553753829995e+01
3.942369900724089771e-01,-1.728922950163550021e-02,1.221590226768520004e+01
3.944629608333110049e-01,-1.742143525886289887e-02,1.372519417811860087e+01
3.946800715806970117e-01,-1.754719366610500014e-02,1.526017684321320012e+01
3.948886691724080023e-01,-1.766681864464459892e-02,1.681813110217199991e+01
3.950890873117779978e-01,-1.778060923635409879e-02,1.839339147688290055e+01
3.950890873117779978e-01,-1.778060923635409879e-02,1.839339147688290055e+01
3.952816483409909987e-01,-1.788885141540199827e-02,1.993488125637319897e+01
3.954666580195320136e-01,-1.799181374329770003e-02,2.140118004599440127e+01
3.956444093531660267e-01,-1.704999384393699954e-02,2.279592636301590147e+01
3.958151951436709726e-01,-1.524303383781130082e-02,2.412269238822599959e+01
3.959792836777930036e-01,-1.352421080809130052e-02,2.538474356335949977e+01
3.961369384715540121e-01,-1.188921153872830004e-02,2.658524688078230014e+01
3.962884112501179890e-01,-1.033395683032979975e-02,2.772719750538229988e+01
3.964339447289990104e-01,-8.854552235379399908e-03,2.881345494740549995e+01
3.965737717519119965e-01,-7.447299193908600221e-03,2.984673488605470126e+01
3.967081160823169861e-01,-6.108678625148299644e-03,3.082962121736980166e+01
3.967081160823169861e-01,-6.108678625148299644e-03,3.082962121736980166e+01
3.968371935278759977e-01,-4.835330607166800007e-03,3.176458097451750007e+01
3.969612087570820180e-01,-3.624099978341400064e-03,3.265393084476870200e+01
3.970803617254919926e-01,-2.471934908017899869e-03,3.349991164430799984e+01
3.971948424827049795e-01,-1.375964081387399994e-03,3.430463164499700213e+01
3.973048342704060265e-01,-3.334461494821999933e-04,3.507010369087279855e+01
3.974105132318230260e-01,6.582277851480000533e-04,3.579824337303249848e+01
3.975120484623619888e-01,1.601537188111599964e-03,3.649087124683889982e+01
3.976096024342279933e-01,2.498840751998899785e-03,3.714971918968929998e+01
3.977033312625959938e-01,3.352382340072599960e-03,3.777643476518920096e+01
3.977933849194170146e-01,4.164296004571700280e-03,3.837258490785659859e+01
3.977933849194170146e-01,4.164296004571700280e-03,3.837258490785659859e+01
3.978799077688129904e-01,4.936615657295200139e-03,3.893288105653719811e+01
3.979630385813410220e-01,5.671276640852499808e-03,3.947263894249510230e+01
3.980429087432629798e-01,6.370093599365800330e-03,3.998606210316260245e+01
3.981196475820339975e-01,7.034834781071699732e-03,4.047444967644509717e+01
3.981933775102520223e-01,7.667156973843800363e-03,4.093901890994389703e+01
3.982642162356839766e-01,8.268637502889999297e-03,4.138092866977500250e+01
3.983322772787010191e-01,8.840782695700500834e-03,4.180128565979170219e+01
3.983976696262199746e-01,9.385024253303099473e-03,4.220114175553550240e+01
3.984604979031429739e-01,9.902722804738599630e-03,4.258149661572119982e+01
3.985208626404119769e-01,1.039517277141169954e-02,4.294330125609170068e+01
3.985208626404119769e-01,1.039517277141169954e-02,4.294330125609170068e+01
3.985788610752890038e-01,1.086361363151189946e-02,4.309575969822390107e+01
3.986345858777630147e-01,1.130921470886940040e-02,4.330437776922259729e+01
3.986881241534380171e-01,1.173306462272859924e-02,4.355379092533460295e+01
3.987395636676919763e-01,1.213624980498500053e-02,4.382971144016099885e+01
3.987889861161940108e-01,1.251976986841140012e-02,4.412009901809719992e+01
3.988364712765700149e-01,1.288459248552679959e-02,4.440687199292779752e+01
3.988820969762930102e-01,1.323165156666939943e-02,4.467968080897259853e+01
3.989259338768840202e-01,1.356178646079039991e-02,4.493918621592310103e+01
3.989680490582849792e-01,1.387578660691840028e-02,4.518600876335150218e+01
3.990085000433810092e-01,1.417435419039250050e-02,4.541340599868850347e+01
3.990085000433810092e-01,1.417435419039250050e-02,4.541340599868850347e+01
3.990473743346110158e-01,1.445844823614820043e-02,4.563707631587840297e+01
3.990847284690839936e-01,1.472872589016849948e-02,4.584986883830990223e+01
3.991206166350410034e-01,1.498580722796010074e-02,4.605227175814049900e+01
3.991550976121829852e-01,1.523035103347889982e-02,4.624480374310959974e+01
3.991882269330689903e-01,1.546297233214879996e-02,4.642794900939009750e+01
3.992200573687910148e-01,1.568424998049899877e-02,4.660216329699299820e+01
3.992506395414109899e-01,1.589473377003360055e-02,4.676787946272020235e+01
3.992800213216580185e-01,1.609494124807630058e-02,4.692300585430540139e+01
3.993082500588430173e-01,1.628537726708510075e-02,4.701068101146380229e+01
3.993353754725240123e-01,1.646655726974840042e-02,4.701068796125419880e+01
3.993353754725240123e-01,1.646655726974840042e-02,4.701068796125419880e+01
3.993614294869730075e-01,1.663883377407859854e-02,4.715643483412070225e+01
3.993864694298869811e-01,1.680277248571439980e-02,4.729512788838010096e+01
3.994105269332969832e-01,1.695870968455480063e-02,4.740554765902570011e+01
3.994336414279729963e-01,1.710704440548480032e-02,4.740442726547180285e+01
3.994558493413070122e-01,1.724814217843690170e-02,4.729147774549210226e+01
3.994771855854539755e-01,1.738234976730939838e-02,4.707561095673970186e+01
3.994976854276219846e-01,1.751001413474249924e-02,4.676556584686200324e+01
3.995173815485399960e-01,1.763145307911510168e-02,4.636918852038070327e+01
3.995363052391340264e-01,1.774696796228280096e-02,4.589384426679249884e+01
3.995544869918949971e-01,1.785684985375569911e-02,4.534660618126199694e+01
3.995544869918949971e-01,1.785684985375569911e-02,4.534660618126199694e+01
3.995719558970610152e-01,1.796137335982130045e-02,4.273490560707909935e+01
3.995887398669619728e-01,1.806079945931540059e-02,4.034302859902710026e+01
3.996048655747240219e-01,1.815537510915609873e-02,3.814906480604079775e+01
3.996203590398900163e-01,1.824533874814179835e-02,3.613369668638409848e+01
3.996352449610000024e-01,1.833091445285340085e-02,3.428023151677909652e+01
3.996495472077790101e-01,1.841231669286769873e-02,3.257388886020490304e+01
3.996632886596470091e-01,1.848974893777539930e-02,3.100169476190000140e+01
3.996764913000159791e-01,1.856340475265470108e-02,2.955212947095710163e+01
3.996891762575979778e-01,1.863346833260939861e-02,2.821492354704500016e+01
3.997013638318239748e-01,1.870011488040679987e-02,2.698090256923550001e+01
3.997013638318239748e-01,1.870011488040679987e-02,2.698090256923550001e+01
3.997130735801600054e-01,1.876351150322769917e-02,2.787657969701630023e+01
3.997243241970570016e-01,1.882381634806100032e-02,2.857070813058729897e+01
3.997351335847260101e-01,1.888117939090929939e-02,2.908252793974699912e+01
3.997455191452100043e-01,1.893574491487309830e-02,2.943094500452840023e+01
3.997554974866600053e-01,1.898764928765460033e-02,2.963400546202970176e+01
3.997650845672450215e-01,1.903702221360300054e-02,2.970887622285910012e+01
3.997742957314859846e-01,1.908398717814279930e-02,2.967175432742309837e+01
3.997831457068760086e-01,1.912866149714299857e-02,2.953774932296019884e+01
3.997916486688379845e-01,1.917115701613330073e-02,2.932090956047469987e+01
3.997998182351140128e-01,1.921158010507080169e-02,2.903416541447009891e+01
3.997998182351140128e-01,1.921158010507080169e-02,2.903416541447009891e+01
3.998076674743080150e-01,1.925003179635039960e-02,2.764982142215150063e+01
3.998152089377299823e-01,1.928660815095959921e-02,2.636584009792530026e+01
3.998224546957149794e-01,1.932140065202949883e-02,2.517912972720749920e+01
3.998294163468090190e-01,1.935449633504239889e-02,2.408644289926289872e+01
3.998361050284149898e-01,1.938597792998280125e-02,2.308434108685120023e+01
3.998425314426419797e-01,1.941592414513980056e-02,2.216916599969200163e+01
3.998487058735190058e-01,1.944440986550369926e-02,2.133703021151210066e+01
3.998546382014430134e-01,1.947150631918749888e-02,2.058382603860620108e+01
3.998603379194070051e-01,1.949728126230899916e-02,1.990524003078559900e+01
3.998658141478980133e-01,1.952179914281179998e-02,1.929678822707669994e+01
3.998658141478980133e-01,1.952179914281179998e-02,1.929678822707669994e+01
3.998710756503279784e-01,1.954512127306630084e-02,1.795189708518950056e+01
3.998761308438639750e-01,1.956730594878279897e-02,1.678343110215559975e+01
3.998809878182920108e-01,1.958840864715650013e-02,1.577757442785359920e+01
3.998833362167840133e-01,1.959853558956090036e-02,1.533284985238599951e+01
3.998833362167840133e-01,1.959853558956090036e-02,1.533284985238599951e+01
3.998856543689239817e-01,1.960848229907909829e-02,1.492062273320409993e+01
3.998901379467100226e-01,1.962757698387470121e-02,1.419918682744759941e+01
3.998933727194389776e-01,1.964123315378350082e-02,1.374086232894519988e+01
3.998933727194389776e-01,1.964123315378350082e-02,1.374086232894519988e+01
3.998944456989679819e-01,1.964574026832599865e-02,1.360029940028459983e+01
3.998985845996019806e-01,1.966301809100190132e-02,1.311129480788689960e+01
3.999025611386129997e-01,1.967945279175770112e-02,1.272052930586870012e+01
3.999063817721170144e-01,1.928327008397320158e-02,1.241666801411339982e+01
3.999100521602220182e-01,1.738232216559469981e-02,1.218953137008520038e+01
3.999100521602220182e-01,1.738232216559469981e-02,1.218953137008520038e+01
3.999135790823329928e-01,1.555915123645730015e-02,1.386359817964529917e+01
3.999169677019380198e-01,1.382490550085990061e-02,1.533274955229340009e+01
3.999202234462380101e-01,1.217524397764259934e-02,1.661221654549650140e+01
3.999233515292159868e-01,1.060603922838409922e-02,1.771850071926159842e+01
3.999263569577670152e-01,9.113365846809400386e-03,1.866862040157739955e+01
3.999292445432490184e-01,7.693489774658199970e-03,1.947969644728850014e+01
3.999320189044199836e-01,6.342862280992099706e-03,2.016846067305650081e+01
3.999346844811489943e-01,5.058105820362300033e-03,2.075090665826679981e+01
3.999372455389039738e-01,3.836007850676400200e-03,2.124203056978929993e+01
3.999380389341680164e-01,3.459911407011800107e-03,2.138137851162370140e+01
3.999380389341680164e-01,3.459911407011800107e-03,2.138137851162370140e+01
3.999397061905849982e-01,2.673501737233100091e-03,2.165570642548739855e+01
3.999397061905849982e-01,2.673501737233100091e-03,2.165570642548739855e+01
3.999420703446269765e-01,1.567702044690900097e-03,2.131207604040429970e+01
3.999443417978050253e-01,5.158337963748000276e-04,2.101244891475910137e+01
3.999465241841920204e-01,-4.847325938644000184e-04,2.075708301364209873e+01
3.999486209984520202e-01,-1.436501231741799979e-03,2.054560068549540119e+01
3.999506355979389749e-01,-2.341853865233300015e-03,2.037709467586309842e+01
3.999525712044739723e-01,-3.203052512398899855e-03,2.025021542292660115e+01
3.999544309149150045e-01,-4.022250108732200111e-03,2.016331540968710101e+01
3.999562177047870093e-01,-4.801494694178999774e-03,2.011455690261470153e+01
3.999579344335740250e-01,-5.542735017451600084e-03,2.010202073507250020e+01
3.999581434582449857e-01,-5.632477265472800310e-03,2.010289995820710018e+01
3.999581434582449857e-01,-5.632477265472800310e-03,2.010289995820710018e+01
3.999595838830150019e-01,-6.247847442562699978e-03,2.012375140981329835e+01
3.999595838830150019e-01,-6.247847442562699978e-03,2.012375140981329835e+01
3.999607049598979946e-01,-6.722992321676100370e-03,2.008543121038960066e+01
3.999607049598979946e-01,-6.722992321676100370e-03,2.008543121038960066e+01
3.999611684535440137e-01,-6.918459960645300354e-03,2.007607884123219932e+01
3.999626911209390179e-01,-7.556493776395299677e-03,2.007301168172509875e+01
3.999641540909449899e-01,-8.163414583180799572e-03,2.011151452418430097e+01
3.999655596222870257e-01,-8.740686869636599826e-03,2.018879023061889910e+01
3.999669100394629973e-01,-9.289804407219999505e-03,2.030214148739409907e+01
3.999682075241430268e-01,-9.812153010709999401e-03,2.044925396656649852e+01
3.999694541238290046e-01,-1.030901939883399968e-02,2.062815402555749955e+01
3.999706518428730040e-01,-1.078165284649779988e-02,2.083702525649859894e+01
3.999718026015600114e-01,-1.123123763015910007e-02,2.107424626895659969e+01
3.999729082358289833e-01,-1.165889405927819991e-02,2.133836032905579927e+01
3.999729082358289833e-01,-1.165889405927819991e-02,2.133836032905579927e+01
3.999739701235259792e-01,-1.206550653571289954e-02,2.178057319178670070e+01
3.999749907872159893e-01,-1.245248757220110067e-02,2.222634849216190034e+01
3.999759714119749954e-01,-1.282058362498180067e-02,2.267711830850319998e+01
3.999768479117469799e-01,-1.314643317023339933e-02,2.310131151073260014e+01
3.999768479117469799e-01,-1.314643317023339933e-02,2.310131151073260014e+01
3.999769135788440177e-01,-1.317072332378550065e-02,2.313397081019629908e+01
3.999778188395090028e-01,-1.350380776720789926e-02,2.359764426347869914e+01
3.999786885987460239e-01,-1.382064405496320064e-02,2.406852932955949953e+01
3.999795242209590040e-01,-1.412200919335909917e-02,2.454681760755120123e+01
3.999803270866950089e-01,-1.440868208869590036e-02,2.503252000229770147e+01
