X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
