X0,X1,X2,X3,Y0,Y1,Y2,Y3,U0,U1,U2,U3
-1.048892736434936523e-02,7.304757833480834961e-03,-2.080655097961425781e-02,1.566889584064483643e-01,-2.386434555053710938e+00,-2.098834514617919922e-02,1.677304625511169434e+00,-3.994896888732910156e+00,-2.404325024893274598e+00,8.014560581305479880e-03,1.655426785565002890e+00,-4.026433662541998082e+00
-1.005804538726806641e-02,8.967548608779907227e-03,-2.222704887390136719e-02,1.556119322776794434e-01,-2.381025791168212891e+00,-5.586528778076171875e-02,1.726795792579650879e+00,-3.992985725402832031e+00,-2.404361241348101252e+00,-2.950602645335092394e-02,1.706636253620638977e+00,-4.017817287427491557e+00
-9.656012058258056641e-03,1.060402393341064453e-02,-2.361989021301269531e-02,1.545279622077941895e-01,-2.375744342803955078e+00,-9.071451425552368164e-02,1.775302290916442871e+00,-3.990607738494873047e+00,-2.404388347789881308e+00,-6.701603584078834330e-02,1.756828755870746717e+00,-4.008996490083630349e+00
-9.283125400543212891e-03,1.221495866775512695e-02,-2.498447895050048828e-02,1.534363329410552979e-01,-2.370603799819946289e+00,-1.255341768264770508e-01,1.822826743125915527e+00,-3.987746953964233398e+00,-2.404406975637244592e+00,-1.044923928395354029e-01,1.806017403281527045e+00,-3.999975387383797099e+00
-8.939087390899658203e-03,1.380196213722229004e-02,-2.632009983062744141e-02,1.523368656635284424e-01,-2.365631341934204102e+00,-1.603052616119384766e-01,1.869392991065979004e+00,-3.984402179718017578e+00,-2.404417691314005179e+00,-1.419142948193536924e-01,1.854214493083699455e+00,-3.990757994201697301e+00
-8.624076843261718750e-03,1.536586880683898926e-02,-2.762663364410400391e-02,1.512290239334106445e-01,-2.360838413238525391e+00,-1.950339674949645996e-01,1.915013313293457031e+00,-3.980567216873168945e+00,-2.404421047601809747e+00,-1.792613676278000112e-01,1.901432432071156198e+00,-3.981348293915777603e+00
-8.337736129760742188e-03,1.690798997879028320e-02,-2.890360355377197266e-02,1.501129567623138428e-01,-2.356248617172241211e+00,-2.297033667564392090e-01,1.959710597991943359e+00,-3.976246833801269531e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
-8.079826831817626953e-03,1.842916011810302734e-02,-3.015077114105224609e-02,1.489876806735992432e-01,-2.351860761642456055e+00,-2.643087506294250488e-01,2.003490686416625977e+00,-3.971420764923095703e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
-7.850170135498046875e-03,1.993015408515930176e-02,-3.136777877807617188e-02,1.478540003299713135e-01,-2.347701072692871094e+00,-2.988352775573730469e-01,2.046371459960937500e+00,-3.966109037399291992e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
-7.648408412933349609e-03,2.141177654266357422e-02,-3.255474567413330078e-02,1.467115581035614014e-01,-2.343771934509277344e+00,-3.332812190055847168e-01,2.088368654251098633e+00,-3.960308074951171875e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
-7.473945617675781250e-03,2.287462353706359863e-02,-3.371143341064453125e-02,1.455599367618560791e-01,-2.340070009231567383e+00,-3.676298260688781738e-01,2.129486560821533203e+00,-3.954005718231201172e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
-7.326722145080566406e-03,2.431958913803100586e-02,-3.483808040618896484e-02,1.443997919559478760e-01,-2.336618423461914062e+00,-4.018848538398742676e-01,2.169753551483154297e+00,-3.947226524353027344e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
-7.205903530120849609e-03,2.574676275253295898e-02,-3.593444824218750000e-02,1.432311832904815674e-01,-2.333408594131469727e+00,-4.360199570655822754e-01,2.209166049957275391e+00,-3.939965963363647461e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
-7.111072540283203125e-03,2.715682983398437500e-02,-3.700089454650878906e-02,1.420544087886810303e-01,-2.330446958541870117e+00,-4.700341820716857910e-01,2.247745275497436523e+00,-3.932235717773437500e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
-7.042169570922851562e-03,2.855083346366882324e-02,-3.803718090057373047e-02,1.408690214157104492e-01,-2.327747106552124023e+00,-5.039252638816833496e-01,2.285507440567016602e+00,-3.924030780792236328e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
-6.998181343078613281e-03,2.992886304855346680e-02,-3.904354572296142578e-02,1.396752893924713135e-01,-2.325295686721801758e+00,-5.376732945442199707e-01,2.322457075119018555e+00,-3.915354251861572266e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
-6.978929042816162109e-03,3.129103779792785645e-02,-4.002010822296142578e-02,1.384741663932800293e-01,-2.323106050491333008e+00,-5.712720155715942383e-01,2.358604907989501953e+00,-3.906230926513671875e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
-6.983280181884765625e-03,3.263774514198303223e-02,-4.096746444702148438e-02,1.372659206390380859e-01,-2.321165084838867188e+00,-6.047088503837585449e-01,2.393967866897583008e+00,-3.896668434143066406e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
-7.010996341705322266e-03,3.396943211555480957e-02,-4.188561439514160156e-02,1.360503137111663818e-01,-2.319473028182983398e+00,-6.379796266555786133e-01,2.428552389144897461e+00,-3.886662483215332031e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
-7.061600685119628906e-03,3.528633713722229004e-02,-4.277467727661132812e-02,1.348282694816589355e-01,-2.318040609359741211e+00,-6.710718274116516113e-01,2.462371826171875000e+00,-3.876235961914062500e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
-7.134199142456054688e-03,3.658884763717651367e-02,-4.363524913787841797e-02,1.335993707180023193e-01,-2.316847562789916992e+00,-7.039814591407775879e-01,2.495437622070312500e+00,-3.865381717681884766e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
-7.228493690490722656e-03,3.787663578987121582e-02,-4.446732997894287109e-02,1.323649287223815918e-01,-2.315903663635253906e+00,-7.366935610771179199e-01,2.527751445770263672e+00,-3.854128599166870117e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
-7.343351840972900391e-03,3.915023803710937500e-02,-4.527151584625244141e-02,1.311250925064086914e-01,-2.315196752548217773e+00,-7.691962122917175293e-01,2.559331893920898438e+00,-3.842482089996337891e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
-7.478535175323486328e-03,4.040938615798950195e-02,-4.604828357696533203e-02,1.298802196979522705e-01,-2.314719676971435547e+00,-8.014917969703674316e-01,2.590181827545166016e+00,-3.830451488494873047e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
-7.632851600646972656e-03,4.165458679199218750e-02,-4.679787158966064453e-02,1.286309957504272461e-01,-2.314470291137695312e+00,-8.335560560226440430e-01,2.620319128036499023e+00,-3.818054199218750000e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
-7.806301116943359375e-03,4.288595914840698242e-02,-4.752063751220703125e-02,1.273773014545440674e-01,-2.314445257186889648e+00,-8.653983473777770996e-01,2.649749517440795898e+00,-3.805289745330810547e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
-7.997810840606689453e-03,4.410335421562194824e-02,-4.821670055389404297e-02,1.261200308799743652e-01,-2.314637899398803711e+00,-8.969900608062744141e-01,2.678475618362426758e+00,-3.792174816131591797e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
-8.207023143768310547e-03,4.530677199363708496e-02,-4.888689517974853516e-02,1.248596310615539551e-01,-2.315041065216064453e+00,-9.283409118652343750e-01,2.706512212753295898e+00,-3.778726100921630859e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
-8.432865142822265625e-03,4.649627208709716797e-02,-4.953157901763916016e-02,1.235966980457305908e-01,-2.315644741058349609e+00,-9.594307541847229004e-01,2.733867883682250977e+00,-3.764955043792724609e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
-8.675098419189453125e-03,4.767197370529174805e-02,-5.015134811401367188e-02,1.223316192626953125e-01,-2.316447734832763672e+00,-9.902666211128234863e-01,2.760556221008300781e+00,-3.750877857208251953e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
-8.932650089263916016e-03,4.883366823196411133e-02,-5.074608325958251953e-02,1.210649013519287109e-01,-2.317436456680297852e+00,-1.020816326141357422e+00,2.786571264266967773e+00,-3.736495494842529297e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
-9.205222129821777344e-03,4.998156428337097168e-02,-5.131673812866210938e-02,1.197967231273651123e-01,-2.318605422973632812e+00,-1.051095724105834961e+00,2.811932563781738281e+00,-3.721823215484619141e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
-9.491920471191406250e-03,5.111566185951232910e-02,-5.186355113983154297e-02,1.185275912284851074e-01,-2.319944858551025391e+00,-1.081086158752441406e+00,2.836645126342773438e+00,-3.706869840621948242e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
-9.792268276214599609e-03,5.223560333251953125e-02,-5.238711833953857422e-02,1.172586679458618164e-01,-2.321453332901000977e+00,-1.110783815383911133e+00,2.860717773437500000e+00,-3.691663742065429688e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
-1.010531187057495117e-02,5.334156751632690430e-02,-5.288803577423095703e-02,1.159899234771728516e-01,-2.323112487792968750e+00,-1.140180826187133789e+00,2.884160041809082031e+00,-3.676206111907958984e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
-1.043075323104858398e-02,5.443340539932250977e-02,-5.336630344390869141e-02,1.147220134735107422e-01,-2.324924945831298828e+00,-1.169266223907470703e+00,2.906972885131835938e+00,-3.660509586334228516e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
-1.076781749725341797e-02,5.551120638847351074e-02,-5.382275581359863281e-02,1.134552955627441406e-01,-2.326877117156982422e+00,-1.198040008544921875e+00,2.929172515869140625e+00,-3.644587516784667969e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
-1.111626625061035156e-02,5.657482147216796875e-02,-5.425775051116943359e-02,1.121901869773864746e-01,-2.328966617584228516e+00,-1.226502656936645508e+00,2.950761795043945312e+00,-3.628451347351074219e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
-1.147472858428955078e-02,5.762416124343872070e-02,-5.467170476913452148e-02,1.109272837638854980e-01,-2.331173896789550781e+00,-1.254627704620361328e+00,2.971746683120727539e+00,-3.612109661102294922e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
-1.184320449829101562e-02,5.865904688835144043e-02,-5.506521463394165039e-02,1.096673011779785156e-01,-2.333501338958740234e+00,-1.282425880432128906e+00,2.992137432098388672e+00,-3.595586299896240234e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
-1.222097873687744141e-02,5.967962741851806641e-02,-5.543875694274902344e-02,1.084101200103759766e-01,-2.335934638977050781e+00,-1.309892416000366211e+00,3.011942148208618164e+00,-3.578878164291381836e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
-1.260733604431152344e-02,6.068566441535949707e-02,-5.579262971878051758e-02,1.071566939353942871e-01,-2.338469028472900391e+00,-1.337011933326721191e+00,3.031165122985839844e+00,-3.562006473541259766e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
-1.300156116485595703e-02,6.167718768119812012e-02,-5.612748861312866211e-02,1.059072613716125488e-01,-2.341091156005859375e+00,-1.363782167434692383e+00,3.049816131591796875e+00,-3.544978618621826172e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
-1.340353488922119141e-02,6.265407800674438477e-02,-5.644369125366210938e-02,1.046622693538665771e-01,-2.343800783157348633e+00,-1.390205979347229004e+00,3.067901611328125000e+00,-3.527808666229248047e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
-1.381242275238037109e-02,6.361624598503112793e-02,-5.674147605895996094e-02,1.034219264984130859e-01,-2.346583604812622070e+00,-1.416267871856689453e+00,3.085422515869140625e+00,-3.510497093200683594e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
-1.422786712646484375e-02,6.456360220909118652e-02,-5.702167749404907227e-02,1.021870970726013184e-01,-2.349438190460205078e+00,-1.441975355148315430e+00,3.102395534515380859e+00,-3.493071079254150391e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
-1.464903354644775391e-02,6.549623608589172363e-02,-5.728447437286376953e-02,1.009579002857208252e-01,-2.352352142333984375e+00,-1.467312335968017578e+00,3.118823528289794922e+00,-3.475531101226806641e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
-1.507568359375000000e-02,6.641390919685363770e-02,-5.753034353256225586e-02,9.973463416099548340e-02,-2.355318069458007812e+00,-1.492282152175903320e+00,3.134710073471069336e+00,-3.457885980606079102e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
-1.550740003585815430e-02,6.731659173965454102e-02,-5.775964260101318359e-02,9.851777553558349609e-02,-2.358332633972167969e+00,-1.516881465911865234e+00,3.150062561035156250e+00,-3.440147876739501953e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
-1.594352722167968750e-02,6.820443272590637207e-02,-5.797296762466430664e-02,9.730753302574157715e-02,-2.361385583877563477e+00,-1.541108012199401855e+00,3.164893627166748047e+00,-3.422325134277343750e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
-1.638352870941162109e-02,6.907719373703002930e-02,-5.817049741744995117e-02,9.610444307327270508e-02,-2.364470481872558594e+00,-1.564950466156005859e+00,3.179202556610107422e+00,-3.404427289962768555e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
-1.682728528976440430e-02,6.993484497070312500e-02,-5.835270881652832031e-02,9.490898251533508301e-02,-2.367587566375732422e+00,-1.588414669036865234e+00,3.193000316619873047e+00,-3.386470556259155273e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
-1.727402210235595703e-02,7.077747583389282227e-02,-5.852019786834716797e-02,9.372088313102722168e-02,-2.370716571807861328e+00,-1.611498355865478516e+00,3.206292867660522461e+00,-3.368449687957763672e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
-1.772356033325195312e-02,7.160490751266479492e-02,-5.867272615432739258e-02,9.254100918769836426e-02,-2.373867511749267578e+00,-1.634186983108520508e+00,3.219079971313476562e+00,-3.350381374359130859e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
-1.817518472671508789e-02,7.241731882095336914e-02,-5.881142616271972656e-02,9.136903285980224609e-02,-2.377015113830566406e+00,-1.656492471694946289e+00,3.231376647949218750e+00,-3.332265615463256836e+00,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
-1.862895488739013672e-02,7.321465015411376953e-02,-5.893588066101074219e-02,9.020578861236572266e-02,-2.380177497863769531e+00,-1.678402543067932129e+00,3.243184089660644531e+00,-3.314118385314941406e+00,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
-1.908397674560546875e-02,7.399678230285644531e-02,-5.904704332351684570e-02,8.905127644538879395e-02,-2.383328437805175781e+00,-1.699918150901794434e+00,3.254510402679443359e+00,-3.295943737030029297e+00,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
-1.954019069671630859e-02,7.476377487182617188e-02,-5.914497375488281250e-02,8.790588378906250000e-02,-2.386473178863525391e+00,-1.721038103103637695e+00,3.265360832214355469e+00,-3.277751445770263672e+00,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
-1.999688148498535156e-02,7.551503181457519531e-02,-5.923074483871459961e-02,8.677053451538085938e-02,-2.389595031738281250e+00,-1.741765260696411133e+00,3.275744199752807617e+00,-3.259565353393554688e+00,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
-2.045392990112304688e-02,7.625091075897216797e-02,-5.930429697036743164e-02,8.564478158950805664e-02,-2.392691612243652344e+00,-1.762098312377929688e+00,3.285663604736328125e+00,-3.241376876831054688e+00,-2.401770023152748124e+00,-1.772935139341250910e+00,3.297923462717394116e+00,-3.279911541650162743e+00
-2.091097831726074219e-02,7.697150111198425293e-02,-5.936592817306518555e-02,8.452913165092468262e-02,-2.395763874053955078e+00,-1.782034039497375488e+00,3.295128822326660156e+00,-3.223198890686035156e+00,-2.401732069442676032e+00,-1.791944181179915718e+00,3.307227121400611480e+00,-3.264758097463159814e+00
-2.136760950088500977e-02,7.767677307128906250e-02,-5.941569805145263672e-02,8.342340588569641113e-02,-2.398800849914550781e+00,-1.801564216613769531e+00,3.304137229919433594e+00,-3.205025672912597656e+00,-2.401694950155320196e+00,-1.810550188541953709e+00,3.316077887019155845e+00,-3.249568062409275093e+00
-2.182340621948242188e-02,7.836666703224182129e-02,-5.945420265197753906e-02,8.232825994491577148e-02,-2.401800155639648438e+00,-1.820690870285034180e+00,3.312700748443603516e+00,-3.186875820159912109e+00,-2.401658636650474410e+00,-1.828754605977429337e+00,3.324482519596362096e+00,-3.234343249444629809e+00
-2.227848768234252930e-02,7.904130220413208008e-02,-5.948173999786376953e-02,8.124348521232604980e-02,-2.404759168624877930e+00,-1.839425325393676758e+00,3.320826053619384766e+00,-3.168749332427978516e+00,-2.401623098968236114e+00,-1.846558971112244762e+00,3.332447699904857785e+00,-3.219085444539155016e+00
-2.273231744766235352e-02,7.970067858695983887e-02,-5.949842929840087891e-02,8.016955852508544922e-02,-2.407676219940185547e+00,-1.857755184173583984e+00,3.328516960144042969e+00,-3.150655269622802734e+00,-2.401588305933800349e+00,-1.863964907458739884e+00,3.339980030066130201e+00,-3.203796407020710113e+00
-2.318447828292846680e-02,8.034482598304748535e-02,-5.950486660003662109e-02,7.910647988319396973e-02,-2.410539150238037109e+00,-1.875685691833496094e+00,3.335781812667846680e+00,-3.132597684860229492e+00,-2.401554225252033437e+00,-1.880974117242851795e+00,3.347086034149946876e+00,-3.188477869919200902e+00
-2.363491058349609375e-02,8.097365498542785645e-02,-5.950093269348144531e-02,7.805460691452026367e-02,-2.413352489471435547e+00,-1.893210172653198242e+00,3.342620372772216797e+00,-3.114582777023315430e+00,-2.401520823591768661e+00,-1.897588374249425280e+00,3.353772158773954182e+00,-3.173131540310703436e+00
-2.408325672149658203e-02,8.158725500106811523e-02,-5.948728322982788086e-02,7.701376080513000488e-02,-2.416103363037109375e+00,-1.910337328910827637e+00,3.349041461944580078e+00,-3.096611499786376953e+00,-2.401488066659760445e+00,-1.913809516687208001e+00,3.360044773703148913e+00,-3.157759099661576307e+00
-2.452909946441650391e-02,8.218580484390258789e-02,-5.946409702301025391e-02,7.598429918289184570e-02,-2.418791294097900391e+00,-1.927060604095458984e+00,3.355053901672363281e+00,-3.078692436218261719e+00,-2.401455923056313058e+00,-1.929640232723190962e+00,3.365910281308873930e+00,-3.142362195699737626e+00
-2.497261762619018555e-02,8.276909589767456055e-02,-5.943161249160766602e-02,7.496663928031921387e-02,-2.421421527862548828e+00,-1.943387746810913086e+00,3.360661983489990234e+00,-3.060839176177978516e+00,-2.401424368973657408e+00,-1.945084841058980052e+00,3.371375225530631958e+00,-3.126942434324634146e+00
-2.541327476501464844e-02,8.333712816238403320e-02,-5.939018726348876953e-02,7.396057248115539551e-02,-2.423977375030517578e+00,-1.959315776824951172e+00,3.365865945816040039e+00,-3.043045997619628906e+00,-2.401393360568721658e+00,-1.960143630601252518e+00,3.376445515959163757e+00,-3.111501440389865092e+00
-2.585065364837646484e-02,8.389019966125488281e-02,-5.933994054794311523e-02,7.296642661094665527e-02,-2.426462173461914062e+00,-1.974836587905883789e+00,3.370677471160888672e+00,-3.025321722030639648e+00,-2.401362862500140860e+00,-1.974818897865546319e+00,3.381127258472726105e+00,-3.096040793443156858e+00
-2.628505229949951172e-02,8.442831039428710938e-02,-5.928134918212890625e-02,7.198405265808105469e-02,-2.428874015808105469e+00,-1.989970445632934570e+00,3.375102996826171875e+00,-3.007669448852539062e+00,-2.401332839030958066e+00,-1.989112995299316955e+00,3.385426488846445814e+00,-3.080562048851087198e+00
