X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
1.460423350334167480e+00,-2.059932470321655273e+00,-1.245744943618774414e+00,1.652347922325134277e+00,-1.361949563026428223e+00,1.087063550949096680e-01,-1.243904781341552734e+01,-1.811911344528198242e+00,8.565126657485961914e-01,-9.482048988342285156e+00,-2.483289957046508789e+00,-5.112222671508789062e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
1.383055686950683594e+00,-2.212888717651367188e+00,-1.088632225990295410e+00,1.719002962112426758e+00,-1.295771360397338867e+00,-3.093053400516510010e-02,-1.237333106994628906e+01,-1.911841630935668945e+00,8.568140268325805664e-01,-8.526108741760253906e+00,-2.632526397705078125e+00,-6.655694961547851562e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
1.367295145988464355e+00,-2.251472949981689453e+00,-9.747418165206909180e-01,1.775340676307678223e+00,-1.212470769882202148e+00,-1.243367791175842285e-03,-1.224789524078369141e+01,-2.189573764801025391e+00,8.953896760940551758e-01,-8.015569686889648438e+00,-2.818501710891723633e+00,-6.894789218902587891e+00,3.208841668845446304e-01,6.800159835931912644e-01,2.479280973747593819e+00
1.211157798767089844e+00,-2.446148872375488281e+00,-6.990889310836791992e-01,1.892391085624694824e+00,-1.129462361335754395e+00,-1.845599114894866943e-01,-1.211607742309570312e+01,-2.332301139831542969e+00,9.307539463043212891e-01,-6.147141456604003906e+00,-3.096826076507568359e+00,-9.002921104431152344e+00,3.542008329823561619e-01,7.254356527383687414e-01,2.598766558013919425e+00
1.050569772720336914e+00,-2.575277090072631836e+00,-4.015726745128631592e-01,2.038659095764160156e+00,-1.072760939598083496e+00,-3.064656853675842285e-01,-1.204706573486328125e+01,-2.518081426620483398e+00,1.000376701354980469e+00,-4.026494979858398438e+00,-3.367707490921020508e+00,-1.058543586730957031e+01,3.849559263389800146e-01,7.665329234102449263e-01,2.721579891448806521e+00
8.769616484642028809e-01,-2.606272935867309570e+00,-1.298185288906097412e-01,2.199619531631469727e+00,-1.027049064636230469e+00,-3.264597356319427490e-01,-1.196677970886230469e+01,-2.757228136062622070e+00,1.196421146392822266e+00,-1.892740488052368164e+00,-3.626623153686523438e+00,-1.132948017120361328e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
8.330365419387817383e-01,-2.606024742126464844e+00,-8.341819047927856445e-02,2.259428501129150391e+00,-1.001370549201965332e+00,-3.010574281215667725e-01,-1.198770332336425781e+01,-2.885244131088256836e+00,1.339275121688842773e+00,-1.479023933410644531e+00,-3.717999696731567383e+00,-1.136653614044189453e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
8.345866203308105469e-01,-2.668564319610595703e+00,6.240746378898620605e-02,2.292520523071289062e+00,-9.903631210327148438e-01,-2.875824570655822754e-01,-1.199487304687500000e+01,-3.032826900482177734e+00,1.214341402053833008e+00,-8.350577354431152344e-01,-3.979028701782226562e+00,-1.171718978881835938e+01,4.133465203685712797e-01,8.037194021811097100e-01,2.839371800734650897e+00
6.164329648017883301e-01,-2.722184181213378906e+00,2.786031067371368408e-01,2.314805269241333008e+00,-1.099297642707824707e+00,-2.502026557922363281e-01,-1.193847465515136719e+01,-2.894494056701660156e+00,1.253621339797973633e+00,1.204868555068969727e+00,-4.648465156555175781e+00,-1.223158931732177734e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
4.057399630546569824e-01,-2.721409797668457031e+00,2.934730648994445801e-01,2.355807304382324219e+00,-1.157011628150939941e+00,-2.773084044456481934e-01,-1.192703247070312500e+01,-2.706293582916259766e+00,1.576139688491821289e+00,2.263805866241455078e+00,-4.843567848205566406e+00,-1.265647697448730469e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
