X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
2.908461540937423706e-02,-1.997468620538711548e-01,1.272857189178466797e-01,6.542867422103881836e-02,4.028499126434326172e-01,-1.962502598762512207e-01,3.973710238933563232e-01,-1.358306501060724258e-02,1.473363488912582397e-02,4.344877228140830994e-02,-8.133854717016220093e-02,-1.059817150235176086e-03,2.202685742053709927e-01,1.264242405431839980e-02,3.160606013579599960e+01
2.498345077037811279e-02,-1.953648924827575684e-01,1.228971630334854126e-01,6.968173384666442871e-02,4.069856703281402588e-01,-1.911033391952514648e-01,3.985626697540283203e-01,-1.474343426525592804e-02,1.147340051829814911e-02,3.846455365419387817e-02,-7.772241532802581787e-02,-9.666625410318374634e-04,2.202685742053709927e-01,1.264242405431839980e-02,3.160606013579599960e+01
3.061967343091964722e-02,-1.938033550977706909e-01,1.257667541503906250e-01,7.167164981365203857e-02,4.017174839973449707e-01,-1.904974281787872314e-01,3.873103857040405273e-01,-1.600690744817256927e-02,1.358329690992832184e-02,4.308868944644927979e-02,-8.169954270124435425e-02,-1.104226335883140564e-03,2.340870137674679885e-01,1.334259239593039992e-02,3.267109897507810246e+01
2.997154742479324341e-02,-1.808748841285705566e-01,1.229944080114364624e-01,8.392851054668426514e-02,4.068295061588287354e-01,-1.828362643718719482e-01,3.785827457904815674e-01,-2.096586674451828003e-02,9.807664901018142700e-03,3.851617127656936646e-02,-8.113496005535125732e-02,-7.792813703417778015e-04,2.468430336932619928e-01,1.397613039571569959e-02,3.387414293286720124e+01
2.959442883729934692e-02,-1.773815453052520752e-01,1.259903609752655029e-01,7.871770858764648438e-02,4.015354514122009277e-01,-1.795271337032318115e-01,3.727564513683319092e-01,-2.113755047321319580e-02,1.196936704218387604e-02,3.538241609930992126e-02,-7.667285203933715820e-02,-1.915227621793746948e-04,2.586182990371890256e-01,1.454937725435910024e-02,3.511069242653209699e+01
3.035400807857513428e-02,-1.779242753982543945e-01,1.262021511793136597e-01,8.057102560997009277e-02,3.950665891170501709e-01,-1.824653148651123047e-01,3.656349778175354004e-01,-2.001010254025459290e-02,1.226150430738925934e-02,3.692647069692611694e-02,-8.312044292688369751e-02,-6.995042786002159119e-04,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969386089915e+01
2.800916880369186401e-02,-1.846709996461868286e-01,1.272268891334533691e-01,6.993401050567626953e-02,3.855627775192260742e-01,-1.820136606693267822e-01,3.651540875434875488e-01,-1.610706746578216553e-02,1.494404859840869904e-02,3.536465018987655640e-02,-7.960949838161468506e-02,-8.889604359865188599e-04,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969386089915e+01
2.798528969287872314e-02,-1.839665472507476807e-01,1.284121870994567871e-01,6.525775790214538574e-02,3.775631487369537354e-01,-1.763677597045898438e-01,3.568660914897918701e-01,-1.558114960789680481e-02,1.689533889293670654e-02,3.331817686557769775e-02,-7.538986206054687500e-02,-8.019963279366493225e-04,2.694882636994210268e-01,1.506807428194529945e-02,3.629668357025799708e+01
2.318482100963592529e-02,-1.741538643836975098e-01,1.258830875158309937e-01,7.059364020824432373e-02,3.764670491218566895e-01,-1.669386327266693115e-01,3.485104143619537354e-01,-1.788642257452011108e-02,1.409278996288776398e-02,2.407831326127052307e-02,-7.075178623199462891e-02,-5.406476557254791260e-04,2.795224968522089792e-01,1.553741014761179928e-02,3.736388646907899869e+01
1.887355744838714600e-02,-1.695093363523483276e-01,1.231184303760528564e-01,7.562062144279479980e-02,3.805550038814544678e-01,-1.616191565990447998e-01,3.491905033588409424e-01,-1.946353539824485779e-02,1.106012985110282898e-02,1.752644032239913940e-02,-6.740984320640563965e-02,-4.925662651658058167e-04,2.795224968522089792e-01,1.553741014761179928e-02,3.736388646907899869e+01
1.821248233318328857e-02,-1.640983372926712036e-01,1.235268265008926392e-01,7.782848179340362549e-02,3.763246834278106689e-01,-1.563954651355743408e-01,3.400077521800994873e-01,-2.068859338760375977e-02,1.091131009161472321e-02,1.378965191543102264e-02,-6.602295488119125366e-02,-3.988044336438179016e-04,2.887853467979349942e-01,1.596208887285570019e-02,3.829024490453210205e+01
1.499630510807037354e-02,-1.582548171281814575e-01,1.226346343755722046e-01,7.867750525474548340e-02,3.748896420001983643e-01,-1.486029624938964844e-01,3.349082171916961670e-01,-2.195419184863567352e-02,9.944655001163482666e-03,7.039224728941917419e-03,-6.022521853446960449e-02,-7.273256778717041016e-05,2.973359286570990134e-01,1.634634648967750112e-02,3.898885161279749667e+01
1.105584949254989624e-02,-1.550083607435226440e-01,1.207768991589546204e-01,7.821443676948547363e-02,3.719877600669860840e-01,-1.407300084829330444e-01,3.303231894969940186e-01,-2.212650701403617859e-02,9.013827890157699585e-03,4.974249750375747681e-04,-5.441998690366744995e-02,4.748441278934478760e-05,3.052291181181400193e-01,1.669403763345289962e-02,3.942871318313829931e+01
8.999370038509368896e-03,-1.569837331771850586e-01,1.211807131767272949e-01,7.178075611591339111e-02,3.673734962940216064e-01,-1.367401778697967529e-01,3.292876183986663818e-01,-2.057398483157157898e-02,1.054807193577289581e-02,-2.415663562715053558e-03,-4.884315282106399536e-02,1.889551058411598206e-04,3.125154481643510063e-01,1.700864141402870164e-02,3.959036282422049879e+01
1.137930899858474731e-02,-1.602546572685241699e-01,1.229654178023338318e-01,6.948821991682052612e-02,3.652795851230621338e-01,-1.391950249671936035e-01,3.293005228042602539e-01,-1.979808323085308075e-02,1.219671964645385742e-02,8.438471704721450806e-04,-5.050121992826461792e-02,2.586003392934799194e-05,3.192415801318310153e-01,1.729330681919849858e-02,3.946534601966860123e+01
1.005154848098754883e-02,-1.591973155736923218e-01,1.225121095776557922e-01,6.941801309585571289e-02,3.666411936283111572e-01,-1.378094255924224854e-01,3.304461538791656494e-01,-2.005480602383613586e-02,1.172821782529354095e-02,-1.035223715007305145e-03,-4.860008507966995239e-02,1.781797036528587341e-04,3.192415801318310153e-01,1.729330681919849858e-02,3.946534601966860123e+01
1.095530390739440918e-02,-1.558726131916046143e-01,1.246949881315231323e-01,6.525214761495590210e-02,3.594742119312286377e-01,-1.316604614257812500e-01,3.208912909030914307e-01,-2.036775089800357819e-02,1.400403864681720734e-02,-3.047310747206211090e-03,-4.392794519662857056e-02,6.060013547539710999e-04,3.254505809975349884e-01,1.755088260909180159e-02,4.046785041857239662e+01
1.511811465024948120e-02,-1.573409587144851685e-01,1.281988173723220825e-01,5.840689316391944885e-02,3.483958244323730469e-01,-1.294659823179244995e-01,3.105729222297668457e-01,-1.920095086097717285e-02,1.815920695662498474e-02,2.640914171934127808e-04,-4.282348975539207458e-02,6.867367774248123169e-04,3.311821397100679909e-01,1.778394346913739904e-02,4.128264996630549888e+01
