X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,U0,U1,U2
6.807889789342880249e-02,-1.775564998388290405e-02,1.623402237892150879e-01,-2.332194149494171143e-02,4.385192692279815674e-02,-8.546776324510574341e-02,1.868197172880172729e-01,-1.010716706514358521e-02,5.147068295627832413e-03,-6.752979755401611328e-02,-2.025987021625041962e-02,3.842149395495653152e-03,-2.242536693811416626e-01,-2.749639376997947693e-02,1.347480118274688721e-01,2.202685742053709927e-01,1.264242405431839980e-02,3.160606013579599960e+01
6.723192334175109863e-02,-2.434524893760681152e-02,1.657194048166275024e-01,-2.873382717370986938e-02,4.774822294712066650e-02,-8.828394114971160889e-02,1.922650039196014404e-01,-9.840384125709533691e-03,4.556784406304359436e-03,-6.982778757810592651e-02,-2.113188616931438446e-02,4.112843424081802368e-03,-2.406971007585525513e-01,-1.030785590410232544e-02,1.334968060255050659e-01,2.202685742053709927e-01,1.264242405431839980e-02,3.160606013579599960e+01
6.452971696853637695e-02,-2.099302411079406738e-02,1.649210751056671143e-01,-2.776145935058593750e-02,6.050713360309600830e-02,-9.924165159463882446e-02,2.017677277326583862e-01,-9.917505085468292236e-03,8.753740228712558746e-03,-6.972233206033706665e-02,-4.803457763046026230e-03,5.531047936528921127e-03,-2.599784731864929199e-01,-3.038462623953819275e-02,1.284354329109191895e-01,2.340870137674679885e-01,1.334259239593039992e-02,3.267109897507810246e+01
6.168827414512634277e-02,-2.508807927370071411e-02,1.637851744890213013e-01,-3.224597871303558350e-02,6.660668551921844482e-02,-1.035478487610816956e-01,2.058676481246948242e-01,-9.662671014666557312e-03,9.448106400668621063e-03,-6.956437230110168457e-02,1.723942114040255547e-04,6.050915457308292389e-03,-2.746523320674896240e-01,-2.006907761096954346e-02,1.232471540570259094e-01,2.468430336932619928e-01,1.397613039571569959e-02,3.387414293286720124e+01
7.089862972497940063e-02,-1.926115900278091431e-02,1.650577634572982788e-01,-3.368027508258819580e-02,6.644751131534576416e-02,-1.181899905204772949e-01,2.298894673585891724e-01,-9.556483477354049683e-03,1.029353681951761246e-02,-6.938041746616363525e-02,7.039718795567750931e-03,5.988620687276124954e-03,-2.729583978652954102e-01,-3.753860294818878174e-02,1.370435953140258789e-01,2.586182990371890256e-01,1.454937725435910024e-02,3.511069242653209699e+01
7.792116701602935791e-02,-1.944793760776519775e-02,1.689409017562866211e-01,-4.090406000614166260e-02,6.450515985488891602e-02,-1.261614859104156494e-01,2.482756674289703369e-01,-8.829311467707157135e-03,9.558987803757190704e-03,-6.728012859821319580e-02,5.738605279475450516e-03,5.751711782068014145e-03,-2.779967188835144043e-01,-2.918914705514907837e-02,1.497652679681777954e-01,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969386089915e+01
7.950785756111145020e-02,-1.129367947578430176e-02,1.645915359258651733e-01,-4.774591326713562012e-02,6.388323009014129639e-02,-1.292845308780670166e-01,2.549726366996765137e-01,-8.271072059869766235e-03,1.171743031591176987e-02,-5.387408286333084106e-02,1.173836551606655121e-02,6.048941984772682190e-03,-2.749369442462921143e-01,-3.022810071706771851e-02,1.562778502702713013e-01,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969386089915e+01
9.350878745317459106e-02,-1.477979123592376709e-03,1.651030182838439941e-01,-4.820446670055389404e-02,5.754363536834716797e-02,-1.281861662864685059e-01,2.662807703018188477e-01,-9.017924778163433075e-03,1.176300644874572754e-02,-4.248497635126113892e-02,3.491383977234363556e-03,4.976175725460052490e-03,-2.631746232509613037e-01,-4.909166693687438965e-02,1.696025580167770386e-01,2.694882636994210268e-01,1.506807428194529945e-02,3.629668357025799708e+01
1.109145879745483398e-01,1.629231870174407959e-02,1.616477370262145996e-01,-4.724268615245819092e-02,5.080072581768035889e-02,-1.294682323932647705e-01,2.819326817989349365e-01,-1.012793928384780884e-02,1.340460218489170074e-02,-2.452532202005386353e-02,-2.783667296171188354e-04,3.813780378550291061e-03,-2.435651421546936035e-01,-8.630248904228210449e-02,1.860603541135787964e-01,2.795224968522089792e-01,1.553741014761179928e-02,3.736388646907899869e+01
1.166731566190719604e-01,1.986678689718246460e-02,1.611860990524291992e-01,-5.229985713958740234e-02,4.690168797969818115e-02,-1.286777108907699585e-01,2.882436513900756836e-01,-9.833252988755702972e-03,1.317478343844413757e-02,-1.545799151062965393e-02,-4.638981074094772339e-03,3.399939741939306259e-03,-2.396830171346664429e-01,-8.275505155324935913e-02,1.936495453119277954e-01,2.795224968522089792e-01,1.553741014761179928e-02,3.736388646907899869e+01
