X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
-4.979021847248077393e-02,2.158217132091522217e-03,1.913119107484817505e-01,-1.159795522689819336e-01,-2.052998244762420654e-01,-5.310586094856262207e-02,-1.230966821312904358e-01,-2.114268690347671509e-01,2.448525726795196533e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
-4.140566289424896240e-02,-8.321098983287811279e-03,1.928265690803527832e-01,-1.068157255649566650e-01,-2.076737880706787109e-01,-5.820760130882263184e-02,-1.517470777034759521e-01,-2.050888389348983765e-01,2.425497025251388550e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
-3.312277793884277344e-02,-1.869969815015792847e-02,1.944487839937210083e-01,-9.769330173730850220e-02,-2.101567238569259644e-01,-6.334909796714782715e-02,-1.803520917892456055e-01,-1.988402307033538818e-01,2.404100298881530762e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
-2.492672204971313477e-02,-2.899617701768875122e-02,1.961664557456970215e-01,-8.862180262804031372e-02,-2.127360701560974121e-01,-6.852415204048156738e-02,-2.089145481586456299e-01,-1.926812380552291870e-01,2.384169250726699829e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
-1.680627465248107910e-02,-3.922209888696670532e-02,1.979715228080749512e-01,-7.960542291402816772e-02,-2.154030948877334595e-01,-7.372753322124481201e-02,-2.374372035264968872e-01,-1.866123378276824951e-01,2.365578562021255493e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
-8.753061294555664062e-03,-4.938521236181259155e-02,1.998570859432220459e-01,-7.064518332481384277e-02,-2.181522846221923828e-01,-7.895466685295104980e-02,-2.659229338169097900e-01,-1.806336939334869385e-01,2.348222136497497559e-01,9.472572168801224324e-02,4.762990946829648298e-01,1.408240757190688530e+00,-1.377991819717379496e+00
1.078429818153381348e-02,-4.261544346809387207e-02,2.084752917289733887e-01,-2.519889920949935913e-02,-1.867770850658416748e-01,-7.693807780742645264e-02,-2.892873585224151611e-01,-1.506888121366500854e-01,2.111225277185440063e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
1.884505152702331543e-02,-5.318880826234817505e-02,1.991626918315887451e-01,-3.187865018844604492e-03,-1.752696335315704346e-01,-8.382803201675415039e-02,-3.135422766208648682e-01,-1.202634945511817932e-01,1.955798119306564331e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
2.721104025840759277e-02,-6.536640971899032593e-02,1.897782981395721436e-01,1.672112941741943359e-02,-1.629267334938049316e-01,-9.081268310546875000e-02,-3.373837769031524658e-01,-9.029544144868850708e-02,1.802396029233932495e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
3.556230664253234863e-02,-7.840551435947418213e-02,1.805440783500671387e-01,3.516897559165954590e-02,-1.503174901008605957e-01,-9.795418381690979004e-02,-3.609648346900939941e-01,-6.080916896462440491e-02,1.653777360916137695e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
4.372611641883850098e-02,-9.184809029102325439e-02,1.716271340847015381e-01,5.256825685501098633e-02,-1.377666592597961426e-01,-1.052882522344589233e-01,-3.843925893306732178e-01,-3.181340545415878296e-02,1.511608809232711792e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
5.161005258560180664e-02,-1.054146066308021545e-01,1.631263792514801025e-01,6.919091939926147461e-02,-1.254716366529464722e-01,-1.128335893154144287e-01,-4.077443778514862061e-01,-3.304526209831237793e-03,1.376765221357345581e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
5.917254090309143066e-02,-1.189393550157546997e-01,1.550947427749633789e-01,8.521825075149536133e-02,-1.135499030351638794e-01,-1.205967664718627930e-01,-4.310786128044128418e-01,2.472545206546783447e-02,1.249605268239974976e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
6.640288233757019043e-02,-1.323286890983581543e-01,1.475554406642913818e-01,1.007719635963439941e-01,-1.020672768354415894e-01,-1.285759210586547852e-01,-4.544390738010406494e-01,5.228625237941741943e-02,1.130162626504898071e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
