X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
-2.801023721694946289e-01,5.133865773677825928e-02,7.064811885356903076e-02,-5.680984258651733398e-02,1.687363237142562866e-01,-2.905479371547698975e-01,2.490321695804595947e-01,5.323309302330017090e-01,2.337176203727722168e-01,8.387715229696520725e-01,8.387715229696520725e-01,8.387715229696520725e-01,8.387715229696520725e-01
-2.888694107532501221e-01,5.094863474369049072e-02,7.113524526357650757e-02,-4.885131120681762695e-02,1.771074384450912476e-01,-3.049558699131011963e-01,2.483614087104797363e-01,5.636596083641052246e-01,2.384606897830963135e-01,8.564590634128068647e-01,8.564590634128068647e-01,8.564590634128068647e-01,8.564590634128068647e-01
-2.973091900348663330e-01,4.967132955789566040e-02,7.114656269550323486e-02,-4.126548767089843750e-02,1.864594817161560059e-01,-3.191654682159423828e-01,2.479017078876495361e-01,5.955590009689331055e-01,2.425212860107421875e-01,8.732664887667168641e-01,8.732664887667168641e-01,8.732664887667168641e-01,8.732664887667168641e-01
-3.055393099784851074e-01,4.784221202135086060e-02,7.064110040664672852e-02,-3.387734293937683105e-02,1.964000165462493896e-01,-3.333710432052612305e-01,2.474943250417709351e-01,6.280438303947448730e-01,2.460688650608062744e-01,8.891557965605892955e-01,8.891557965605892955e-01,8.891557965605892955e-01,8.891557965605892955e-01
-3.136574923992156982e-01,4.561825841665267944e-02,6.976148486137390137e-02,-2.654173970222473145e-02,2.068125754594802856e-01,-3.475766181945800781e-01,2.471541166305541992e-01,6.610596179962158203e-01,2.492203563451766968e-01,9.040913905356044999e-01,9.040913905356044999e-01,9.040913905356044999e-01,9.040913905356044999e-01
-3.916097879409790039e-01,4.941543936729431152e-02,6.971877813339233398e-02,3.389924764633178711e-03,2.699383497238159180e-01,-4.459100365638732910e-01,2.910142242908477783e-01,8.751443028450012207e-01,2.915250062942504883e-01,9.180401501157187116e-01,9.180401501157187116e-01,9.180401501157187116e-01,9.180401501157187116e-01
-3.983331918716430664e-01,4.566385596990585327e-02,6.657358258962631226e-02,1.112851500511169434e-02,2.828603982925415039e-01,-4.582427144050598145e-01,2.916879653930664062e-01,9.088000655174255371e-01,2.911571562290191650e-01,9.309714932607593418e-01,9.309714932607593418e-01,9.309714932607593418e-01,9.309714932607593418e-01
-4.048897624015808105e-01,4.212679713964462280e-02,6.307038664817810059e-02,1.878100633621215820e-02,2.955620586872100830e-01,-4.710778892040252686e-01,2.918982505798339844e-01,9.428192377090454102e-01,2.908325791358947754e-01,9.428574326205216849e-01,9.428574326205216849e-01,9.428574326205216849e-01,9.428574326205216849e-01
-4.116322994232177734e-01,3.852941095829010010e-02,5.959878861904144287e-02,2.658998966217041016e-02,3.083919286727905273e-01,-4.839621186256408691e-01,2.922351360321044922e-01,9.771698713302612305e-01,2.905254364013671875e-01,9.536726249259865895e-01,9.536726249259865895e-01,9.536726249259865895e-01,9.536726249259865895e-01
-4.184403717517852783e-01,3.493630886077880859e-02,5.606003105640411377e-02,3.446108102798461914e-02,3.212558627128601074e-01,-4.969905614852905273e-01,2.925386130809783936e-01,1.011799573898315430e+00,2.902345359325408936e-01,9.633944135710799106e-01,9.633944135710799106e-01,9.633944135710799106e-01,9.633944135710799106e-01
