X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
-1.403170377016067505e-01,3.696195781230926514e-02,4.812195897102355957e-02,-2.846688777208328247e-02,5.147545039653778076e-02,-1.063781231641769409e-01,1.336675584316253662e-01,1.931816041469573975e-01,1.177217289805412292e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
-1.332215368747711182e-01,2.661654353141784668e-02,4.477586597204208374e-02,-1.663947850465774536e-02,5.605660378932952881e-02,-1.120875030755996704e-01,1.103782057762145996e-01,2.094066441059112549e-01,1.105237901210784912e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
-1.261987239122390747e-01,1.586076617240905762e-02,4.141191393136978149e-02,-5.757652223110198975e-03,6.099313497543334961e-02,-1.172810122370719910e-01,8.809657394886016846e-02,2.249056249856948853e-01,1.032871678471565247e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
-1.195382475852966309e-01,5.298465490341186523e-03,3.859516233205795288e-02,5.052633583545684814e-03,6.539708375930786133e-02,-1.232539489865303040e-01,6.519400328397750854e-02,2.406835705041885376e-01,9.700765460729598999e-02,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
-1.129116266965866089e-01,-5.323752760887145996e-03,3.593520075082778931e-02,1.589968055486679077e-02,6.968890130519866943e-02,-1.292569637298583984e-01,4.207052662968635559e-02,2.563492357730865479e-01,9.086577594280242920e-02,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
-1.212242692708969116e-01,-2.601139247417449951e-02,3.247393667697906494e-02,-5.072177201509475708e-02,4.719801247119903564e-02,-1.555341780185699463e-01,4.053901508450508118e-02,2.414218485355377197e-01,1.275875568389892578e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
-1.274248361587524414e-01,-2.833373844623565674e-02,4.721567034721374512e-02,-6.309638172388076782e-02,3.498794138431549072e-02,-1.693639755249023438e-01,2.980752475559711456e-02,2.381885051727294922e-01,1.512579917907714844e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
-1.344639062881469727e-01,-2.781422436237335205e-02,6.149179488420486450e-02,-7.263411581516265869e-02,2.182418107986450195e-02,-1.796786934137344360e-01,2.261731587350368500e-02,2.321365773677825928e-01,1.729965507984161377e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
-1.417112052440643311e-01,-2.555811405181884766e-02,7.607266306877136230e-02,-8.012285828590393066e-02,8.063510060310363770e-03,-1.893848478794097900e-01,1.562138274312019348e-02,2.257724851369857788e-01,1.943681836128234863e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
-1.483564674854278564e-01,-2.355998754501342773e-02,9.055256098508834839e-02,-8.768681436777114868e-02,-4.970356822013854980e-03,-1.981290578842163086e-01,9.096022695302963257e-03,2.186392843723297119e-01,2.148850113153457642e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
