4.917533993721008301e-01,-6.406586151570081711e-03,5.887145176529884338e-03,1.236227061599493027e-02,-1.109948195517063141e-02,6.067201611585915089e-04,-1.539241820573806763e-01,-1.407978832721710205e-01,3.245439231395721436e-01
4.036698043346405029e-01,-1.063657272607088089e-02,1.096195355057716370e-02,-2.694011852145195007e-02,4.107837565243244171e-03,3.752715128939598799e-04,-1.030376106500625610e-01,-1.463170647621154785e-01,3.105153739452362061e-01
4.145794510841369629e-01,-1.066661253571510315e-02,1.114833727478981018e-02,-3.540888894349336624e-03,-9.389488026499748230e-03,7.521635852754116058e-04,-1.427613049745559692e-01,-1.568688601255416870e-01,2.961072921752929688e-01
4.029015004634857178e-01,-1.033787429332733154e-02,1.069513987749814987e-02,-2.009640261530876160e-02,-9.896250441670417786e-03,3.668130375444889069e-04,-1.309824585914611816e-01,-1.705633997917175293e-01,3.015919923782348633e-01
3.983015716075897217e-01,-1.113465055823326111e-02,1.171430293470621109e-02,-1.103798765689134598e-02,-1.374135352671146393e-02,5.302526406012475491e-04,-1.558280885219573975e-01,-1.603124141693115234e-01,2.893067598342895508e-01
4.389190375804901123e-01,-9.707650169730186462e-03,1.129418518394231796e-02,2.377063035964965820e-02,-1.460979506373405457e-02,1.393568702042102814e-03,-1.441313475370407104e-01,-2.051226347684860229e-01,2.938941121101379395e-01
3.773301243782043457e-01,-1.370226126164197922e-02,1.224986370652914047e-02,-3.873325139284133911e-02,-1.535694207996129990e-02,-3.749507595784962177e-04,-1.733333319425582886e-01,-1.302672624588012695e-01,2.715007960796356201e-01
3.772009313106536865e-01,-1.325135957449674606e-02,1.473452243953943253e-02,5.412622354924678802e-03,-1.691830344498157501e-02,8.456931100226938725e-04,-1.680836081504821777e-01,-1.703820526599884033e-01,2.651776075363159180e-01
3.742890059947967529e-01,-1.476684119552373886e-02,1.392991282045841217e-02,-1.862940005958080292e-02,-1.953162811696529388e-02,2.170121297240257263e-05,-1.822636425495147705e-01,-1.422688961029052734e-01,2.571114301681518555e-01
3.629878759384155273e-01,-1.521506439894437790e-02,1.580582745373249054e-02,-4.737160168588161469e-03,-1.957042142748832703e-02,3.630718565545976162e-04,-1.845877766609191895e-01,-1.504552811384201050e-01,2.488524764776229858e-01
3.589498698711395264e-01,-1.621349342167377472e-02,1.596590504050254822e-02,-1.050252281129360199e-02,-2.238000370562076569e-02,4.256272222846746445e-05,-1.932382881641387939e-01,-1.393289864063262939e-01,2.410758286714553833e-01
3.597268164157867432e-01,-1.593857072293758392e-02,1.609766110777854919e-02,-6.956528406590223312e-03,-2.050433121621608734e-02,2.487110905349254608e-04,-1.865957230329513550e-01,-1.465501934289932251e-01,2.433278262615203857e-01
3.553828895092010498e-01,-1.655960083007812500e-02,1.657601445913314819e-02,-8.692361414432525635e-03,-2.311093173921108246e-02,4.338833969086408615e-05,-1.966848224401473999e-01,-1.414060890674591064e-01,2.367730140686035156e-01
3.507936000823974609e-01,-1.698114909231662750e-02,1.732818223536014557e-02,-5.983247421681880951e-03,-2.275765314698219299e-02,1.216408563777804375e-04,-1.962870061397552490e-01,-1.439879834651947021e-01,2.323260605335235596e-01
3.462270796298980713e-01,-1.763972081243991852e-02,1.794094219803810120e-02,-6.770393811166286469e-03,-2.470753341913223267e-02,-1.313549000769853592e-05,-2.028325647115707397e-01,-1.395528465509414673e-01,2.268671989440917969e-01
