X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
-5.305297672748565674e-03,5.008211731910705566e-02,-5.170798301696777344e-02,9.837977588176727295e-03,6.006199121475219727e-02,-6.307421624660491943e-02,-2.403877258300781250e+00,1.738410145044326782e-01,1.498192667961120605e+00,-4.058543682098388672e+00,-2.404076217787903147e+00,1.577344697195063317e-01,1.440166351897706143e+00,-4.058771821101398558e+00
-1.214858144521713257e-02,4.754072427749633789e-02,-5.028085410594940186e-02,-2.146884799003601074e-03,6.620496511459350586e-02,-5.697841942310333252e-02,-2.472264051437377930e+00,9.678075462579727173e-02,1.610285639762878418e+00,-4.033868312835693359e+00,-2.404155361582915873e+00,1.204078619414207796e-01,1.495570198153010955e+00,-4.051014800814850325e+00
2.493984997272491455e-03,4.960358142852783203e-02,-4.657086730003356934e-02,1.566850394010543823e-02,6.172257661819458008e-02,-6.155906617641448975e-02,-2.348539590835571289e+00,1.415905803442001343e-01,1.521221995353698730e+00,-3.982076168060302734e+00,-2.404222721102417193e+00,8.299366179802612764e-02,1.549906166685699249e+00,-4.043036511559652268e+00
-3.416173160076141357e-03,4.790717363357543945e-02,-4.686692357063293457e-02,5.917347967624664307e-03,6.904155015945434570e-02,-5.535940825939178467e-02,-2.410055637359619141e+00,4.119879007339477539e-02,1.690440058708190918e+00,-4.046128273010253906e+00,-2.404279071837681414e+00,4.552264773498435751e-02,1.603187712508287843e+00,-4.034841476960782991e+00
2.565301954746246338e-03,4.865005612373352051e-02,-4.450918734073638916e-02,1.042445003986358643e-02,6.748580932617187500e-02,-5.586145818233489990e-02,-2.403521299362182617e+00,3.561878204345703125e-02,1.689596652984619141e+00,-3.988663911819458008e+00,-2.404325024893274598e+00,8.014560581305479880e-03,1.655426785565002890e+00,-4.026433662541998082e+00
2.641901373863220215e-04,4.721227288246154785e-02,-4.421187937259674072e-02,7.169671356678009033e-03,7.167845964431762695e-02,-5.290733277797698975e-02,-2.395405530929565430e+00,-1.876603811979293823e-02,1.755607485771179199e+00,-4.020824909210205078e+00,-2.404361241348101252e+00,-2.950602645335092394e-02,1.706636253620638977e+00,-4.017817287427491557e+00
3.990344703197479248e-03,4.752913117408752441e-02,-4.248371720314025879e-02,8.580908179283142090e-03,7.128220796585083008e-02,-5.158983170986175537e-02,-2.400464534759521484e+00,-4.767622053623199463e-02,1.794513463973999023e+00,-3.970338344573974609e+00,-2.404388347789881308e+00,-6.701603584078834330e-02,1.756828755870746717e+00,-4.008996490083630349e+00
2.938218414783477783e-03,4.656878113746643066e-02,-4.233703017234802246e-02,6.689846515655517578e-03,7.397592067718505859e-02,-4.966579377651214600e-02,-2.396017789840698242e+00,-9.251222014427185059e-02,1.842165231704711914e+00,-3.991943359375000000e+00,-2.404406975637244592e+00,-1.044923928395354029e-01,1.806017403281527045e+00,-3.999975387383797099e+00
5.416847765445709229e-03,4.660981893539428711e-02,-4.117678105831146240e-02,7.235020399093627930e-03,7.402288913726806641e-02,-4.806341230869293213e-02,-2.396007537841796875e+00,-1.257654130458831787e-01,1.883871078491210938e+00,-3.954566478729248047e+00,-2.404417691314005179e+00,-1.419142948193536924e-01,1.854214493083699455e+00,-3.990757994201697301e+00
5.092896521091461182e-03,4.594615101814270020e-02,-4.109087586402893066e-02,5.844533443450927734e-03,7.575184106826782227e-02,-4.639343917369842529e-02,-2.395340442657470703e+00,-1.683472096920013428e-01,1.927610993385314941e+00,-3.963131189346313477e+00,-2.404421047601809747e+00,-1.792613676278000112e-01,1.901432432071156198e+00,-3.981348293915777603e+00
6.763376295566558838e-03,4.585683345794677734e-02,-4.043933749198913574e-02,5.919732153415679932e-03,7.593792676925659180e-02,-4.482187330722808838e-02,-2.393619060516357422e+00,-2.033521234989166260e-01,1.968085527420043945e+00,-3.936993122100830078e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
-2.143867313861846924e-03,4.343530535697937012e-02,-3.751826286315917969e-02,-8.575074374675750732e-03,8.624583482742309570e-02,-3.634713590145111084e-02,-2.482253551483154297e+00,-2.605739831924438477e-01,2.141610383987426758e+00,-3.950965166091918945e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
1.506782323122024536e-02,4.736185073852539062e-02,-4.144769906997680664e-02,1.256497204303741455e-02,7.171392440795898438e-02,-4.587449133396148682e-02,-2.389527082443237305e+00,-2.777084708213806152e-01,2.008978128433227539e+00,-3.915692090988159180e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
2.848297357559204102e-03,4.323470592498779297e-02,-4.007785022258758545e-02,-1.246623694896697998e-03,8.164930343627929688e-02,-3.838022053241729736e-02,-2.383949041366577148e+00,-3.180700242519378662e-01,2.095245361328125000e+00,-3.937962055206298828e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
1.335354894399642944e-02,4.598480463027954102e-02,-4.008066654205322266e-02,6.704457104206085205e-03,7.495862245559692383e-02,-3.969331085681915283e-02,-2.396964073181152344e+00,-3.579002916812896729e-01,2.128298759460449219e+00,-3.861704111099243164e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
6.309174001216888428e-03,4.353503882884979248e-02,-4.102325439453125000e-02,-7.594376802444458008e-05,8.026093244552612305e-02,-3.716816008090972900e-02,-2.392336368560791016e+00,-3.977990448474884033e-01,2.160219192504882812e+00,-3.923396587371826172e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
1.259667426347732544e-02,4.503454267978668213e-02,-4.045064747333526611e-02,3.931328654289245605e-03,7.641297578811645508e-02,-3.623373806476593018e-02,-2.388254165649414062e+00,-4.296757876873016357e-01,2.203507184982299805e+00,-3.846981048583984375e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
