X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
6.395421922206878662e-03,4.575783014297485352e-02,-4.056468605995178223e-02,5.642339587211608887e-03,7.618552446365356445e-02,-4.481633007526397705e-02,-2.394139051437377930e+00,-2.048178315162658691e-01,1.968508601188659668e+00,-3.943175315856933594e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
7.117249071598052979e-03,4.545441269874572754e-02,-4.034928977489471436e-02,5.040228366851806641e-03,7.682454586029052734e-02,-4.327060282230377197e-02,-2.393442153930664062e+00,-2.432421594858169556e-01,2.009128332138061523e+00,-3.932172298431396484e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
7.811255753040313721e-03,4.518203437328338623e-02,-4.024562239646911621e-02,4.440188407897949219e-03,7.730954885482788086e-02,-4.176647961139678955e-02,-2.392853975296020508e+00,-2.814880907535552979e-01,2.048894882202148438e+00,-3.920828819274902344e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
8.441761136054992676e-03,4.492866992950439453e-02,-4.025991261005401611e-02,3.814682364463806152e-03,7.767689228057861328e-02,-4.030214250087738037e-02,-2.392433166503906250e+00,-3.197239637374877930e-01,2.087907791137695312e+00,-3.909858703613281250e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
9.043060243129730225e-03,4.470154643058776855e-02,-4.037335515022277832e-02,3.189846873283386230e-03,7.791501283645629883e-02,-3.887526690959930420e-02,-2.392095327377319336e+00,-3.577926754951477051e-01,2.126177787780761719e+00,-3.898747205734252930e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
9.597204625606536865e-03,4.449380934238433838e-02,-4.058501124382019043e-02,2.549558877944946289e-03,7.804703712463378906e-02,-3.748445212841033936e-02,-2.391921281814575195e+00,-3.957674205303192139e-01,2.163769960403442383e+00,-3.887854576110839844e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
1.012353599071502686e-02,4.430903494358062744e-02,-4.088234901428222656e-02,1.910090446472167969e-03,7.806986570358276367e-02,-3.612856566905975342e-02,-2.391834497451782227e+00,-4.335342645645141602e-01,2.200681209564208984e+00,-3.876929521560668945e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
1.061473786830902100e-02,4.414276778697967529e-02,-4.126152396202087402e-02,1.263044774532318115e-03,7.799893617630004883e-02,-3.480602800846099854e-02,-2.391890764236450195e+00,-4.711536765098571777e-01,2.236967325210571289e+00,-3.866144895553588867e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
1.108235865831375122e-02,4.399666190147399902e-02,-4.171065986156463623e-02,6.183777004480361938e-04,7.783788442611694336e-02,-3.351397812366485596e-02,-2.392021417617797852e+00,-5.085137486457824707e-01,2.272653818130493164e+00,-3.855357170104980469e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
1.152388006448745728e-02,4.386775195598602295e-02,-4.222704470157623291e-02,-2.804957330226898193e-05,7.759511470794677734e-02,-3.225304186344146729e-02,-2.392275571823120117e+00,-5.456711053848266602e-01,2.307747125625610352e+00,-3.844654560089111328e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
