X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.937570047682870111e-01,-1.700413424076520005e-02,9.263715972592390102e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.940683556587030179e-01,-1.718971754094689858e-02,1.114297553484609971e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.940683556587030179e-01,-1.718971754094689858e-02,1.114297553484609971e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.942369900724059795e-01,-1.728922950169309997e-02,1.221590226648680044e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.946800715806950133e-01,-1.754719366615710083e-02,1.526017684195520019e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.950890873117759994e-01,-1.778060923640049917e-02,1.839339147592740176e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.950890873117759994e-01,-1.778060923640049917e-02,1.839339147592740176e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.954666580195200232e-01,-1.799181374333170061e-02,2.140118004501610116e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.958151951439209948e-01,-1.524303388299699975e-02,2.412269239058590031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.961369384718140263e-01,-1.188921157900590074e-02,2.658524688336409980e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.964339447292399843e-01,-8.854552271789500537e-03,2.881345494976709887e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.967081160825369768e-01,-6.108678658141400084e-03,3.082962121947129930e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.967081160825369768e-01,-6.108678658141400084e-03,3.082962121947129930e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.969612087572850223e-01,-3.624100008194800198e-03,3.265393084667029910e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.971948424828919966e-01,-1.375964108399799907e-03,3.430463164671770215e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.974105132319949996e-01,6.582277607061000520e-04,3.579824337458939709e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.976096024343869773e-01,2.498840729882900215e-03,3.714971919109800069e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.977933849195640081e-01,4.164295984560299757e-03,3.837258490913119857e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.977933849195640081e-01,4.164295984560299757e-03,3.837258490913119857e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.979630385814770244e-01,5.671276622752899864e-03,3.947263894217289959e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.981196475821600078e-01,7.034834764691099730e-03,4.047444967615100353e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.982642162357999949e-01,8.268637488074699268e-03,4.138092866951360094e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.983976696263270001e-01,9.385024239897099205e-03,4.220114175529869982e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.985208626405120080e-01,1.039517275928190064e-02,4.294330125587769942e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.985208626405120080e-01,1.039517275928190064e-02,4.294330125587769942e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.986345858778539974e-01,1.130921469789749993e-02,4.330437776377380032e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.987395636677760202e-01,1.213624979505589958e-02,4.382971143057800134e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.988364712766470088e-01,1.288459247653419952e-02,4.440687198215899656e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.989259338769570173e-01,1.356178645266480076e-02,4.493918620618789816e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990085000434779872e-01,1.417435418331879950e-02,4.541340598923419947e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990085000434779872e-01,1.417435418331879950e-02,4.541340598923419947e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.990847284691729779e-01,1.472872588376849916e-02,4.584986882975560007e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.991550976122659744e-01,1.523035102768790020e-02,4.624480373536940192e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.992200573688670096e-01,1.568424997525899936e-02,4.660216328998929924e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.992800213217370109e-01,1.609494124341129956e-02,4.692300584830759647e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.993353754726060023e-01,1.646655726556469843e-02,4.701068795422280289e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.993353754726060023e-01,1.646655726556469843e-02,4.701068795422280289e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.993864694299629758e-01,1.680277248192879949e-02,4.729512788201780182e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.994336414280419967e-01,1.710704440205870064e-02,4.740442725825089809e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.994771855855179798e-01,1.738234976420620012e-02,4.707561094832119863e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.995173815485990043e-01,1.763145307630710132e-02,4.636918851085619764e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.995544869919500086e-01,1.785684985121530066e-02,4.534660617063180155e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.995544869919500086e-01,1.785684985121530066e-02,4.534660617063180155e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.995887398670119883e-01,1.806079945701670117e-02,4.034302858722909946e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.996203590399359795e-01,1.824533874606280165e-02,3.613369667331190271e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.996495472078219757e-01,1.841231669098649867e-02,3.257388884593080292e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.996764913000560027e-01,1.856340475095270143e-02,2.955212945551890158e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.997013638318600015e-01,1.870011487886559867e-02,2.698090255286160044e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.997013638318600015e-01,1.870011487886559867e-02,2.698090255286160044e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.997243241970909744e-01,1.882381634666669898e-02,2.857070811317759862e+01
