X0,X1,X2,X3,Y0,Y1,Y2,Y3,U0,U1,U2,U3
-1.897096633911132812e-03,-1.256140694022178650e-02,-4.171638190746307373e-02,1.701124012470245361e-01,-2.418823719024658203e+00,2.916606068611145020e-01,1.224454045295715332e+00,-3.997765541076660156e+00,-2.403626848723666942e+00,3.056360448980736111e-01,1.207601719120180439e+00,-4.087500688885592481e+00
-1.561641693115234375e-03,-1.020610332489013672e-02,-4.265801608562469482e-02,1.685774475336074829e-01,-2.423391103744506836e+00,2.544461488723754883e-01,1.277372837066650391e+00,-3.994608163833618164e+00,-2.403760709328655931e+00,2.689287929845290415e-01,1.267413050534139440e+00,-4.080672227320667034e+00
-1.241058111190795898e-03,-7.884457707405090332e-03,-4.359950125217437744e-02,1.670352816581726074e-01,-2.427465677261352539e+00,2.170679569244384766e-01,1.329558968544006348e+00,-3.991120815277099609e+00,-2.403879689557431920e+00,2.320250666588976884e-01,1.326100183389413045e+00,-4.073605001366169986e+00
-9.353458881378173828e-04,-5.595717579126358032e-03,-4.454021155834197998e-02,1.654871404170989990e-01,-2.431086540222167969e+00,1.795444488525390625e-01,1.381025314331054688e+00,-3.987321376800537109e+00,-2.403984566334301576e+00,1.949481331581442989e-01,1.383680934647741445e+00,-4.066303291321023750e+00
-6.439387798309326172e-04,-3.339953720569610596e-03,-4.547925293445587158e-02,1.639342755079269409e-01,-2.434268951416015625e+00,1.419155597686767578e-01,1.431764006614685059e+00,-3.983218908309936523e+00,-2.404076217787903147e+00,1.577344697195063317e-01,1.440166351897706143e+00,-4.058771821101398558e+00
-3.667175769805908203e-04,-1.116771250963211060e-03,-4.641588032245635986e-02,1.623776555061340332e-01,-2.437039375305175781e+00,1.042044758796691895e-01,1.481777787208557129e+00,-3.978823184967041016e+00,-2.404155361582915873e+00,1.204078619414207796e-01,1.495570198153010955e+00,-4.051014800814850325e+00
-1.033842563629150391e-04,1.074362546205520630e-03,-4.734916985034942627e-02,1.608184128999710083e-01,-2.439427614212036133e+00,6.644225120544433594e-02,1.531070470809936523e+00,-3.974143743515014648e+00,-2.404222721102417193e+00,8.299366179802612764e-02,1.549906166685699249e+00,-4.043036511559652268e+00
1.463294029235839844e-04,3.233637660741806030e-03,-4.827864468097686768e-02,1.592578142881393433e-01,-2.441457033157348633e+00,2.865254878997802734e-02,1.579645872116088867e+00,-3.969199895858764648e+00,-2.404279071837681414e+00,4.552264773498435751e-02,1.603187712508287843e+00,-4.034841476960782991e+00
3.827512264251708984e-04,5.361381918191909790e-03,-4.920352995395660400e-02,1.576964259147644043e-01,-2.443142890930175781e+00,-9.138703346252441406e-03,1.627502799034118652e+00,-3.963990688323974609e+00,-2.404325024893274598e+00,8.014560581305479880e-03,1.655426785565002890e+00,-4.026433662541998082e+00
6.055831909179687500e-04,7.457852363586425781e-03,-5.012284219264984131e-02,1.561353504657745361e-01,-2.444517850875854492e+00,-4.691100120544433594e-02,1.674638032913208008e+00,-3.958522319793701172e+00,-2.404361241348101252e+00,-2.950602645335092394e-02,1.706636253620638977e+00,-4.017817287427491557e+00
8.157491683959960938e-04,9.523518383502960205e-03,-5.103622376918792725e-02,1.545754671096801758e-01,-2.445594072341918945e+00,-8.463311195373535156e-02,1.721061468124389648e+00,-3.952810525894165039e+00,-2.404388347789881308e+00,-6.701603584078834330e-02,1.756828755870746717e+00,-4.008996490083630349e+00
1.013368368148803711e-03,1.155861839652061462e-02,-5.194295942783355713e-02,1.530173718929290771e-01,-2.446387529373168945e+00,-1.222846508026123047e-01,1.766770005226135254e+00,-3.946855068206787109e+00,-2.404406975637244592e+00,-1.044923928395354029e-01,1.806017403281527045e+00,-3.999975387383797099e+00
1.198738813400268555e-03,1.356355100870132446e-02,-5.284254252910614014e-02,1.514623612165451050e-01,-2.446926593780517578e+00,-1.598416566848754883e-01,1.811772346496582031e+00,-3.940676689147949219e+00,-2.404417691314005179e+00,-1.419142948193536924e-01,1.854214493083699455e+00,-3.990757994201697301e+00
1.371711492538452148e-03,1.553856208920478821e-02,-5.373428761959075928e-02,1.499106585979461670e-01,-2.447225093841552734e+00,-1.972923278808593750e-01,1.856064915657043457e+00,-3.934268951416015625e+00,-2.404421047601809747e+00,-1.792613676278000112e-01,1.901432432071156198e+00,-3.981348293915777603e+00
1.532882452011108398e-03,1.748399436473846436e-02,-5.461756885051727295e-02,1.483631730079650879e-01,-2.447299242019653320e+00,-2.346063852310180664e-01,1.899650573730468750e+00,-3.927641153335571289e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
1.682162284851074219e-03,1.940007880330085754e-02,-5.549199879169464111e-02,1.468203961849212646e-01,-2.447164297103881836e+00,-2.717750072479248047e-01,1.942530870437622070e+00,-3.920797824859619141e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
1.820325851440429688e-03,2.128726989030838013e-02,-5.635692179203033447e-02,1.452831625938415527e-01,-2.446835756301879883e+00,-3.087646961212158203e-01,1.984710812568664551e+00,-3.913747310638427734e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
1.946955919265747070e-03,2.314587682485580444e-02,-5.721206963062286377e-02,1.437518000602722168e-01,-2.446331739425659180e+00,-3.455776572227478027e-01,2.026194334030151367e+00,-3.906492233276367188e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
2.062737941741943359e-03,2.497614175081253052e-02,-5.805681645870208740e-02,1.422270536422729492e-01,-2.445662498474121094e+00,-3.821827173233032227e-01,2.066981792449951172e+00,-3.899039745330810547e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
2.167791128158569336e-03,2.677842229604721069e-02,-5.889083445072174072e-02,1.407093107700347900e-01,-2.444841861724853516e+00,-4.185693264007568359e-01,2.107077598571777344e+00,-3.891393661499023438e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
2.261638641357421875e-03,2.855289727449417114e-02,-5.971361696720123291e-02,1.391988396644592285e-01,-2.443886280059814453e+00,-4.547356367111206055e-01,2.146480083465576172e+00,-3.883550167083740234e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
2.345204353332519531e-03,3.030002862215042114e-02,-6.052501499652862549e-02,1.376963704824447632e-01,-2.442804098129272461e+00,-4.906566739082336426e-01,2.185200214385986328e+00,-3.875525712966918945e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
2.418637275695800781e-03,3.201996535062789917e-02,-6.132431328296661377e-02,1.362021267414093018e-01,-2.441603183746337891e+00,-5.263133645057678223e-01,2.223231792449951172e+00,-3.867312192916870117e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
2.481892704963684082e-03,3.371306508779525757e-02,-6.211136281490325928e-02,1.347166299819946289e-01,-2.440300464630126953e+00,-5.617015957832336426e-01,2.260583400726318359e+00,-3.858919620513916016e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
2.534985542297363281e-03,3.537961840629577637e-02,-6.288571655750274658e-02,1.332401037216186523e-01,-2.438907146453857422e+00,-5.968112945556640625e-01,2.297255754470825195e+00,-3.850346565246582031e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
2.578496932983398438e-03,3.701985627412796021e-02,-6.364728510379791260e-02,1.317728310823440552e-01,-2.437423944473266602e+00,-6.316280961036682129e-01,2.333253860473632812e+00,-3.841598987579345703e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
2.612173557281494141e-03,3.863409906625747681e-02,-6.439571082592010498e-02,1.303152441978454590e-01,-2.435869216918945312e+00,-6.661480665206909180e-01,2.368581056594848633e+00,-3.832679986953735352e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
2.636373043060302734e-03,4.022257030010223389e-02,-6.513057649135589600e-02,1.288674473762512207e-01,-2.434246063232421875e+00,-7.003554105758666992e-01,2.403237104415893555e+00,-3.823586463928222656e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
2.651304006576538086e-03,4.178556799888610840e-02,-6.585167348384857178e-02,1.274298727512359619e-01,-2.432565212249755859e+00,-7.342399954795837402e-01,2.437227010726928711e+00,-3.814324855804443359e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
2.656996250152587891e-03,4.332336038351058960e-02,-6.655876338481903076e-02,1.260026991367340088e-01,-2.430835247039794922e+00,-7.677960991859436035e-01,2.470554351806640625e+00,-3.804896354675292969e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
2.653658390045166016e-03,4.483621567487716675e-02,-6.725181639194488525e-02,1.245860382914543152e-01,-2.429059743881225586e+00,-8.010197281837463379e-01,2.503224372863769531e+00,-3.795304298400878906e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
2.641379833221435547e-03,4.632433503866195679e-02,-6.793035566806793213e-02,1.231802031397819519e-01,-2.427248477935791016e+00,-8.338972330093383789e-01,2.535236358642578125e+00,-3.785547018051147461e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
2.620190382003784180e-03,4.778796434402465820e-02,-6.859441101551055908e-02,1.217853203415870667e-01,-2.425408124923706055e+00,-8.664293289184570312e-01,2.566596269607543945e+00,-3.775630474090576172e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
2.590417861938476562e-03,4.922743141651153564e-02,-6.924368441104888916e-02,1.204015091061592102e-01,-2.423542737960815430e+00,-8.986037969589233398e-01,2.597307205200195312e+00,-3.765552043914794922e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
2.552181482315063477e-03,5.064287036657333374e-02,-6.987799704074859619e-02,1.190289631485939026e-01,-2.421656847000122070e+00,-9.304136633872985840e-01,2.627370357513427734e+00,-3.755313873291015625e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
2.505481243133544922e-03,5.203460901975631714e-02,-7.049737870693206787e-02,1.176678761839866638e-01,-2.419760227203369141e+00,-9.618597626686096191e-01,2.656794548034667969e+00,-3.744923114776611328e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
2.450495958328247070e-03,5.340290814638137817e-02,-7.110153138637542725e-02,1.163183301687240601e-01,-2.417857408523559570e+00,-9.929334521293640137e-01,2.685580730438232422e+00,-3.734376668930053711e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
2.387166023254394531e-03,5.474782735109329224e-02,-7.169039547443389893e-02,1.149802058935165405e-01,-2.415948390960693359e+00,-1.023634910583496094e+00,2.713728904724121094e+00,-3.723671913146972656e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
2.315953373908996582e-03,5.606973916292190552e-02,-7.226379215717315674e-02,1.136539280414581299e-01,-2.414041042327880859e+00,-1.053950548171997070e+00,2.741245985031127930e+00,-3.712816238403320312e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
2.236723899841308594e-03,5.736889690160751343e-02,-7.282175123691558838e-02,1.123393848538398743e-01,-2.412139892578125000e+00,-1.083885669708251953e+00,2.768136978149414062e+00,-3.701808929443359375e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
2.149760723114013672e-03,5.864540487527847290e-02,-7.336415350437164307e-02,1.110366210341453552e-01,-2.410244226455688477e+00,-1.113431811332702637e+00,2.794403076171875000e+00,-3.690649986267089844e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
2.054899930953979492e-03,5.989960581064224243e-02,-7.389084994792938232e-02,1.097456887364387512e-01,-2.408363580703735352e+00,-1.142590999603271484e+00,2.820049524307250977e+00,-3.679339885711669922e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
1.952394843101501465e-03,6.113161146640777588e-02,-7.440187036991119385e-02,1.084668561816215515e-01,-2.406501054763793945e+00,-1.171357750892639160e+00,2.845080137252807617e+00,-3.667884588241577148e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
1.842349767684936523e-03,6.234172731637954712e-02,-7.489724457263946533e-02,1.071999222040176392e-01,-2.404657125473022461e+00,-1.199732780456542969e+00,2.869501113891601562e+00,-3.656283140182495117e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
1.724869012832641602e-03,6.353006511926651001e-02,-7.537664473056793213e-02,1.059449091553688049e-01,-2.402832984924316406e+00,-1.227707624435424805e+00,2.893308877944946289e+00,-3.644529819488525391e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
1.600161194801330566e-03,6.469693034887313843e-02,-7.584045827388763428e-02,1.047019436955451965e-01,-2.401032447814941406e+00,-1.255287289619445801e+00,2.916517257690429688e+00,-3.632637023925781250e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
1.468122005462646484e-03,6.584244221448898315e-02,-7.628838717937469482e-02,1.034710332751274109e-01,-2.399260044097900391e+00,-1.282468080520629883e+00,2.939124107360839844e+00,-3.620599985122680664e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
1.328796148300170898e-03,6.696687638759613037e-02,-7.672052085399627686e-02,1.022520586848258972e-01,-2.397517681121826172e+00,-1.309253215789794922e+00,2.961135387420654297e+00,-3.608418703079223633e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
1.182883977890014648e-03,6.807043403387069702e-02,-7.713694870471954346e-02,1.010451167821884155e-01,-2.395799398422241211e+00,-1.335629820823669434e+00,2.982557296752929688e+00,-3.596098423004150391e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
1.029714941978454590e-03,6.915334612131118774e-02,-7.753746211528778076e-02,9.985006600618362427e-02,-2.394118309020996094e+00,-1.361611127853393555e+00,3.003390789031982422e+00,-3.583633422851562500e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
8.696615695953369141e-04,7.021570205688476562e-02,-7.792223989963531494e-02,9.866713732481002808e-02,-2.392472982406616211e+00,-1.387191057205200195e+00,3.023642063140869141e+00,-3.571033477783203125e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
7.028728723526000977e-04,7.125781476497650146e-02,-7.829131186008453369e-02,9.749601036310195923e-02,-2.390861272811889648e+00,-1.412371516227722168e+00,3.043315410614013672e+00,-3.558293342590332031e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
5.295127630233764648e-04,7.227978110313415527e-02,-7.864467799663543701e-02,9.633688628673553467e-02,-2.389285564422607422e+00,-1.437147974967956543e+00,3.062414169311523438e+00,-3.545417785644531250e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
3.494322299957275391e-04,7.328189909458160400e-02,-7.898230850696563721e-02,9.518966823816299438e-02,-2.387752056121826172e+00,-1.461525201797485352e+00,3.080944061279296875e+00,-3.532406091690063477e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
1.629590988159179688e-04,7.426431775093078613e-02,-7.930444180965423584e-02,9.405419975519180298e-02,-2.386254310607910156e+00,-1.485503911972045898e+00,3.098910093307495117e+00,-3.519259929656982422e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
-2.987682819366455078e-05,7.522723823785781860e-02,-7.961110770702362061e-02,9.293062239885330200e-02,-2.384798049926757812e+00,-1.509083628654479980e+00,3.116318464279174805e+00,-3.505984783172607422e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
-2.290606498718261719e-04,7.617079466581344604e-02,-7.990203797817230225e-02,9.181877225637435913e-02,-2.383383750915527344e+00,-1.532260894775390625e+00,3.133166074752807617e+00,-3.492572784423828125e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
-4.343390464782714844e-04,7.709526270627975464e-02,-8.017791807651519775e-02,9.071872383356094360e-02,-2.382009744644165039e+00,-1.555045604705810547e+00,3.149469852447509766e+00,-3.479039669036865234e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
-6.458014249801635742e-04,7.800075411796569824e-02,-8.043824136257171631e-02,8.963012695312500000e-02,-2.380676269531250000e+00,-1.577432155609130859e+00,3.165222883224487305e+00,-3.465368986129760742e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
-8.631348609924316406e-04,7.888748496770858765e-02,-8.068327605724334717e-02,8.855322748422622681e-02,-2.379384994506835938e+00,-1.599418878555297852e+00,3.180433750152587891e+00,-3.451572895050048828e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
-1.086235046386718750e-03,7.975564897060394287e-02,-8.091336488723754883e-02,8.748791366815567017e-02,-2.378134489059448242e+00,-1.621013164520263672e+00,3.195112228393554688e+00,-3.437655925750732422e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
-1.315355300903320312e-03,8.060547709465026855e-02,-8.112810552120208740e-02,8.643414080142974854e-02,-2.376933097839355469e+00,-1.642213821411132812e+00,3.209256410598754883e+00,-3.423610687255859375e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
-1.549929380416870117e-03,8.143703639507293701e-02,-8.132798969745635986e-02,8.539170771837234497e-02,-2.375768184661865234e+00,-1.663020133972167969e+00,3.222873687744140625e+00,-3.409443616867065430e+00,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
-1.790076494216918945e-03,8.225061744451522827e-02,-8.151309192180633545e-02,8.436063677072525024e-02,-2.374646425247192383e+00,-1.683439016342163086e+00,3.235970973968505859e+00,-3.395157098770141602e+00,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
-2.035677433013916016e-03,8.304636180400848389e-02,-8.168317377567291260e-02,8.334084600210189819e-02,-2.373568058013916016e+00,-1.703463435173034668e+00,3.248548030853271484e+00,-3.380746841430664062e+00,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
-2.286642789840698242e-03,8.382445573806762695e-02,-8.183889091014862061e-02,8.233243227005004883e-02,-2.372533798217773438e+00,-1.723106145858764648e+00,3.260619163513183594e+00,-3.366227388381958008e+00,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
-2.543061971664428711e-03,8.458509296178817749e-02,-8.197994530200958252e-02,8.133497089147567749e-02,-2.371541738510131836e+00,-1.742367386817932129e+00,3.272180557250976562e+00,-3.351585865020751953e+00,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
-2.804845571517944336e-03,8.532837033271789551e-02,-8.210682868957519531e-02,8.034865558147430420e-02,-2.370593547821044922e+00,-1.761254310607910156e+00,3.283243179321289062e+00,-3.336835622787475586e+00,-2.401770023152748124e+00,-1.772935139341250910e+00,3.297923462717394116e+00,-3.279911541650162743e+00
-3.071546554565429688e-03,8.605456352233886719e-02,-8.221919834613800049e-02,7.937336713075637817e-02,-2.369686603546142578e+00,-1.779753208160400391e+00,3.293806791305541992e+00,-3.321969270706176758e+00,-2.401732069442676032e+00,-1.791944181179915718e+00,3.307227121400611480e+00,-3.264758097463159814e+00
-3.343254327774047852e-03,8.676384389400482178e-02,-8.231759071350097656e-02,7.840904593467712402e-02,-2.368822574615478516e+00,-1.797878503799438477e+00,3.303883075714111328e+00,-3.306997299194335938e+00,-2.401694950155320196e+00,-1.810550188541953709e+00,3.316077887019155845e+00,-3.249568062409275093e+00
-3.619939088821411133e-03,8.745633810758590698e-02,-8.240188658237457275e-02,7.745558023452758789e-02,-2.368000507354736328e+00,-1.815628767013549805e+00,3.313471555709838867e+00,-3.291915178298950195e+00,-2.401658636650474410e+00,-1.828754605977429337e+00,3.324482519596362096e+00,-3.234343249444629809e+00
-3.901422023773193359e-03,8.813224732875823975e-02,-8.247245848178863525e-02,7.651289552450180054e-02,-2.367218017578125000e+00,-1.833010196685791016e+00,3.322581768035888672e+00,-3.276729583740234375e+00,-2.401623098968236114e+00,-1.846558971112244762e+00,3.332447699904857785e+00,-3.219085444539155016e+00
-4.187494516372680664e-03,8.879175037145614624e-02,-8.252915740013122559e-02,7.558097690343856812e-02,-2.366476535797119141e+00,-1.850016593933105469e+00,3.331215858459472656e+00,-3.261438608169555664e+00,-2.401588305933800349e+00,-1.863964907458739884e+00,3.339980030066130201e+00,-3.203796407020710113e+00
-4.478305578231811523e-03,8.943501114845275879e-02,-8.257211744785308838e-02,7.465966045856475830e-02,-2.365777492523193359e+00,-1.866654992103576660e+00,3.339377164840698242e+00,-3.246041774749755859e+00,-2.401554225252033437e+00,-1.880974117242851795e+00,3.347086034149946876e+00,-3.188477869919200902e+00
-4.773542284965515137e-03,9.006223827600479126e-02,-8.260180056095123291e-02,7.374895364046096802e-02,-2.365116596221923828e+00,-1.882930874824523926e+00,3.347077846527099609e+00,-3.230549812316894531e+00,-2.401520823591768661e+00,-1.897588374249425280e+00,3.353772158773954182e+00,-3.173131540310703436e+00
-5.073130130767822266e-03,9.067351371049880981e-02,-8.261810243129730225e-02,7.284878939390182495e-02,-2.364494800567626953e+00,-1.898841857910156250e+00,3.354316949844360352e+00,-3.214959144592285156e+00,-2.401488066659760445e+00,-1.913809516687208001e+00,3.360044773703148913e+00,-3.157759099661576307e+00
-5.376979708671569824e-03,9.126909077167510986e-02,-8.262127637863159180e-02,7.195907086133956909e-02,-2.363911151885986328e+00,-1.914392709732055664e+00,3.361104011535644531e+00,-3.199274301528930664e+00,-2.401455923056313058e+00,-1.929640232723190962e+00,3.365910281308873930e+00,-3.142362195699737626e+00
-5.685105919837951660e-03,9.184917062520980835e-02,-8.261154592037200928e-02,7.107961922883987427e-02,-2.363365173339843750e+00,-1.929591774940490723e+00,3.367444038391113281e+00,-3.183496236801147461e+00,-2.401424368973657408e+00,-1.945084841058980052e+00,3.371375225530631958e+00,-3.126942434324634146e+00
-5.997300148010253906e-03,9.241385012865066528e-02,-8.258879184722900391e-02,7.021050155162811279e-02,-2.362857818603515625e+00,-1.944431781768798828e+00,3.373338937759399414e+00,-3.167625427246093750e+00,-2.401393360568721658e+00,-1.960143630601252518e+00,3.376445515959163757e+00,-3.111501440389865092e+00
-6.313532590866088867e-03,9.296333044767379761e-02,-8.255346119403839111e-02,6.935156881809234619e-02,-2.362386941909790039e+00,-1.958924412727355957e+00,3.378798484802246094e+00,-3.151667594909667969e+00,-2.401362862500140860e+00,-1.974818897865546319e+00,3.381127258472726105e+00,-3.096040793443156858e+00
-6.633549928665161133e-03,9.349775314331054688e-02,-8.250549435615539551e-02,6.850282847881317139e-02,-2.361951589584350586e+00,-1.973063945770263672e+00,3.383824825286865234e+00,-3.135622978210449219e+00,-2.401332839030958066e+00,-1.989112995299316955e+00,3.385426488846445814e+00,-3.080562048851087198e+00
-6.957396864891052246e-03,9.401737153530120850e-02,-8.244515955448150635e-02,6.766410171985626221e-02,-2.361552476882934570e+00,-1.986859917640686035e+00,3.388425588607788086e+00,-3.119494438171386719e+00,-2.401303254072206350e+00,-2.003028325401508436e+00,3.389349173514151659e+00,-3.065066738130580948e+00
