-1.180811500549316406e+01,-2.123963832855224609e+00,1.405823945999145508e+00,-9.622600555419921875e+00,-2.879505634307861328e+00,-3.593736648559570312e+00
-1.182240962982177734e+01,-2.222850799560546875e+00,1.335578441619873047e+00,-8.552312850952148438e+00,-2.948570251464843750e+00,-5.444270610809326172e+00
-1.181328868865966797e+01,-2.390049219131469727e+00,1.430532336235046387e+00,-8.410157203674316406e+00,-3.076245784759521484e+00,-5.526839256286621094e+00
-1.182866668701171875e+01,-2.587817907333374023e+00,1.410887241363525391e+00,-6.552176952362060547e+00,-3.187758445739746094e+00,-7.493360996246337891e+00
-1.181332397460937500e+01,-2.727712392807006836e+00,1.411424994468688965e+00,-4.072374820709228516e+00,-3.414102554321289062e+00,-9.672151565551757812e+00
-1.183190727233886719e+01,-2.918365478515625000e+00,1.447767972946166992e+00,-1.521341204643249512e+00,-3.774816513061523438e+00,-1.130849361419677734e+01
-1.179596710205078125e+01,-2.908042669296264648e+00,1.529339075088500977e+00,-9.439361095428466797e-01,-3.938314437866210938e+00,-1.140716838836669922e+01
-1.177431106567382812e+01,-2.980331420898437500e+00,1.644342899322509766e+00,-8.672863245010375977e-01,-3.943988323211669922e+00,-1.155229568481445312e+01
-1.174831104278564453e+01,-3.141470193862915039e+00,1.764475107192993164e+00,1.581412076950073242e+00,-4.392311096191406250e+00,-1.222600173950195312e+01
-1.171144485473632812e+01,-3.129569292068481445e+00,1.797547101974487305e+00,3.642082691192626953e+00,-4.927902221679687500e+00,-1.281561851501464844e+01
-1.163961982727050781e+01,-3.081415414810180664e+00,1.823206305503845215e+00,3.443328857421875000e+00,-5.058729648590087891e+00,-1.270807266235351562e+01
-1.165254974365234375e+01,-3.194852828979492188e+00,1.950265526771545410e+00,5.630898475646972656e+00,-5.532505035400390625e+00,-1.272407627105712891e+01
-1.146025371551513672e+01,-3.042637586593627930e+00,2.028775215148925781e+00,6.647803783416748047e+00,-5.788643836975097656e+00,-1.201406288146972656e+01
-1.131030845642089844e+01,-2.796760082244873047e+00,2.053720474243164062e+00,6.963306903839111328e+00,-6.270687103271484375e+00,-1.050504779815673828e+01
-1.112530422210693359e+01,-2.599031686782836914e+00,2.002509117126464844e+00,6.358827590942382812e+00,-6.891072273254394531e+00,-8.829823493957519531e+00
-1.095613670349121094e+01,-2.620465278625488281e+00,2.030426502227783203e+00,5.208349227905273438e+00,-7.255867004394531250e+00,-7.464139461517333984e+00
-1.074935150146484375e+01,-2.505713224411010742e+00,2.026352882385253906e+00,4.838861942291259766e+00,-7.370388031005859375e+00,-7.188185691833496094e+00
-1.060779094696044922e+01,-2.414273023605346680e+00,2.100567817687988281e+00,2.727055788040161133e+00,-7.695604801177978516e+00,-6.072703361511230469e+00
-1.051467323303222656e+01,-2.538683891296386719e+00,2.263138771057128906e+00,2.832699418067932129e-01,-8.199542999267578125e+00,-5.527603626251220703e+00
-1.042693996429443359e+01,-2.606261253356933594e+00,2.359854221343994141e+00,-2.008315801620483398e+00,-8.518416404724121094e+00,-6.083160877227783203e+00
-1.030765914916992188e+01,-2.691275835037231445e+00,2.353383064270019531e+00,-3.308714389801025391e+00,-8.607388496398925781e+00,-6.870595455169677734e+00
-1.017825603485107422e+01,-2.718640804290771484e+00,2.319334030151367188e+00,-3.207126855850219727e+00,-8.713352203369140625e+00,-6.583073139190673828e+00
-1.009612560272216797e+01,-2.671352386474609375e+00,2.271526813507080078e+00,-3.930215597152709961e+00,-8.733104705810546875e+00,-7.524468898773193359e+00
-1.005152225494384766e+01,-2.742094278335571289e+00,2.220705032348632812e+00,-4.670299053192138672e+00,-8.637849807739257812e+00,-9.605020523071289062e+00
-9.939687728881835938e+00,-2.742955207824707031e+00,2.118063449859619141e+00,-4.267640113830566406e+00,-8.633177757263183594e+00,-9.462507247924804688e+00
-9.802115440368652344e+00,-2.651535749435424805e+00,1.970259189605712891e+00,-3.917278289794921875e+00,-8.333433151245117188e+00,-1.190877628326416016e+01
-9.642314910888671875e+00,-2.724642992019653320e+00,1.805081963539123535e+00,-2.561642169952392578e+00,-8.033115386962890625e+00,-1.446656227111816406e+01
-9.434489250183105469e+00,-2.910519838333129883e+00,1.681341290473937988e+00,-6.884107589721679688e-01,-7.688206672668457031e+00,-1.623148727416992188e+01
-9.263074874877929688e+00,-3.155907154083251953e+00,1.653140902519226074e+00,2.040072202682495117e+00,-7.395901679992675781e+00,-1.632192993164062500e+01
-9.064869880676269531e+00,-3.278685569763183594e+00,1.603579163551330566e+00,4.778687953948974609e+00,-7.226762771606445312e+00,-1.491036987304687500e+01
-9.004195213317871094e+00,-3.171911239624023438e+00,1.556539773941040039e+00,4.657911300659179688e+00,-7.060572147369384766e+00,-1.492151165008544922e+01
-8.963857650756835938e+00,-3.144937038421630859e+00,1.516575694084167480e+00,5.047513484954833984e+00,-7.083489894866943359e+00,-1.455035209655761719e+01
-8.801935195922851562e+00,-3.134788274765014648e+00,1.475490570068359375e+00,5.306904792785644531e+00,-6.886856079101562500e+00,-1.444360351562500000e+01
-8.595392227172851562e+00,-3.243962287902832031e+00,1.421576142311096191e+00,7.905366897583007812e+00,-6.747659206390380859e+00,-1.173074054718017578e+01
-8.360021591186523438e+00,-3.100570201873779297e+00,1.246893167495727539e+00,1.036570453643798828e+01,-6.339728355407714844e+00,-7.724561691284179688e+00
-8.233502388000488281e+00,-2.903980255126953125e+00,1.074101448059082031e+00,1.238774108886718750e+01,-5.860579967498779297e+00,-3.519487142562866211e+00
-8.141445159912109375e+00,-2.520682573318481445e+00,8.476835489273071289e-01,1.386606693267822266e+01,-5.358582019805908203e+00,8.835546374320983887e-01
-8.099891662597656250e+00,-2.112137317657470703e+00,7.962716817855834961e-01,1.414636611938476562e+01,-4.777640342712402344e+00,4.281881332397460938e+00
-7.985277175903320312e+00,-1.825009107589721680e+00,7.104764580726623535e-01,1.368484592437744141e+01,-4.499426841735839844e+00,4.321949005126953125e+00
-7.898935317993164062e+00,-1.673816800117492676e+00,7.551289200782775879e-01,1.229562091827392578e+01,-3.870096683502197266e+00,7.566652297973632812e+00
-7.772753238677978516e+00,-1.670117616653442383e+00,8.753503561019897461e-01,9.976557731628417969e+00,-3.051357269287109375e+00,9.251110076904296875e+00
-7.654362201690673828e+00,-1.586710929870605469e+00,9.303387403488159180e-01,8.978268623352050781e+00,-2.580957651138305664e+00,9.328930854797363281e+00
-7.572151660919189453e+00,-1.483136057853698730e+00,8.738002777099609375e-01,8.172757148742675781e+00,-2.384629964828491211e+00,9.104806900024414062e+00
-7.477138519287109375e+00,-1.266924381256103516e+00,8.137353062629699707e-01,5.707738399505615234e+00,-2.107325077056884766e+00,9.564255714416503906e+00
-7.266950607299804688e+00,-1.123742938041687012e+00,7.965672016143798828e-01,1.980250835418701172e+00,-1.345172405242919922e+00,8.854347229003906250e+00
-7.040837764739990234e+00,-1.143366217613220215e+00,9.289130568504333496e-01,-9.871972799301147461e-01,-3.770539164543151855e-01,8.009769439697265625e+00
-7.028660297393798828e+00,-1.184454917907714844e+00,9.458186030387878418e-01,-1.124670982360839844e+00,-1.583179533481597900e-01,8.351321220397949219e+00
-6.875882625579833984e+00,-1.170923233032226562e+00,9.850403666496276855e-01,-4.321055889129638672e+00,3.347318172454833984e-01,7.595326900482177734e+00
-6.845251083374023438e+00,-1.300055742263793945e+00,1.003543734550476074e+00,-6.028483390808105469e+00,9.882988929748535156e-01,6.886434555053710938e+00
-6.706583023071289062e+00,-1.395485997200012207e+00,1.136898398399353027e+00,-7.495828151702880859e+00,1.786793231964111328e+00,7.067898750305175781e+00
-6.589427471160888672e+00,-1.596758246421813965e+00,1.296853542327880859e+00,-7.862162590026855469e+00,2.676977396011352539e+00,7.667566299438476562e+00
-6.417360305786132812e+00,-1.797580361366271973e+00,1.393824815750122070e+00,-7.505328655242919922e+00,3.183239936828613281e+00,8.771730422973632812e+00
-6.343322753906250000e+00,-1.936541914939880371e+00,1.284839987754821777e+00,-6.945712089538574219e+00,3.402585983276367188e+00,8.816351890563964844e+00
-6.231760025024414062e+00,-2.076149940490722656e+00,1.256391167640686035e+00,-6.076394081115722656e+00,3.670780181884765625e+00,8.493475914001464844e+00
-6.156987190246582031e+00,-2.015964269638061523e+00,1.111985921859741211e+00,-4.871287822723388672e+00,3.966284513473510742e+00,8.356141090393066406e+00
-6.117592811584472656e+00,-2.067321538925170898e+00,1.063363909721374512e+00,-3.008368253707885742e+00,4.303692817687988281e+00,1.054169750213623047e+01
-6.008509635925292969e+00,-2.127525329589843750e+00,1.124842882156372070e+00,-1.630375087261199951e-01,4.832659721374511719e+00,1.206240463256835938e+01
-5.889746189117431641e+00,-2.170873165130615234e+00,1.251393556594848633e+00,2.591960668563842773e+00,5.348088264465332031e+00,1.218686389923095703e+01
-5.828719139099121094e+00,-2.154484510421752930e+00,1.544134616851806641e+00,5.354063987731933594e+00,5.906459331512451172e+00,1.094339084625244141e+01
-5.775620937347412109e+00,-2.008482933044433594e+00,1.939466476440429688e+00,6.808573246002197266e+00,6.432098865509033203e+00,8.311139106750488281e+00
-5.711412429809570312e+00,-1.841315507888793945e+00,2.124279975891113281e+00,5.993490695953369141e+00,6.836404323577880859e+00,8.082271575927734375e+00
-5.655417442321777344e+00,-1.695764064788818359e+00,2.399359226226806641e+00,6.116999149322509766e+00,7.121875762939453125e+00,3.758578062057495117e+00
-5.613820075988769531e+00,-1.472992420196533203e+00,2.547608852386474609e+00,4.990127563476562500e+00,7.413691520690917969e+00,-5.320019721984863281e-01
-5.575510025024414062e+00,-1.306837797164916992e+00,2.604027748107910156e+00,3.613144874572753906e+00,7.742488861083984375e+00,-2.124389410018920898e+00
-5.518025875091552734e+00,-1.002907991409301758e+00,2.593999385833740234e+00,2.976444244384765625e+00,8.040307044982910156e+00,-1.535181164741516113e+00
-5.447646617889404297e+00,-8.451094627380371094e-01,2.665898084640502930e+00,1.669836640357971191e+00,8.298416137695312500e+00,-2.792435646057128906e+00
-5.460553169250488281e+00,-7.707118988037109375e-01,2.812105655670166016e+00,-1.601071596145629883e+00,8.738862991333007812e+00,-3.992044210433959961e+00
-5.597684860229492188e+00,-8.782103061676025391e-01,2.984603881835937500e+00,-4.378284454345703125e+00,9.078264236450195312e+00,-3.401049613952636719e+00
-5.567805767059326172e+00,-1.092229485511779785e+00,3.007242679595947266e+00,-4.090632438659667969e+00,9.161143302917480469e+00,-3.321499109268188477e+00
-5.679206848144531250e+00,-1.426815390586853027e+00,3.216506958007812500e+00,-6.385546207427978516e+00,9.411708831787109375e+00,-1.162153482437133789e+00
-5.897169589996337891e+00,-1.973611831665039062e+00,3.379443168640136719e+00,-8.154502868652343750e+00,9.449775695800781250e+00,3.147877693176269531e+00
-6.051665306091308594e+00,-2.652154922485351562e+00,3.481150627136230469e+00,-8.330077171325683594e+00,9.268610954284667969e+00,7.877131938934326172e+00
-6.117848396301269531e+00,-3.492213964462280273e+00,3.632748603820800781e+00,-7.815457344055175781e+00,9.093819618225097656e+00,1.240555858612060547e+01
-6.198383331298828125e+00,-4.027240276336669922e+00,3.567476749420166016e+00,-6.322327613830566406e+00,8.814821243286132812e+00,1.555319309234619141e+01
-6.125216007232666016e+00,-4.340498924255371094e+00,3.557790994644165039e+00,-5.701048851013183594e+00,8.688778877258300781e+00,1.513287353515625000e+01
-6.118320465087890625e+00,-4.958524703979492188e+00,3.698755741119384766e+00,-3.948017120361328125e+00,8.466598510742187500e+00,1.708187103271484375e+01
-6.097908973693847656e+00,-5.393157958984375000e+00,3.904008865356445312e+00,-2.120902776718139648e+00,8.214016914367675781e+00,1.765476417541503906e+01
-6.145035743713378906e+00,-5.600224971771240234e+00,4.055673122406005859e+00,-6.465030908584594727e-01,7.785021781921386719e+00,1.677519226074218750e+01
-6.106296539306640625e+00,-5.652223587036132812e+00,4.163405418395996094e+00,3.913177847862243652e-01,7.303129196166992188e+00,1.523967170715332031e+01
-6.159413814544677734e+00,-5.536558628082275391e+00,4.078259468078613281e+00,1.066050648689270020e+00,6.918282985687255859e+00,1.373727416992187500e+01
-6.252185821533203125e+00,-5.497672557830810547e+00,4.214646816253662109e+00,9.878644347190856934e-01,6.747745990753173828e+00,1.344733810424804688e+01
-6.282438278198242188e+00,-5.277153968811035156e+00,4.165031433105468750e+00,1.281589984893798828e+00,6.291658401489257812e+00,1.146063613891601562e+01
-6.428834438323974609e+00,-4.971565246582031250e+00,4.002800941467285156e+00,1.147307157516479492e+00,5.689630508422851562e+00,9.690936088562011719e+00
-6.461231708526611328e+00,-4.815503597259521484e+00,3.846849679946899414e+00,7.805871367454528809e-01,5.183924198150634766e+00,8.574229240417480469e+00
-6.553510665893554688e+00,-4.647427082061767578e+00,3.699404478073120117e+00,4.817505180835723877e-01,4.616458892822265625e+00,7.535306930541992188e+00
-6.635645866394042969e+00,-4.394935607910156250e+00,3.521866083145141602e+00,2.929699420928955078e-02,4.232440948486328125e+00,6.670497894287109375e+00
-6.678341865539550781e+00,-4.233006477355957031e+00,3.558255672454833984e+00,-2.169822752475738525e-01,4.048001289367675781e+00,6.693257808685302734e+00
-6.727304935455322266e+00,-4.126722812652587891e+00,3.463875293731689453e+00,-5.546144843101501465e-01,3.544756412506103516e+00,6.125887393951416016e+00
-6.779339790344238281e+00,-4.214666366577148438e+00,3.344228267669677734e+00,-8.531787395477294922e-01,2.897533416748046875e+00,5.757814407348632812e+00
-6.802567481994628906e+00,-4.233806610107421875e+00,3.257403850555419922e+00,-1.022018194198608398e+00,2.349798202514648438e+00,5.378714084625244141e+00
-6.809473037719726562e+00,-4.246526718139648438e+00,3.171269893646240234e+00,-1.165263175964355469e+00,1.812054157257080078e+00,4.986796855926513672e+00
-6.824853897094726562e+00,-4.285854816436767578e+00,3.054602622985839844e+00,-8.564286231994628906e-01,1.263058781623840332e+00,4.405267715454101562e+00
-6.821377277374267578e+00,-4.376650810241699219e+00,3.042551040649414062e+00,-8.813428878784179688e-01,9.990172386169433594e-01,4.463396072387695312e+00
-6.839289665222167969e+00,-4.453257083892822266e+00,2.952089548110961914e+00,-7.329381704330444336e-01,4.843411445617675781e-01,3.981554746627807617e+00
-6.806158542633056641e+00,-4.483880043029785156e+00,2.842780113220214844e+00,-5.282544493675231934e-01,-7.353293895721435547e-02,3.408721208572387695e+00
-6.821944713592529297e+00,-4.525987625122070312e+00,2.747203350067138672e+00,-3.334907889366149902e-01,-6.223491430282592773e-01,2.857261419296264648e+00
-6.821133613586425781e+00,-4.533051490783691406e+00,2.647295236587524414e+00,-1.071282774209976196e-01,-1.158728837966918945e+00,2.304391622543334961e+00
-6.818334102630615234e+00,-4.563698768615722656e+00,2.543936491012573242e+00,2.106372714042663574e-01,-1.634076356887817383e+00,1.681465387344360352e+00
-6.824391841888427734e+00,-4.609866619110107422e+00,2.532290935516357422e+00,1.978658437728881836e-01,-1.845831155776977539e+00,1.757194519042968750e+00
