X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
2.076448678970336914e+00,-2.235376119613647461e+00,2.417850494384765625e+00,-1.194043517112731934e+00,-1.917919039726257324e+00,6.365613937377929688e-01,-1.011374282836914062e+01,-1.619173169136047363e+00,2.123592644929885864e-01,-9.541935920715332031e+00,-2.893700838088989258e+00,-3.376177072525024414e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
2.175511837005615234e+00,-2.509582519531250000e+00,2.528552532196044922e+00,-1.371084451675415039e+00,-1.826308846473693848e+00,6.921413540840148926e-01,-1.111456394195556641e+01,-1.703200340270996094e+00,6.079279184341430664e-01,-8.995568275451660156e+00,-2.781219482421875000e+00,-4.329271316528320312e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
2.143860101699829102e+00,-2.746252059936523438e+00,2.451109647750854492e+00,-1.607773900032043457e+00,-1.574598670005798340e+00,7.608391642570495605e-01,-1.118103218078613281e+01,-1.862338900566101074e+00,7.955441474914550781e-01,-7.836500167846679688e+00,-3.054111719131469727e+00,-5.774179458618164062e+00,3.208841668845446304e-01,6.800159835931912644e-01,2.479280973747593819e+00
2.111504793167114258e+00,-2.897791385650634766e+00,2.431728601455688477e+00,-1.779465913772583008e+00,-1.332994341850280762e+00,1.073240399360656738e+00,-1.101254367828369141e+01,-2.371953964233398438e+00,1.111336112022399902e+00,-5.660372734069824219e+00,-3.506510734558105469e+00,-7.422998428344726562e+00,3.542008329823561619e-01,7.254356527383687414e-01,2.598766558013919425e+00
2.122800350189208984e+00,-3.025852203369140625e+00,2.426267385482788086e+00,-1.880440235137939453e+00,-1.081794500350952148e+00,1.414352893829345703e+00,-1.191725063323974609e+01,-2.477488040924072266e+00,1.104194521903991699e+00,-2.984628438949584961e+00,-3.695216655731201172e+00,-9.991756439208984375e+00,3.849559263389800146e-01,7.665329234102449263e-01,2.721579891448806521e+00
2.105824232101440430e+00,-3.131068706512451172e+00,2.405601501464843750e+00,-1.888433098793029785e+00,-8.917037844657897949e-01,1.527082204818725586e+00,-1.179927253723144531e+01,-2.464908599853515625e+00,1.147898197174072266e+00,-1.851762533187866211e+00,-3.818422555923461914e+00,-1.122023773193359375e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
2.126400470733642578e+00,-3.201875448226928711e+00,2.432882785797119141e+00,-1.885028004646301270e+00,-8.451275825500488281e-01,1.554842710494995117e+00,-1.175656414031982422e+01,-2.520113945007324219e+00,1.202064514160156250e+00,-1.674034953117370605e+00,-4.077471733093261719e+00,-1.141938591003417969e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
2.068987607955932617e+00,-3.312325954437255859e+00,2.493176937103271484e+00,-2.000094652175903320e+00,-7.783395051956176758e-01,1.604347825050354004e+00,-1.186036586761474609e+01,-2.700811147689819336e+00,1.298413395881652832e+00,-1.042123556137084961e+00,-4.306873321533203125e+00,-1.181277656555175781e+01,4.133465203685712797e-01,8.037194021811097100e-01,2.839371800734650897e+00
1.953548073768615723e+00,-3.403135776519775391e+00,2.675799369812011719e+00,-2.180373668670654297e+00,-4.719487428665161133e-01,1.788557529449462891e+00,-1.160598754882812500e+01,-2.967845678329467773e+00,1.432033061981201172e+00,9.143319129943847656e-01,-4.895310878753662109e+00,-1.285286521911621094e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
1.862043380737304688e+00,-3.482912778854370117e+00,3.118351459503173828e+00,-2.331261873245239258e+00,-4.002116620540618896e-03,2.116494417190551758e+00,-1.166668128967285156e+01,-2.699657440185546875e+00,1.688778996467590332e+00,3.518233537673950195e+00,-5.197850704193115234e+00,-1.316592216491699219e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
1.861180543899536133e+00,-3.569795370101928711e+00,3.028186321258544922e+00,-2.310258626937866211e+00,-2.738528698682785034e-02,2.027021884918212891e+00,-1.165030002593994141e+01,-2.873225688934326172e+00,1.717773795127868652e+00,3.355227231979370117e+00,-5.224201202392578125e+00,-1.339067649841308594e+01,4.637473881937204112e-01,8.678131849437419332e-01,3.037371083515849612e+00
1.765673995018005371e+00,-3.506497621536254883e+00,3.479932785034179688e+00,-2.444462537765502930e+00,4.581640958786010742e-01,2.240655422210693359e+00,-1.169902229309082031e+01,-2.667423725128173828e+00,1.883731365203857422e+00,5.142743110656738281e+00,-5.721547126770019531e+00,-1.284327507019042969e+01,4.860801285313018361e-01,8.953614201379610504e-01,3.106756271121852819e+00
1.713846921920776367e+00,-3.538661003112792969e+00,3.786134958267211914e+00,-2.602234601974487305e+00,7.966303825378417969e-01,2.280946493148803711e+00,-1.136359786987304688e+01,-2.606591939926147461e+00,2.069475889205932617e+00,6.161482810974121094e+00,-5.961463928222656250e+00,-1.189913272857666016e+01,5.066958659831151124e-01,9.202881281181275464e-01,3.150443051133666739e+00
1.756219148635864258e+00,-3.626935958862304688e+00,3.985097169876098633e+00,-2.689558029174804688e+00,8.696768879890441895e-01,2.257624864578247070e+00,-1.112987232208251953e+01,-2.432716846466064453e+00,2.215885877609252930e+00,5.957161903381347656e+00,-6.242639064788818359e+00,-1.079501342773437500e+01,5.257265845489574874e-01,9.428427335726029535e-01,3.166497993836379088e+00
1.826053261756896973e+00,-3.730368137359619141e+00,4.192602157592773438e+00,-2.760393381118774414e+00,8.547685146331787109e-01,2.261170625686645508e+00,-1.103072738647460938e+01,-2.250421285629272461e+00,2.439277410507202148e+00,5.780563354492187500e+00,-6.535619735717773438e+00,-9.703630447387695312e+00,5.432941561107742512e-01,9.632509940467524068e-01,3.154081401875396651e+00
1.821155428886413574e+00,-3.798199653625488281e+00,4.149404048919677734e+00,-2.687819480895996094e+00,7.438882589340209961e-01,2.143994569778442383e+00,-1.107665252685546875e+01,-2.382067918777465820e+00,2.350674152374267578e+00,5.209307670593261719e+00,-6.717748641967773438e+00,-8.803756713867187500e+00,5.432941561107742512e-01,9.632509940467524068e-01,3.154081401875396651e+00
1.922779560089111328e+00,-3.825649976730346680e+00,4.214516162872314453e+00,-2.655474185943603516e+00,5.919670462608337402e-01,2.032147645950317383e+00,-1.094149875640869141e+01,-2.260693073272705078e+00,2.414601564407348633e+00,4.523519039154052734e+00,-7.134451866149902344e+00,-7.738189697265625000e+00,5.595110646643101093e-01,9.817171431344571264e-01,3.253649520776651816e+00
2.064653158187866211e+00,-3.936139345169067383e+00,3.950508117675781250e+00,-2.101655960083007812e+00,9.637750685214996338e-03,1.774522781372070312e+00,-1.096731758117675781e+01,-2.306566715240478516e+00,2.497515439987182617e+00,2.804201602935791016e+00,-7.928972244262695312e+00,-5.344647407531738281e+00,5.744809713402420082e-01,9.984257654389580017e-01,3.334574909571044188e+00
2.234977960586547852e+00,-4.035476207733154297e+00,3.536363840103149414e+00,-1.789948821067810059e+00,-5.788204669952392578e-01,1.604811668395996094e+00,-1.075337028503417969e+01,-2.212423563003540039e+00,2.589066982269287109e+00,1.465699076652526855e-01,-7.626811504364013672e+00,-4.821994781494140625e+00,5.883001491752233303e-01,1.013544639775768808e+00,3.349297234049767535e+00
2.373902559280395508e+00,-4.061407566070556641e+00,3.328813076019287109e+00,-1.933111548423767090e+00,-7.640444040298461914e-01,1.557681202888488770e+00,-1.071563339233398438e+01,-2.249931335449218750e+00,2.413636445999145508e+00,-1.503427743911743164e+00,-7.912145614624023438e+00,-6.045614719390869141e+00,5.959972598912702813e-01,1.021831700765320150e+00,3.326766893368378053e+00
2.451703310012817383e+00,-4.085391998291015625e+00,3.215469598770141602e+00,-2.067217350006103516e+00,-8.823800683021545410e-01,1.517903804779052734e+00,-1.064551830291748047e+01,-2.389554500579833984e+00,2.329625368118286133e+00,-2.419896602630615234e+00,-8.026814460754394531e+00,-6.638387680053710938e+00,5.959972598912702813e-01,1.021831700765320150e+00,3.326766893368378053e+00
2.473846197128295898e+00,-4.105879306793212891e+00,3.194468498229980469e+00,-2.078599452972412109e+00,-8.805047273635864258e-01,1.536090612411499023e+00,-1.056123352050781250e+01,-2.397773742675781250e+00,2.322671651840209961e+00,-2.599397182464599609e+00,-8.096275329589843750e+00,-6.940870285034179688e+00,6.010568889623842948e-01,1.027224810944594280e+00,3.299238356227250257e+00
