X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
-2.282318353652954102e+00,6.207956075668334961e-01,-1.681365132331848145e+00,-2.900102138519287109e+00,-9.065365195274353027e-01,-6.004922389984130859e-01,-1.222719955444335938e+01,-2.109857320785522461e+00,6.888846158981323242e-01,-1.024159622192382812e+01,-2.251728534698486328e+00,-4.522412300109863281e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
-2.196673631668090820e+00,5.073289275169372559e-01,-1.773928165435791016e+00,-2.928699493408203125e+00,-6.813319325447082520e-01,-6.905993223190307617e-01,-1.210052585601806641e+01,-2.130743026733398438e+00,7.857068777084350586e-01,-8.983888626098632812e+00,-2.432595252990722656e+00,-5.842704296112060547e+00,2.847926320985076920e-01,6.298194453701930762e-01,2.373501972777572799e+00
-2.158587217330932617e+00,4.307894408702850342e-01,-1.796669721603393555e+00,-2.994940042495727539e+00,-6.003425717353820801e-01,-6.854715347290039062e-01,-1.208977127075195312e+01,-2.267164230346679688e+00,8.393708467483520508e-01,-8.529936790466308594e+00,-2.662883281707763672e+00,-6.259395122528076172e+00,3.208841668845446304e-01,6.800159835931912644e-01,2.479280973747593819e+00
-2.014796495437622070e+00,1.934348493814468384e-01,-1.900977969169616699e+00,-3.101781606674194336e+00,-2.145188152790069580e-01,-8.197932839393615723e-01,-1.195567798614501953e+01,-2.457093715667724609e+00,1.023779749870300293e+00,-6.242434978485107422e+00,-3.057060241699218750e+00,-8.254305839538574219e+00,3.542008329823561619e-01,7.254356527383687414e-01,2.598766558013919425e+00
-1.891668796539306641e+00,-4.106780886650085449e-02,-1.952524304389953613e+00,-3.191553592681884766e+00,1.258572787046432495e-01,-9.632054567337036133e-01,-1.185299777984619141e+01,-2.634618282318115234e+00,1.225081443786621094e+00,-4.024872303009033203e+00,-3.317045450210571289e+00,-9.840757369995117188e+00,3.849559263389800146e-01,7.665329234102449263e-01,2.721579891448806521e+00
-1.757969737052917480e+00,-2.610803842544555664e-01,-1.878594398498535156e+00,-3.253592014312744141e+00,4.127178490161895752e-01,-1.167852997779846191e+00,-1.179454612731933594e+01,-2.704308986663818359e+00,1.442665815353393555e+00,-1.459693908691406250e+00,-3.390258789062500000e+00,-1.070292186737060547e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
-1.731332182884216309e+00,-3.025112152099609375e-01,-1.891587495803833008e+00,-3.286001682281494141e+00,5.194753408432006836e-01,-1.209790349006652832e+00,-1.182044982910156250e+01,-2.755429744720458984e+00,1.452523350715637207e+00,-8.809564113616943359e-01,-3.453523397445678711e+00,-1.115675735473632812e+01,3.900798992700292844e-01,7.732990192460812429e-01,2.742725709992361427e+00
-1.624171733856201172e+00,-3.575236797332763672e-01,-1.889905810356140137e+00,-3.363062143325805664e+00,6.688929200172424316e-01,-1.250289678573608398e+00,-1.177318191528320312e+01,-2.778505802154541016e+00,1.443188190460205078e+00,9.067869186401367188e-02,-3.781888484954833984e+00,-1.170824813842773438e+01,4.133465203685712797e-01,8.037194021811097100e-01,2.839371800734650897e+00
-1.358303785324096680e+00,-5.358123779296875000e-01,-1.831947922706604004e+00,-3.524266719818115234e+00,8.986639976501464844e-01,-1.392543792724609375e+00,-1.164491653442382812e+01,-2.700197935104370117e+00,1.612454533576965332e+00,2.450153112411499023e+00,-4.482166290283203125e+00,-1.245954036712646484e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
-1.250786900520324707e+00,-6.577005982398986816e-01,-1.819162368774414062e+00,-3.608791828155517578e+00,9.873773455619812012e-01,-1.494471430778503418e+00,-1.165645599365234375e+01,-2.654526710510253906e+00,1.796647667884826660e+00,3.619567394256591797e+00,-4.765879154205322266e+00,-1.288304424285888672e+01,4.395543185253476537e-01,8.373670756336287768e-01,2.945365734764032073e+00
