X0,X1,X2,X3,Y0,Y1,Y2,Y3,U0,U1,U2,U3
4.016017913818359375e-02,1.422537118196487427e-01,-2.019688487052917480e-02,4.305245876312255859e-01,-1.652805328369140625e+00,2.101460099220275879e-01,1.379130601882934570e+00,-2.276266574859619141e+00,-2.403626848723666942e+00,3.056360448980736111e-01,1.207601719120180439e+00,-4.087500688885592481e+00
4.128444194793701172e-02,1.455680727958679199e-01,-2.270729094743728638e-02,4.289262294769287109e-01,-1.657706022262573242e+00,1.923437416553497314e-01,1.395408391952514648e+00,-2.286720991134643555e+00,-2.403760709328655931e+00,2.689287929845290415e-01,1.267413050534139440e+00,-4.080672227320667034e+00
4.219162464141845703e-02,1.490353643894195557e-01,-2.534548938274383545e-02,4.273080229759216309e-01,-1.663876295089721680e+00,1.727176308631896973e-01,1.413221716880798340e+00,-2.298109531402587891e+00,-2.403879689557431920e+00,2.320250666588976884e-01,1.326100183389413045e+00,-4.073605001366169986e+00
4.289126396179199219e-02,1.526405662298202515e-01,-2.810983359813690186e-02,4.256760179996490479e-01,-1.671233415603637695e+00,1.513435840606689453e-01,1.432492017745971680e+00,-2.310412883758544922e+00,-2.403984566334301576e+00,1.949481331581442989e-01,1.383680934647741445e+00,-4.066303291321023750e+00
4.339569807052612305e-02,1.563653945922851562e-01,-3.099068999290466309e-02,4.240326583385467529e-01,-1.679668188095092773e+00,1.283504366874694824e-01,1.453089833259582520e+00,-2.323551416397094727e+00,-2.404076217787903147e+00,1.577344697195063317e-01,1.440166351897706143e+00,-4.058771821101398558e+00
4.371327161788940430e-02,1.601968556642532349e-01,-3.398550301790237427e-02,4.223829507827758789e-01,-1.689110755920410156e+00,1.038074493408203125e-01,1.474945068359375000e+00,-2.337504863739013672e+00,-2.404155361582915873e+00,1.204078619414207796e-01,1.495570198153010955e+00,-4.051014800814850325e+00
4.385280609130859375e-02,1.641215234994888306e-01,-3.709005564451217651e-02,4.207303822040557861e-01,-1.699484825134277344e+00,7.779237627983093262e-02,1.497976541519165039e+00,-2.352235794067382812e+00,-2.404222721102417193e+00,8.299366179802612764e-02,1.549906166685699249e+00,-4.043036511559652268e+00
4.382592439651489258e-02,1.681240797042846680e-01,-4.029530286788940430e-02,4.190763235092163086e-01,-1.710694313049316406e+00,5.042061209678649902e-02,1.522069573402404785e+00,-2.367671966552734375e+00,-2.404279071837681414e+00,4.552264773498435751e-02,1.603187712508287843e+00,-4.034841476960782991e+00
4.363894462585449219e-02,1.721944063901901245e-01,-4.359909147024154663e-02,4.174248576164245605e-01,-1.722688198089599609e+00,2.174329757690429688e-02,1.547171592712402344e+00,-2.383799314498901367e+00,-2.404325024893274598e+00,8.014560581305479880e-03,1.655426785565002890e+00,-4.026433662541998082e+00
4.330080747604370117e-02,1.763198673725128174e-01,-4.699433594942092896e-02,4.157778024673461914e-01,-1.735390782356262207e+00,-8.149832487106323242e-03,1.573192834854125977e+00,-2.400563716888427734e+00,-2.404361241348101252e+00,-2.950602645335092394e-02,1.706636253620638977e+00,-4.017817287427491557e+00
4.281914234161376953e-02,1.804905235767364502e-01,-5.047683417797088623e-02,4.141369163990020752e-01,-1.748742103576660156e+00,-3.919467329978942871e-02,1.600067138671875000e+00,-2.417930603027343750e+00,-2.404388347789881308e+00,-6.701603584078834330e-02,1.756828755870746717e+00,-4.008996490083630349e+00
4.220294952392578125e-02,1.846944838762283325e-01,-5.403780937194824219e-02,4.125031530857086182e-01,-1.762669563293457031e+00,-7.129412889480590820e-02,1.627700805664062500e+00,-2.435837030410766602e+00,-2.404406975637244592e+00,-1.044923928395354029e-01,1.806017403281527045e+00,-3.999975387383797099e+00
4.145956039428710938e-02,1.889230906963348389e-01,-5.767357349395751953e-02,4.108777642250061035e-01,-1.777117371559143066e+00,-1.043905019760131836e-01,1.656033515930175781e+00,-2.454251766204833984e+00,-2.404417691314005179e+00,-1.419142948193536924e-01,1.854214493083699455e+00,-3.990757994201697301e+00
4.059559106826782227e-02,1.931661367416381836e-01,-6.137643754482269287e-02,4.092617332935333252e-01,-1.792027235031127930e+00,-1.384039819240570068e-01,1.684987902641296387e+00,-2.473120927810668945e+00,-2.404421047601809747e+00,-1.792613676278000112e-01,1.901432432071156198e+00,-3.981348293915777603e+00
3.961861133575439453e-02,1.974159479141235352e-01,-6.514163315296173096e-02,4.076554775238037109e-01,-1.807345867156982422e+00,-1.732719242572784424e-01,1.714501500129699707e+00,-2.492407083511352539e+00,-2.404417571804511766e+00,-2.165140920877411113e-01,1.947683521425267905e+00,-3.971750221978101347e+00
3.853511810302734375e-02,2.016640901565551758e-01,-6.896244734525680542e-02,4.060595333576202393e-01,-1.823021173477172852e+00,-2.089230418205261230e-01,1.744505882263183594e+00,-2.512062788009643555e+00,-2.404407765918663564e+00,-2.536538019320620507e-01,1.992979956714901579e+00,-3.961967665914346792e+00
3.735095262527465820e-02,2.059035301208496094e-01,-7.283411175012588501e-02,4.044744074344635010e-01,-1.839007735252380371e+00,-2.453014552593231201e-01,1.774945735931396484e+00,-2.532053232192993164e+00,-2.404392096833004366e+00,-2.906635952421278701e-01,2.037333771748515154e+00,-3.952004402001466854e+00
3.607249259948730469e-02,2.101273685693740845e-01,-7.675114274024963379e-02,4.029003381729125977e-01,-1.855258464813232422e+00,-2.823450565338134766e-01,1.805761098861694336e+00,-2.552337169647216797e+00,-2.404371012090142923e+00,-3.275269649373411252e-01,2.080756922795028885e+00,-3.941864190250089717e+00
3.470510244369506836e-02,2.143290787935256958e-01,-8.070778846740722656e-02,4.013370871543884277e-01,-1.871730566024780273e+00,-3.199947774410247803e-01,1.836894512176513672e+00,-2.572872877120971680e+00,-2.404344939119005264e+00,-3.642278662110683962e-01,2.123261284307457863e+00,-3.931550769581764193e+00
3.325426578521728516e-02,2.185028344392776489e-01,-8.469882607460021973e-02,3.997848033905029297e-01,-1.888383984565734863e+00,-3.581941127777099609e-01,1.868293523788452148e+00,-2.593623638153076172e+00,-2.404314277459999261e+00,-4.007514604352779841e-01,2.164858603142950422e+00,-3.921067806199304062e+00
3.172534704208374023e-02,2.226434499025344849e-01,-8.871962130069732666e-02,3.982435464859008789e-01,-1.905181288719177246e+00,-3.968911170959472656e-01,1.899909257888793945e+00,-2.614555358886718750e+00,-2.404279402598108462e+00,-4.370838085656787442e-01,2.205560517400562581e+00,-3.910418914831625958e+00
3.012347221374511719e-02,2.267455160617828369e-01,-9.276491403579711914e-02,3.967125713825225830e-01,-1.922081947326660156e+00,-4.360308647155761719e-01,1.931688308715820312e+00,-2.635627269744873047e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
2.845442295074462891e-02,2.308026403188705444e-01,-9.682588279247283936e-02,3.951905071735382080e-01,-1.939040184020996094e+00,-4.755335450172424316e-01,1.963558435440063477e+00,-2.656776428222656250e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
2.672302722930908203e-02,2.348120361566543579e-01,-1.009001731872558594e-01,3.936770558357238770e-01,-1.956027388572692871e+00,-5.153645873069763184e-01,1.995487928390502930e+00,-2.677982807159423828e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
2.493256330490112305e-02,2.387692034244537354e-01,-1.049825623631477356e-01,3.921720385551452637e-01,-1.973015189170837402e+00,-5.554755926132202148e-01,2.027431964874267578e+00,-2.699210643768310547e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
2.308768033981323242e-02,2.426704317331314087e-01,-1.090686619281768799e-01,3.906749188899993896e-01,-1.989971756935119629e+00,-5.958180427551269531e-01,2.059347152709960938e+00,-2.720425844192504883e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
2.119183540344238281e-02,2.465125620365142822e-01,-1.131537184119224548e-01,3.891849815845489502e-01,-2.006871223449707031e+00,-6.363471746444702148e-01,2.091194629669189453e+00,-2.741595745086669922e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
1.925030350685119629e-02,2.502919137477874756e-01,-1.172327697277069092e-01,3.877008855342864990e-01,-2.023677587509155273e+00,-6.770080327987670898e-01,2.122923851013183594e+00,-2.762677907943725586e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
1.726657152175903320e-02,2.540057897567749023e-01,-1.212998926639556885e-01,3.862215280532836914e-01,-2.040366888046264648e+00,-7.177488803863525391e-01,2.154492139816284180e+00,-2.783632755279541016e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
1.524382829666137695e-02,2.576517760753631592e-01,-1.253530830144882202e-01,3.847467899322509766e-01,-2.056916236877441406e+00,-7.585399746894836426e-01,2.185872316360473633e+00,-2.804441452026367188e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
1.318496465682983398e-02,2.612276077270507812e-01,-1.293875128030776978e-01,3.832758665084838867e-01,-2.073306560516357422e+00,-7.993375062942504883e-01,2.217028617858886719e+00,-2.825070858001708984e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
1.109349727630615234e-02,2.647316753864288330e-01,-1.334001272916793823e-01,3.818078935146331787e-01,-2.089515209197998047e+00,-8.401057720184326172e-01,2.247930288314819336e+00,-2.845495700836181641e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
8.972167968750000000e-03,2.681615948677062988e-01,-1.373865604400634766e-01,3.803421854972839355e-01,-2.105522155761718750e+00,-8.808025121688842773e-01,2.278542280197143555e+00,-2.865684270858764648e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
6.825119256973266602e-03,2.715153694152832031e-01,-1.413406431674957275e-01,3.788766264915466309e-01,-2.121300220489501953e+00,-9.213707447052001953e-01,2.308818340301513672e+00,-2.885589122772216797e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
4.654675722122192383e-03,2.747918963432312012e-01,-1.452611535787582397e-01,3.774110674858093262e-01,-2.136834144592285156e+00,-9.617885351181030273e-01,2.338739871978759766e+00,-2.905197381973266602e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
2.463221549987792969e-03,2.779902219772338867e-01,-1.491445600986480713e-01,3.759449124336242676e-01,-2.152111768722534180e+00,-1.002021551132202148e+00,2.368280887603759766e+00,-2.924485445022583008e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
2.526640892028808594e-04,2.811094224452972412e-01,-1.529878228902816772e-01,3.744774460792541504e-01,-2.167119503021240234e+00,-1.042039513587951660e+00,2.397418498992919922e+00,-2.943429946899414062e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
-1.974046230316162109e-03,2.841488122940063477e-01,-1.567880511283874512e-01,3.730078339576721191e-01,-2.181842327117919922e+00,-1.081809043884277344e+00,2.426127910614013672e+00,-2.962007999420166016e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
-4.214465618133544922e-03,2.871067821979522705e-01,-1.605409681797027588e-01,3.715347051620483398e-01,-2.196260929107666016e+00,-1.121288657188415527e+00,2.454373836517333984e+00,-2.980185270309448242e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
-6.466060876846313477e-03,2.899829149246215820e-01,-1.642431169748306274e-01,3.700572252273559570e-01,-2.210362434387207031e+00,-1.160442829132080078e+00,2.482132434844970703e+00,-2.997936725616455078e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
-8.727431297302246094e-03,2.927772402763366699e-01,-1.678934693336486816e-01,3.685749173164367676e-01,-2.224140405654907227e+00,-1.199255943298339844e+00,2.509391784667968750e+00,-3.015251874923706055e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
-1.099622249603271484e-02,2.954896390438079834e-01,-1.714891344308853149e-01,3.670871257781982422e-01,-2.237583398818969727e+00,-1.237696290016174316e+00,2.536131143569946289e+00,-3.032109260559082031e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
-1.327109336853027344e-02,2.981200814247131348e-01,-1.750280559062957764e-01,3.655933141708374023e-01,-2.250685214996337891e+00,-1.275742173194885254e+00,2.562335491180419922e+00,-3.048494338989257812e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
-1.555076241493225098e-02,3.006680607795715332e-01,-1.785076558589935303e-01,3.640928864479064941e-01,-2.263436794281005859e+00,-1.313367366790771484e+00,2.587985992431640625e+00,-3.064387321472167969e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
-1.783180236816406250e-02,3.031337261199951172e-01,-1.819248348474502563e-01,3.625842928886413574e-01,-2.275822401046752930e+00,-1.350534796714782715e+00,2.613056182861328125e+00,-3.079760551452636719e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
-2.011388540267944336e-02,3.055175542831420898e-01,-1.852785944938659668e-01,3.610676825046539307e-01,-2.287843704223632812e+00,-1.387233018875122070e+00,2.637542247772216797e+00,-3.094609260559082031e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
-2.239573001861572266e-02,3.078194856643676758e-01,-1.885664165019989014e-01,3.595424592494964600e-01,-2.299493074417114258e+00,-1.423436999320983887e+00,2.661426544189453125e+00,-3.108915328979492188e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
-2.467536926269531250e-02,3.100405037403106689e-01,-1.917865574359893799e-01,3.580077886581420898e-01,-2.310765981674194336e+00,-1.459125280380249023e+00,2.684697628021240234e+00,-3.122664451599121094e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
-2.695190906524658203e-02,3.121806085109710693e-01,-1.949383318424224854e-01,3.564634323120117188e-01,-2.321657419204711914e+00,-1.494284391403198242e+00,2.707347393035888672e+00,-3.135848999023437500e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
-2.922379970550537109e-02,3.142405152320861816e-01,-1.980193108320236206e-01,3.549086749553680420e-01,-2.332162857055664062e+00,-1.528890132904052734e+00,2.729361057281494141e+00,-3.148452043533325195e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
-3.149011731147766113e-02,3.162207603454589844e-01,-2.010280340909957886e-01,3.533433973789215088e-01,-2.342281579971313477e+00,-1.562925338745117188e+00,2.750731468200683594e+00,-3.160465717315673828e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
-3.374981880187988281e-02,3.181222379207611084e-01,-2.039639055728912354e-01,3.517670631408691406e-01,-2.352010965347290039e+00,-1.596379399299621582e+00,2.771452903747558594e+00,-3.171882867813110352e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
-3.600177168846130371e-02,3.199455738067626953e-01,-2.068249881267547607e-01,3.501791357994079590e-01,-2.361348867416381836e+00,-1.629232048988342285e+00,2.791515350341796875e+00,-3.182689428329467773e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
-3.824502229690551758e-02,3.216917216777801514e-01,-2.096106559038162231e-01,3.485793769359588623e-01,-2.370295047760009766e+00,-1.661472916603088379e+00,2.810914039611816406e+00,-3.192881584167480469e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
-4.047882556915283203e-02,3.233613371849060059e-01,-2.123195081949234009e-01,3.469675183296203613e-01,-2.378848791122436523e+00,-1.693085908889770508e+00,2.829643011093139648e+00,-3.202451229095458984e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
-4.270172119140625000e-02,3.249550759792327881e-01,-2.149503082036972046e-01,3.453430533409118652e-01,-2.387006282806396484e+00,-1.724053859710693359e+00,2.847692489624023438e+00,-3.211386680603027344e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
-4.491344094276428223e-02,3.264747262001037598e-01,-2.175025939941406250e-01,3.437058925628662109e-01,-2.394774198532104492e+00,-1.754372835159301758e+00,2.865067243576049805e+00,-3.219689846038818359e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
-4.711279273033142090e-02,3.279202580451965332e-01,-2.199753820896148682e-01,3.420555889606475830e-01,-2.402147293090820312e+00,-1.784026384353637695e+00,2.881755352020263672e+00,-3.227348804473876953e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
-4.929959774017333984e-02,3.292933404445648193e-01,-2.223677337169647217e-01,3.403923511505126953e-01,-2.409132480621337891e+00,-1.813007116317749023e+00,2.897760629653930664e+00,-3.234364986419677734e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
-5.147230625152587891e-02,3.305945992469787598e-01,-2.246791720390319824e-01,3.387153148651123047e-01,-2.415724754333496094e+00,-1.841301798820495605e+00,2.913074970245361328e+00,-3.240728378295898438e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
-5.363088846206665039e-02,3.318253755569458008e-01,-2.269090861082077026e-01,3.370246887207031250e-01,-2.421930551528930664e+00,-1.868906021118164062e+00,2.927701473236083984e+00,-3.246440410614013672e+00,-2.402060937536886431e+00,-1.628503130785392772e+00,3.219531295165675377e+00,-3.384802754416393000e+00
-5.577445030212402344e-02,3.329865038394927979e-01,-2.290565073490142822e-01,3.353201746940612793e-01,-2.427750587463378906e+00,-1.895807385444641113e+00,2.941635847091674805e+00,-3.251494884490966797e+00,-2.402016471601616576e+00,-1.650365261647840809e+00,3.232201230175277828e+00,-3.369958536501911350e+00
-5.790251493453979492e-02,3.340795040130615234e-01,-2.311213612556457520e-01,3.336016833782196045e-01,-2.433189392089843750e+00,-1.922002434730529785e+00,2.954881668090820312e+00,-3.255893707275390625e+00,-2.401973012239846383e+00,-1.671815973681298972e+00,3.244368762204596912e+00,-3.355064276502778942e+00
-6.001436710357666016e-02,3.351050019264221191e-01,-2.331027984619140625e-01,3.318688273429870605e-01,-2.438246250152587891e+00,-1.947479844093322754e+00,2.967433929443359375e+00,-3.259630203247070312e+00,-2.401930550045098478e+00,-1.692855304063805244e+00,3.256041252244298523e+00,-3.340121994781116488e+00
-6.210917234420776367e-02,3.360639214515686035e-01,-2.350000888109207153e-01,3.301217257976531982e-01,-2.442923069000244141e+00,-1.972229957580566406e+00,2.979291677474975586e+00,-3.262702465057373047e+00,-2.401889073960961074e+00,-1.713483345662466961e+00,3.267225982456217093e+00,-3.325133683695742359e+00
-6.418749690055847168e-02,3.369583487510681152e-01,-2.368144690990447998e-01,3.283607661724090576e-01,-2.447232723236083984e+00,-1.996264219284057617e+00,2.990469455718994141e+00,-3.265123128890991211e+00,-2.401848541103461354e+00,-1.733702682652900506e+00,3.277930026213209391e+00,-3.310101268603361735e+00
-6.625044345855712891e-02,3.377903401851654053e-01,-2.385501265525817871e-01,3.265880048274993896e-01,-2.451192378997802734e+00,-2.019613742828369141e+00,3.000999927520751953e+00,-3.266929626464843750e+00,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
-6.829643249511718750e-02,3.385606408119201660e-01,-2.402036190032958984e-01,3.248019218444824219e-01,-2.454797983169555664e+00,-2.042249202728271484e+00,3.010864734649658203e+00,-3.268097400665283203e+00,-2.401770023152748124e+00,-1.772935139341250910e+00,3.297923462717394116e+00,-3.279911541650162743e+00
-7.032477855682373047e-02,3.392698764801025391e-01,-2.417750656604766846e-01,3.230026066303253174e-01,-2.458049297332763672e+00,-2.064166784286499023e+00,3.020064830780029297e+00,-3.268627882003784180e+00,-2.401732069442676032e+00,-1.791944181179915718e+00,3.307227121400611480e+00,-3.264758097463159814e+00
-7.233554124832153320e-02,3.399194777011871338e-01,-2.432641386985778809e-01,3.211899995803833008e-01,-2.460953712463378906e+00,-2.085364580154418945e+00,3.028604745864868164e+00,-3.268522977828979492e+00,-2.401694950155320196e+00,-1.810550188541953709e+00,3.316077887019155845e+00,-3.249568062409275093e+00
-7.432816922664642334e-02,3.405109047889709473e-01,-2.446717917919158936e-01,3.193645477294921875e-01,-2.463518381118774414e+00,-2.105846881866455078e+00,3.036493539810180664e+00,-3.267792224884033203e+00,-2.401658636650474410e+00,-1.828754605977429337e+00,3.324482519596362096e+00,-3.234343249444629809e+00
-7.630252838134765625e-02,3.410452306270599365e-01,-2.459976971149444580e-01,3.175261616706848145e-01,-2.465746879577636719e+00,-2.125610828399658203e+00,3.043734550476074219e+00,-3.266436815261840820e+00,-2.401623098968236114e+00,-1.846558971112244762e+00,3.332447699904857785e+00,-3.219085444539155016e+00
-7.825846970081329346e-02,3.415235877037048340e-01,-2.472424507141113281e-01,3.156751990318298340e-01,-2.467645406723022461e+00,-2.144659042358398438e+00,3.050335168838500977e+00,-3.264464378356933594e+00,-2.401588305933800349e+00,-1.863964907458739884e+00,3.339980030066130201e+00,-3.203796407020710113e+00
-8.019587397575378418e-02,3.419474363327026367e-01,-2.484063506126403809e-01,3.138119578361511230e-01,-2.469221830368041992e+00,-2.162994146347045898e+00,3.056303501129150391e+00,-3.261881589889526367e+00,-2.401554225252033437e+00,-1.880974117242851795e+00,3.347086034149946876e+00,-3.188477869919200902e+00
-8.211439847946166992e-02,3.423182368278503418e-01,-2.494898885488510132e-01,3.119365572929382324e-01,-2.470482587814331055e+00,-2.180619239807128906e+00,3.061646938323974609e+00,-3.258695602416992188e+00,-2.401520823591768661e+00,-1.897588374249425280e+00,3.353772158773954182e+00,-3.173131540310703436e+00
-8.401410281658172607e-02,3.426367640495300293e-01,-2.504935264587402344e-01,3.100493550300598145e-01,-2.471432685852050781e+00,-2.197535991668701172e+00,3.066371917724609375e+00,-3.254912376403808594e+00,-2.401488066659760445e+00,-1.913809516687208001e+00,3.360044773703148913e+00,-3.157759099661576307e+00
-8.589470386505126953e-02,3.429046869277954102e-01,-2.514179646968841553e-01,3.081504702568054199e-01,-2.472079038619995117e+00,-2.213751077651977539e+00,3.070488929748535156e+00,-3.250541210174560547e+00,-2.401455923056313058e+00,-1.929640232723190962e+00,3.365910281308873930e+00,-3.142362195699737626e+00
-8.775687217712402344e-02,3.431234359741210938e-01,-2.522650659084320068e-01,3.062410354614257812e-01,-2.472434759140014648e+00,-2.229279279708862305e+00,3.074015140533447266e+00,-3.245601177215576172e+00,-2.401424368973657408e+00,-1.945084841058980052e+00,3.371375225530631958e+00,-3.126942434324634146e+00
-8.959992229938507080e-02,3.432939648628234863e-01,-2.530341744422912598e-01,3.043210506439208984e-01,-2.472502231597900391e+00,-2.244115352630615234e+00,3.076951503753662109e+00,-3.240092754364013672e+00,-2.401393360568721658e+00,-1.960143630601252518e+00,3.376445515959163757e+00,-3.111501440389865092e+00
-9.142403304576873779e-02,3.434177637100219727e-01,-2.537264227867126465e-01,3.023904860019683838e-01,-2.472289562225341797e+00,-2.258268356323242188e+00,3.079309940338134766e+00,-3.234025478363037109e+00,-2.401362862500140860e+00,-1.974818897865546319e+00,3.381127258472726105e+00,-3.096040793443156858e+00
-9.322921931743621826e-02,3.434954583644866943e-01,-2.543420195579528809e-01,3.004501461982727051e-01,-2.471802234649658203e+00,-2.271739721298217773e+00,3.081096172332763672e+00,-3.227406978607177734e+00,-2.401332839030958066e+00,-1.989112995299316955e+00,3.385426488846445814e+00,-3.080562048851087198e+00
-9.501521289348602295e-02,3.435289263725280762e-01,-2.548820376396179199e-01,2.984999716281890869e-01,-2.471048355102539062e+00,-2.284538745880126953e+00,3.082322835922241211e+00,-3.220247745513916016e+00,-2.401303254072206350e+00,-2.003028325401508436e+00,3.389349173514151659e+00,-3.065066738130580948e+00
