X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,U0,U1,U2
-1.689759045839309692e-01,-4.418189823627471924e-02,-1.460503637790679932e-01,1.733027845621109009e-01,8.113163709640502930e-02,-1.155683994293212891e-01,3.956345319747924805e-01,-1.156222540885210037e-02,8.608000352978706360e-03,-2.791423350572586060e-02,-2.298564277589321136e-02,3.360211849212646484e-06,-1.908835768699645996e-01,-1.348374187946319580e-01,2.310785353183746338e-01,2.202685742053709927e-01,1.264242405431850041e-02,3.160606013579609908e+01
-1.688035577535629272e-01,-4.379364103078842163e-02,-1.462850570678710938e-01,1.740069985389709473e-01,8.027887344360351562e-02,-1.150533258914947510e-01,3.951800763607025146e-01,-1.153637748211622238e-02,8.547671139240264893e-03,-2.681994438171386719e-02,-2.392381615936756134e-02,-6.945803761482238770e-05,-1.906041204929351807e-01,-1.343798488378524780e-01,2.320728152990341187e-01,2.202685742053709927e-01,1.264242405431850041e-02,3.160606013579609908e+01
-1.675023436546325684e-01,-4.465018957853317261e-02,-1.446427404880523682e-01,1.734774112701416016e-01,8.018106967210769653e-02,-1.170017570257186890e-01,3.916449844837188721e-01,-1.172431930899620056e-02,9.102053940296173096e-03,-2.643617987632751465e-02,-2.250176668167114258e-02,-6.337696686387062073e-05,-1.937308013439178467e-01,-1.346805691719055176e-01,2.278495132923126221e-01,2.273159725375230034e-01,1.300125951098080046e-02,3.211380692069690213e+01
-1.651252657175064087e-01,-4.273000359535217285e-02,-1.429202109575271606e-01,1.734030544757843018e-01,7.901801168918609619e-02,-1.185336560010910034e-01,3.857243657112121582e-01,-1.179859600961208344e-02,9.520776569843292236e-03,-2.597983181476593018e-02,-2.239937707781791687e-02,-1.800754107534885406e-04,-1.962624341249465942e-01,-1.304388046264648438e-01,2.258386611938476562e-01,2.340870137674679885e-01,1.334259239593029930e-02,3.267109897546809805e+01
-1.625724136829376221e-01,-4.281683266162872314e-02,-1.419222056865692139e-01,1.746949255466461182e-01,7.707640528678894043e-02,-1.198624670505523682e-01,3.801473379135131836e-01,-1.200156286358833313e-02,9.987296536564826965e-03,-2.339397370815277100e-02,-2.352686412632465363e-02,-3.694044426083564758e-04,-1.998763978481292725e-01,-1.301149725914001465e-01,2.229986935853958130e-01,2.405925691012449907e-01,1.366727916851370045e-02,3.326244794426820306e+01
-9.857933968305587769e-02,-2.075132727622985840e-02,-1.176187843084335327e-01,1.506500542163848877e-01,5.441088229417800903e-02,-1.860832273960113525e-01,2.465754151344299316e-01,-1.785779558122158051e-02,1.557336747646331787e-02,-2.781535685062408447e-02,-3.237818926572799683e-02,-2.691975794732570648e-03,-2.977185547351837158e-01,-2.826353907585144043e-02,1.156464964151382446e-01,2.468430336932619928e-01,1.397613039571569959e-02,3.387414293363899986e+01
-1.573517769575119019e-01,-4.542664438486099243e-02,-1.391239166259765625e-01,1.741472184658050537e-01,7.596173137426376343e-02,-1.218760758638381958e-01,3.700829446315765381e-01,-1.238977722823619843e-02,1.087402552366256714e-02,-2.159933000802993774e-02,-2.319911867380142212e-02,-4.852260462939739227e-04,-2.048290967941284180e-01,-1.341214478015899658e-01,2.133099734783172607e-01,2.528484022218029925e-01,1.426991782936000083e-02,3.449390242289390329e+01
-1.551665961742401123e-01,-4.611536860466003418e-02,-1.375124752521514893e-01,1.730501800775527954e-01,7.556342333555221558e-02,-1.233411803841590881e-01,3.653391003608703613e-01,-1.256180275231599808e-02,1.126900129020214081e-02,-2.135599404573440552e-02,-2.244843170046806335e-02,-5.024648271501064301e-04,-2.072281986474990845e-01,-1.340070217847824097e-01,2.083891034126281738e-01,2.586182990371890256e-01,1.454937725435910024e-02,3.511069242768199672e+01
-1.545273065567016602e-01,-4.782766848802566528e-02,-1.368696689605712891e-01,1.709010452032089233e-01,7.761459052562713623e-02,-1.236266940832138062e-01,3.652774691581726074e-01,-1.261579338461160660e-02,1.132385991513729095e-02,-2.402622252702713013e-02,-2.066158317029476166e-02,-3.309426829218864441e-04,-2.068128883838653564e-01,-1.371398866176605225e-01,2.047024667263031006e-01,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969507370323e+01
-1.551832258701324463e-01,-5.232530832290649414e-02,-1.377506107091903687e-01,1.682942807674407959e-01,8.048915863037109375e-02,-1.230003237724304199e-01,3.694585561752319336e-01,-1.270876266062259674e-02,1.099892891943454742e-02,-2.683784812688827515e-02,-1.929189264774322510e-02,-6.389385089278221130e-05,-2.050096988677978516e-01,-1.451445519924163818e-01,2.003869712352752686e-01,2.605801250078850217e-01,1.464375440203249945e-02,3.532359969507370323e+01
-1.554315835237503052e-01,-5.711237341165542603e-02,-1.372487843036651611e-01,1.660311073064804077e-01,8.140072971582412720e-02,-1.246730089187622070e-01,3.703031539916992188e-01,-1.301341876387596130e-02,1.120726764202117920e-02,-2.668920904397964478e-02,-1.739097386598587036e-02,1.096851192414760590e-04,-2.071906626224517822e-01,-1.507285237312316895e-01,1.930568218231201172e-01,2.641619800799320239e-01,1.481520914699670059e-02,3.571458449433809790e+01
-1.533715426921844482e-01,-5.822520703077316284e-02,-1.352435946464538574e-01,1.646110117435455322e-01,8.156539499759674072e-02,-1.260045021772384644e-01,3.657118678092956543e-01,-1.317311264574527740e-02,1.170121319591999054e-02,-2.691002935171127319e-02,-1.581975817680358887e-02,1.434194855391979218e-04,-2.092458009719848633e-01,-1.517377346754074097e-01,1.876453459262847900e-01,2.694882636994210268e-01,1.506807428194529945e-02,3.629668357175250293e+01
