4.682298898696899414e-01,-8.196028880774974823e-03,7.363323122262954712e-03,-2.275484800338745117e-02,-2.892726100981235504e-03,1.554811839014291763e-03,-1.404939591884613037e-01,-1.539222896099090576e-01,2.975465059280395508e-01
4.656917750835418701e-01,-9.035813622176647186e-03,7.483009248971939087e-03,-2.065096050500869751e-02,-6.984205916523933411e-03,1.367852091789245605e-03,-1.525035798549652100e-01,-1.578922569751739502e-01,2.875613570213317871e-01
4.601435363292694092e-01,-9.573748335242271423e-03,7.453458383679389954e-03,-2.111341059207916260e-02,-1.119745243340730667e-02,1.118739601224660873e-03,-1.614551246166229248e-01,-1.554456949234008789e-01,2.815462946891784668e-01
4.540806114673614502e-01,-9.991000406444072723e-03,7.286518812179565430e-03,-2.307309955358505249e-02,-1.441676821559667587e-02,9.842216968536376953e-04,-1.663190126419067383e-01,-1.576707959175109863e-01,2.736393213272094727e-01
4.461537301540374756e-01,-1.052909437566995621e-02,7.898584008216857910e-03,-2.151639014482498169e-02,-1.699652150273323059e-02,7.304139435291290283e-04,-1.746380180120468140e-01,-1.607632786035537720e-01,2.661904096603393555e-01
4.398121237754821777e-01,-1.080225966870784760e-02,7.601115852594375610e-03,-2.327917516231536865e-02,-1.857098191976547241e-02,6.734500639140605927e-04,-1.775566339492797852e-01,-1.564667522907257080e-01,2.582468688488006592e-01
4.299822747707366943e-01,-1.090763323009014130e-02,7.614918053150177002e-03,-2.631653100252151489e-02,-2.004241943359375000e-02,5.299043841660022736e-04,-1.797277480363845825e-01,-1.506792306900024414e-01,2.531647682189941406e-01
4.222291111946105957e-01,-1.121650170534849167e-02,7.970655336976051331e-03,-2.595084160566329956e-02,-2.079173736274242401e-02,3.696866333484649658e-04,-1.857023388147354126e-01,-1.438230127096176147e-01,2.474274337291717529e-01
4.117600321769714355e-01,-1.116083189845085144e-02,7.721040397882461548e-03,-2.796334028244018555e-02,-2.259924262762069702e-02,2.219229936599731445e-04,-1.844780445098876953e-01,-1.375467777252197266e-01,2.427208721637725830e-01
4.045866131782531738e-01,-1.143510267138481140e-02,8.167419582605361938e-03,-2.672631293535232544e-02,-2.260044589638710022e-02,1.360974274575710297e-04,-1.880868971347808838e-01,-1.373341083526611328e-01,2.354799658060073853e-01
3.956345319747924805e-01,-1.156222540885210037e-02,8.608000352978706360e-03,-2.791423350572586060e-02,-2.298564277589321136e-02,3.360211849212646484e-06,-1.908835768699645996e-01,-1.348374187946319580e-01,2.310785353183746338e-01
3.951800763607025146e-01,-1.153637748211622238e-02,8.547671139240264893e-03,-2.681994438171386719e-02,-2.392381615936756134e-02,-6.945803761482238770e-05,-1.906041204929351807e-01,-1.343798488378524780e-01,2.320728152990341187e-01
3.916449844837188721e-01,-1.172431930899620056e-02,9.102053940296173096e-03,-2.643617987632751465e-02,-2.250176668167114258e-02,-6.337696686387062073e-05,-1.937308013439178467e-01,-1.346805691719055176e-01,2.278495132923126221e-01
3.857243657112121582e-01,-1.179859600961208344e-02,9.520776569843292236e-03,-2.597983181476593018e-02,-2.239937707781791687e-02,-1.800754107534885406e-04,-1.962624341249465942e-01,-1.304388046264648438e-01,2.258386611938476562e-01
3.801473379135131836e-01,-1.200156286358833313e-02,9.987296536564826965e-03,-2.339397370815277100e-02,-2.352686412632465363e-02,-3.694044426083564758e-04,-1.998763978481292725e-01,-1.301149725914001465e-01,2.229986935853958130e-01
3.739816546440124512e-01,-1.213728915899991989e-02,1.051916554570198059e-02,-2.326067537069320679e-02,-2.328729256987571716e-02,-4.413477145135402679e-04,-2.018852084875106812e-01,-1.323360204696655273e-01,2.188751101493835449e-01
3.700829446315765381e-01,-1.238977722823619843e-02,1.087402552366256714e-02,-2.159933000802993774e-02,-2.319911867380142212e-02,-4.852260462939739227e-04,-2.048290967941284180e-01,-1.341214478015899658e-01,2.133099734783172607e-01
3.653391003608703613e-01,-1.256180275231599808e-02,1.126900129020214081e-02,-2.135599404573440552e-02,-2.244843170046806335e-02,-5.024648271501064301e-04,-2.072281986474990845e-01,-1.340070217847824097e-01,2.083891034126281738e-01
3.652774691581726074e-01,-1.261579338461160660e-02,1.132385991513729095e-02,-2.402622252702713013e-02,-2.066158317029476166e-02,-3.309426829218864441e-04,-2.068128883838653564e-01,-1.371398866176605225e-01,2.047024667263031006e-01
3.694585561752319336e-01,-1.270876266062259674e-02,1.099892891943454742e-02,-2.683784812688827515e-02,-1.929189264774322510e-02,-6.389385089278221130e-05,-2.050096988677978516e-01,-1.451445519924163818e-01,2.003869712352752686e-01
3.703031539916992188e-01,-1.301341876387596130e-02,1.120726764202117920e-02,-2.668920904397964478e-02,-1.739097386598587036e-02,1.096851192414760590e-04,-2.071906626224517822e-01,-1.507285237312316895e-01,1.930568218231201172e-01
3.657118678092956543e-01,-1.317311264574527740e-02,1.170121319591999054e-02,-2.691002935171127319e-02,-1.581975817680358887e-02,1.434194855391979218e-04,-2.092458009719848633e-01,-1.517377346754074097e-01,1.876453459262847900e-01
3.608472645282745361e-01,-1.341498922556638718e-02,1.224625110626220703e-02,-2.365015447139739990e-02,-1.601625978946685791e-02,2.037780359387397766e-05,-2.126709222793579102e-01,-1.529708653688430786e-01,1.831763982772827148e-01
3.579687774181365967e-01,-1.365352235734462738e-02,1.253138296306133270e-02,-2.225686609745025635e-02,-1.541044376790523529e-02,4.697591066360473633e-05,-2.144910842180252075e-01,-1.569488942623138428e-01,1.767028570175170898e-01
3.595142960548400879e-01,-1.370610296726226807e-02,1.225594989955425262e-02,-2.219962328672409058e-02,-1.605118811130523682e-02,7.200893014669418335e-05,-2.142583429813385010e-01,-1.580354869365692139e-01,1.757686138153076172e-01
3.568398356437683105e-01,-1.392904669046401978e-02,1.255738735198974609e-02,-2.154587209224700928e-02,-1.453894097357988358e-02,1.492761075496673584e-04,-2.162567079067230225e-01,-1.597021371126174927e-01,1.690599024295806885e-01
