X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
9.307295083999633789e-02,-6.286708265542984009e-02,7.629261352121829987e-03,4.017142206430435181e-02,2.925387024879455566e-02,1.141636669635772705e-01,2.935523390769958496e-01,1.490557193756103516e-01,1.260125041007995605e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
9.163395315408706665e-02,-5.634990707039833069e-02,-2.429056912660598755e-04,4.654466360807418823e-02,2.514659054577350616e-02,1.040855646133422852e-01,2.613259255886077881e-01,1.602870374917984009e-01,1.212802678346633911e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
8.920551836490631104e-02,-4.534004628658294678e-02,-2.257037907838821411e-03,4.828485846519470215e-02,1.752785965800285339e-02,1.042117178440093994e-01,2.433343678712844849e-01,1.767352819442749023e-01,1.127399429678916931e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
8.696201443672180176e-02,-3.745859116315841675e-02,-6.849900819361209869e-03,5.128657817840576172e-02,9.698854759335517883e-03,1.006179898977279663e-01,2.199030518531799316e-01,1.927509456872940063e-01,1.060844063758850098e-01,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
8.464919030666351318e-02,-2.848036214709281921e-02,-1.088680140674114227e-02,5.391995608806610107e-02,2.545779570937156677e-03,9.807030856609344482e-02,1.979109495878219604e-01,2.081921547651290894e-01,9.965293854475021362e-02,8.355378120435196232e-01,9.619454506498056334e-01,1.115753925001976121e+00,-1.209426353494199802e+00
6.293271481990814209e-02,-1.164859160780906677e-02,-6.459794938564300537e-02,3.035181015729904175e-02,-3.925185650587081909e-02,6.433926522731781006e-02,3.342895209789276123e-02,2.437812983989715576e-01,1.234933063387870789e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
5.867848917841911316e-02,-1.192164793610572815e-02,-7.110971212387084961e-02,2.183699421584606171e-02,-3.548723459243774414e-02,6.925702095031738281e-02,3.117682412266731262e-02,2.373119294643402100e-01,1.477500200271606445e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
5.510895699262619019e-02,-1.450966298580169678e-02,-7.951629161834716797e-02,1.571960747241973877e-02,-3.136906772851943970e-02,6.946317851543426514e-02,2.299580164253711700e-02,2.297775000333786011e-01,1.711497604846954346e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
5.168780311942100525e-02,-1.566164195537567139e-02,-8.656278252601623535e-02,8.952673524618148804e-03,-2.766860090196132660e-02,7.095259428024291992e-02,1.678743399679660797e-02,2.225490361452102661e-01,1.923095136880874634e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
4.820749163627624512e-02,-1.709612086415290833e-02,-9.345120191574096680e-02,2.881329506635665894e-03,-2.413039468228816986e-02,7.180106639862060547e-02,9.990857914090156555e-03,2.155103683471679688e-01,2.124675810337066650e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
4.485074058175086975e-02,-1.820532977581024170e-02,-9.986044466495513916e-02,-3.052793443202972412e-03,-2.086311951279640198e-02,7.257756590843200684e-02,3.319867420941591263e-03,2.086402475833892822e-01,2.311631292104721069e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
4.151795804500579834e-02,-1.919293403625488281e-02,-1.059313341975212097e-01,-8.672829717397689819e-03,-1.779785379767417908e-02,7.314890623092651367e-02,-3.431942313909530640e-03,2.019636332988739014e-01,2.487240880727767944e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
3.824310004711151123e-02,-2.000552043318748474e-02,-1.116657853126525879e-01,-1.406236737966537476e-02,-1.494875829666852951e-02,7.356433570384979248e-02,-1.022384595125913620e-02,1.954746842384338379e-01,2.651487588882446289e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
3.500805050134658813e-02,-2.066693454980850220e-02,-1.171009540557861328e-01,-1.921468973159790039e-02,-1.229614205658435822e-02,7.382607460021972656e-02,-1.707653701305389404e-02,1.891775131225585938e-01,2.805466055870056152e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
3.181408345699310303e-02,-2.117804437875747681e-02,-1.222601979970932007e-01,-2.415128052234649658e-02,-9.833930991590023041e-03,7.394689321517944336e-02,-2.399269677698612213e-02,1.830714493989944458e-01,2.949792146682739258e-01,-2.316003705054160700e-02,-1.026550483535372704e+00,1.134574353725647855e+00,-7.117371816706272725e-01
1.131861656904220581e-02,-4.041466861963272095e-02,-1.140275225043296814e-01,-2.709320187568664551e-02,-7.200486958026885986e-03,6.198125705122947693e-02,-2.568240649998188019e-02,1.421749889850616455e-01,2.920548319816589355e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
3.195725381374359131e-03,-4.467634111642837524e-02,-1.053674966096878052e-01,-3.667232394218444824e-02,2.960216253995895386e-03,5.718680843710899353e-02,-1.747954450547695160e-02,9.854543954133987427e-02,2.879793047904968262e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-3.953270614147186279e-03,-5.116125196218490601e-02,-9.810453653335571289e-02,-4.609191417694091797e-02,1.135699450969696045e-02,4.978698119521141052e-02,-1.263788249343633652e-02,5.590803176164627075e-02,2.825525104999542236e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-1.125749945640563965e-02,-5.694606155157089233e-02,-9.071103483438491821e-02,-5.542476475238800049e-02,2.068443223834037781e-02,4.283822700381278992e-02,-7.268700748682022095e-03,1.256827265024185181e-02,2.779284715652465820e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-1.850020140409469604e-02,-6.282879412174224854e-02,-8.336555957794189453e-02,-6.497715413570404053e-02,2.984012290835380554e-02,3.602188453078269958e-02,-1.729286275804042816e-03,-3.063051402568817139e-02,2.734385430812835693e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-2.580237388610839844e-02,-6.885381042957305908e-02,-7.612389326095581055e-02,-7.447752356529235840e-02,3.908040001988410950e-02,2.922119572758674622e-02,3.839414799585938454e-03,-7.382705062627792358e-02,2.693541347980499268e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-3.304755687713623047e-02,-7.488711178302764893e-02,-6.895737349987030029e-02,-8.405579626560211182e-02,4.837405309081077576e-02,2.245561406016349792e-02,9.451221674680709839e-03,-1.170709878206253052e-01,2.654792368412017822e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-4.030913114547729492e-02,-8.098323643207550049e-02,-6.184847652912139893e-02,-9.365770220756530762e-02,5.772576853632926941e-02,1.576698198914527893e-02,1.517512369900941849e-02,-1.603135466575622559e-01,2.619065046310424805e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
-4.754681885242462158e-02,-8.713404834270477295e-02,-5.480821430683135986e-02,-1.032965481281280518e-01,6.711997091770172119e-02,9.114913642406463623e-03,2.095892280340194702e-02,-2.035654485225677490e-01,2.585667371749877930e-01,-6.423935936729454621e-01,-1.503504064086051750e+00,-1.161052154998967634e+00,-1.460628843077400818e+00
