X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
2.138573974370956421e-01,-5.045757070183753967e-02,-8.505618572235107422e-02,1.341710686683654785e-01,-3.784412890672683716e-02,2.057523429393768311e-01,3.333485722541809082e-01,5.939664840698242188e-01,2.560104131698608398e-01,8.387715229696520725e-01,8.387715229696520725e-01,8.387715229696520725e-01,8.387715229696520725e-01
2.221679240465164185e-01,-4.683470726013183594e-02,-9.209798276424407959e-02,1.437951177358627319e-01,-3.987560421228408813e-02,2.047586143016815186e-01,3.247931301593780518e-01,6.186453700065612793e-01,2.580299079418182373e-01,8.564590634128068647e-01,8.564590634128068647e-01,8.564590634128068647e-01,8.564590634128068647e-01
2.281675636768341064e-01,-4.209351167082786560e-02,-9.462580084800720215e-02,1.500196456909179688e-01,-4.767702519893646240e-02,2.138547748327255249e-01,3.293470442295074463e-01,6.528812050819396973e-01,2.593688964843750000e-01,8.732664887667168641e-01,8.732664887667168641e-01,8.732664887667168641e-01,8.732664887667168641e-01
2.350109368562698364e-01,-3.893071040511131287e-02,-9.971501678228378296e-02,1.586708873510360718e-01,-5.328042060136795044e-02,2.177647799253463745e-01,3.269993364810943604e-01,6.839445829391479492e-01,2.615684866905212402e-01,8.891557965605892955e-01,8.891557965605892955e-01,8.891557965605892955e-01,8.891557965605892955e-01
2.417956292629241943e-01,-3.469527512788772583e-02,-1.035845354199409485e-01,1.661772727966308594e-01,-6.013733893632888794e-02,2.242410778999328613e-01,3.279455006122589111e-01,7.171472311019897461e-01,2.628853917121887207e-01,9.040913905356044999e-01,9.040913905356044999e-01,9.040913905356044999e-01,9.040913905356044999e-01
2.644736766815185547e-01,-9.892143309116363525e-03,-1.390241384506225586e-01,1.956906169652938843e-01,-9.275278449058532715e-02,2.484208792448043823e-01,2.921673953533172607e-01,8.729605078697204590e-01,2.958227396011352539e-01,9.180401501157187116e-01,9.180401501157187116e-01,9.180401501157187116e-01,9.180401501157187116e-01
2.717463970184326172e-01,-5.742762237787246704e-03,-1.426184475421905518e-01,2.039099633693695068e-01,-9.986370801925659180e-02,2.537455260753631592e-01,2.922501862049102783e-01,9.061433076858520508e-01,2.947614789009094238e-01,9.309714932607593418e-01,9.309714932607593418e-01,9.309714932607593418e-01,9.309714932607593418e-01
2.786780297756195068e-01,-1.664509996771812439e-03,-1.463104188442230225e-01,2.126122713088989258e-01,-1.067646592855453491e-01,2.592641115188598633e-01,2.923594713211059570e-01,9.397569894790649414e-01,2.945086359977722168e-01,9.428574326205216849e-01,9.428574326205216849e-01,9.428574326205216849e-01,9.428574326205216849e-01
2.857567667961120605e-01,2.462487667798995972e-03,-1.500180810689926147e-01,2.212648689746856689e-01,-1.138673871755599976e-01,2.648785710334777832e-01,2.925332784652709961e-01,9.737783670425415039e-01,2.941032350063323975e-01,9.536726249259865895e-01,9.536726249259865895e-01,9.536726249259865895e-01,9.536726249259865895e-01
2.928674519062042236e-01,6.589703261852264404e-03,-1.538026034832000732e-01,2.300323545932769775e-01,-1.209956556558609009e-01,2.705015540122985840e-01,2.926250994205474854e-01,1.008068084716796875e+00,2.937994301319122314e-01,9.633944135710799106e-01,9.633944135710799106e-01,9.633944135710799106e-01,9.633944135710799106e-01
3.000198602676391602e-01,1.073884218931198120e-02,-1.576142907142639160e-01,2.388354837894439697e-01,-1.282113343477249146e-01,2.762010693550109863e-01,2.927444279193878174e-01,1.042649745941162109e+00,2.935175299644470215e-01,9.720028643555724823e-01,9.720028643555724823e-01,9.720028643555724823e-01,9.720028643555724823e-01
3.072026371955871582e-01,1.488892361521720886e-02,-1.614719331264495850e-01,2.476948499679565430e-01,-1.354748159646987915e-01,2.819217741489410400e-01,2.928254604339599609e-01,1.077442407608032227e+00,2.932805120944976807e-01,9.794807943766976610e-01,9.794807943766976610e-01,9.794807943766976610e-01,9.794807943766976610e-01
3.144061267375946045e-01,1.904410496354103088e-02,-1.653563976287841797e-01,2.565847039222717285e-01,-1.427921801805496216e-01,2.876813411712646484e-01,2.929024994373321533e-01,1.112420678138732910e+00,2.930735945701599121e-01,9.858137940738402882e-01,9.858137940738402882e-01,9.858137940738402882e-01,9.858137940738402882e-01
3.216214478015899658e-01,2.319463714957237244e-02,-1.692685037851333618e-01,2.655017971992492676e-01,-1.501473784446716309e-01,2.934581041336059570e-01,2.929565012454986572e-01,1.147529602050781250e+00,2.928991615772247314e-01,9.909902424471630500e-01,9.909902424471630500e-01,9.909902424471630500e-01,9.909902424471630500e-01
3.288387656211853027e-01,2.733800932765007019e-02,-1.731986999511718750e-01,2.744313776493072510e-01,-1.575351953506469727e-01,2.992510199546813965e-01,2.929963171482086182e-01,1.182729005813598633e+00,2.927514016628265381e-01,9.950013154872523469e-01,9.950013154872523469e-01,9.950013154872523469e-01,9.950013154872523469e-01
3.373297452926635742e-01,3.231552615761756897e-02,-1.794592440128326416e-01,2.850009202957153320e-01,-1.662725955247879028e-01,3.068589270114898682e-01,2.920549809932708740e-01,1.226606488227844238e+00,2.964188456535339355e-01,9.978409878687641843e-01,9.978409878687641843e-01,9.978409878687641843e-01,9.978409878687641843e-01
3.448120057582855225e-01,3.655778616666793823e-02,-1.832594275474548340e-01,2.936632037162780762e-01,-1.739007085561752319e-01,3.126112520694732666e-01,2.921933233737945557e-01,1.261788845062255859e+00,2.955712378025054932e-01,9.995060279765779487e-01,9.995060279765779487e-01,9.995060279765779487e-01,9.995060279765779487e-01
3.519230782985687256e-01,4.060567915439605713e-02,-1.871684193611145020e-01,3.027059435844421387e-01,-1.812515258789062500e-01,3.183235526084899902e-01,2.921626269817352295e-01,1.296892285346984863e+00,2.954421341419219971e-01,9.999959863481092670e-01,9.999959863481092670e-01,9.999959863481092670e-01,9.999959863481092670e-01
3.590756058692932129e-01,4.467757791280746460e-02,-1.910141110420227051e-01,3.115748465061187744e-01,-1.887199729681015015e-01,3.241050243377685547e-01,2.922536432743072510e-01,1.331982135772705078e+00,2.951463758945465088e-01,9.993131776301424907e-01,9.993131776301424907e-01,9.993131776301424907e-01,9.993131776301424907e-01
3.661695122718811035e-01,4.869163036346435547e-02,-1.948915421962738037e-01,3.204561769962310791e-01,-1.961165815591812134e-01,3.297948837280273438e-01,2.922264039516448975e-01,1.366876363754272461e+00,2.949375510215759277e-01,9.974626561628112675e-01,9.974626561628112675e-01,9.974626561628112675e-01,9.974626561628112675e-01
3.732101917266845703e-01,5.268072336912155151e-02,-1.987364590167999268e-01,3.292568325996398926e-01,-2.035136222839355469e-01,3.354918658733367920e-01,2.922321856021881104e-01,1.401616811752319336e+00,2.947316169738769531e-01,9.944521853171389703e-01,9.944521853171389703e-01,9.944521853171389703e-01,9.944521853171389703e-01
3.801885545253753662e-01,5.661997944116592407e-02,-2.025748193264007568e-01,3.380039036273956299e-01,-2.108635753393173218e-01,3.411262631416320801e-01,2.921855449676513672e-01,1.436110734939575195e+00,2.945558130741119385e-01,9.902922007258274650e-01,9.902922007258274650e-01,9.902922007258274650e-01,9.902922007258274650e-01
3.870941102504730225e-01,6.051555275917053223e-02,-2.063843607902526855e-01,3.466681241989135742e-01,-2.181758433580398560e-01,3.467235267162322998e-01,2.921313643455505371e-01,1.470338821411132812e+00,2.943952083587646484e-01,9.849957675597353912e-01,9.849957675597353912e-01,9.849957675597353912e-01,9.849957675597353912e-01
3.939193487167358398e-01,6.435734033584594727e-02,-2.101679444313049316e-01,3.552480340003967285e-01,-2.254322618246078491e-01,3.522588610649108887e-01,2.920460999011993408e-01,1.504244446754455566e+00,2.942531704902648926e-01,9.785785320146864752e-01,9.785785320146864752e-01,9.785785320146864752e-01,9.785785320146864752e-01
4.006547927856445312e-01,6.814381480216979980e-02,-2.139158546924591064e-01,3.637285828590393066e-01,-2.326281964778900146e-01,3.577339649200439453e-01,2.919418215751647949e-01,1.537791609764099121e+00,2.941258251667022705e-01,9.710586671848775442e-01,9.710586671848775442e-01,9.710586671848775442e-01,9.710586671848775442e-01
