X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
2.385304570198059082e-01,1.041100919246673584e-01,-2.200992405414581299e-01,2.295433729887008667e-01,-1.911903023719787598e-01,2.285160720348358154e-01,-8.515028282999992371e-03,1.124068379402160645e+00,2.732528448104858398e-01,8.741679141277430842e-01,8.741679141277430842e-01,8.741679141277430842e-01,8.741679141277430842e-01
2.445553392171859741e-01,1.072466820478439331e-01,-2.238540947437286377e-01,2.369486093521118164e-01,-1.976265311241149902e-01,2.337172925472259521e-01,-8.454144001007080078e-03,1.154508113861083984e+00,2.743855714797973633e-01,8.579256925042896276e-01,8.579256925042896276e-01,8.579256925042896276e-01,8.579256925042896276e-01
2.504267394542694092e-01,1.102993041276931763e-01,-2.275019884109497070e-01,2.441913187503814697e-01,-2.039377242326736450e-01,2.387851327657699585e-01,-8.402102626860141754e-03,1.184243559837341309e+00,2.754341959953308105e-01,8.408860346744080339e-01,8.408860346744080339e-01,8.408860346744080339e-01,8.408860346744080339e-01
2.561393380165100098e-01,1.132645234465599060e-01,-2.310410141944885254e-01,2.512632012367248535e-01,-2.101161777973175049e-01,2.437156885862350464e-01,-8.358274586498737335e-03,1.213244795799255371e+00,2.764034867286682129e-01,8.230899383060115149e-01,8.230899383060115149e-01,8.230899383060115149e-01,8.230899383060115149e-01
2.616881728172302246e-01,1.161392107605934143e-01,-2.344695031642913818e-01,2.581563591957092285e-01,-2.161547541618347168e-01,2.485055029392242432e-01,-8.322060108184814453e-03,1.241484284400939941e+00,2.772979438304901123e-01,8.045799179483850150e-01,8.045799179483850150e-01,8.045799179483850150e-01,8.045799179483850150e-01
2.670685052871704102e-01,1.189204007387161255e-01,-2.377858161926269531e-01,2.648635506629943848e-01,-2.220466136932373047e-01,2.531511783599853516e-01,-8.293038234114646912e-03,1.268935680389404297e+00,2.781219482421875000e-01,7.853998981313572436e-01,7.853998981313572436e-01,7.853998981313572436e-01,7.853998981313572436e-01
2.722761332988739014e-01,1.216055527329444885e-01,-2.409885376691818237e-01,2.713778018951416016e-01,-2.277853786945343018e-01,2.576496303081512451e-01,-8.270733058452606201e-03,1.295574784278869629e+00,2.788795530796051025e-01,7.655951041870161511e-01,7.655951041870161511e-01,7.655951041870161511e-01,7.655951041870161511e-01
2.773070931434631348e-01,1.241922974586486816e-01,-2.440764009952545166e-01,2.776927351951599121e-01,-2.333650588989257812e-01,2.619982063770294189e-01,-8.254417218267917633e-03,1.321379542350769043e+00,2.795747220516204834e-01,7.452119510677520653e-01,7.452119510677520653e-01,7.452119510677520653e-01,7.452119510677520653e-01
2.821578681468963623e-01,1.266785562038421631e-01,-2.470484673976898193e-01,2.838025987148284912e-01,-2.387801408767700195e-01,2.661940753459930420e-01,-8.244386874139308929e-03,1.346328854560852051e+00,2.802113592624664307e-01,7.242979304355741110e-01,7.242979304355741110e-01,7.242979304355741110e-01,7.242979304355741110e-01
2.868253290653228760e-01,1.290627121925354004e-01,-2.499036788940429688e-01,2.897019982337951660e-01,-2.440255284309387207e-01,2.702353894710540771e-01,-8.239568211138248444e-03,1.370405197143554688e+00,2.807928323745727539e-01,7.029014962981533499e-01,7.029014962981533499e-01,7.029014962981533499e-01,7.029014962981533499e-01
2.913067638874053955e-01,1.313431113958358765e-01,-2.526415884494781494e-01,2.953862547874450684e-01,-2.490965873003005981e-01,2.741199433803558350e-01,-8.240127936005592346e-03,1.393591523170471191e+00,2.813230156898498535e-01,6.810719494669207341e-01,6.810719494669207341e-01,6.810719494669207341e-01,6.810719494669207341e-01
2.955998480319976807e-01,1.335186809301376343e-01,-2.552615106105804443e-01,3.008510470390319824e-01,-2.539891302585601807e-01,2.778464257717132568e-01,-8.245225064456462860e-03,1.415874004364013672e+00,2.818050384521484375e-01,6.588593211117736992e-01,6.588593211117736992e-01,6.588593211117736992e-01,6.588593211117736992e-01
2.997026741504669189e-01,1.355883330106735229e-01,-2.577632069587707520e-01,3.060929179191589355e-01,-2.586993575096130371e-01,2.814132571220397949e-01,-8.254779502749443054e-03,1.437240242958068848e+00,2.822420001029968262e-01,6.363142556855732046e-01,6.363142556855732046e-01,6.363142556855732046e-01,6.363142556855732046e-01
3.036138117313385010e-01,1.375514715909957886e-01,-2.601465284824371338e-01,3.111086189746856689e-01,-2.632241249084472656e-01,2.848195433616638184e-01,-8.268391713500022888e-03,1.457680225372314453e+00,2.826367914676666260e-01,6.134878934896142999e-01,6.134878934896142999e-01,6.134878934896142999e-01,6.134878934896142999e-01
3.073321282863616943e-01,1.394076943397521973e-01,-2.624115645885467529e-01,3.158956766128540039e-01,-2.675605714321136475e-01,2.880646288394927979e-01,-8.285650983452796936e-03,1.477185845375061035e+00,2.829925715923309326e-01,5.904317531486773518e-01,5.904317531486773518e-01,5.904317531486773518e-01,5.904317531486773518e-01
3.108570873737335205e-01,1.411567777395248413e-01,-2.645585834980010986e-01,3.204521536827087402e-01,-2.717064023017883301e-01,2.911481261253356934e-01,-8.306163363158702850e-03,1.495751142501831055e+00,2.833118140697479248e-01,5.671976142611104832e-01,5.671976142611104832e-01,5.671976142611104832e-01,5.671976142611104832e-01
3.141883611679077148e-01,1.427988857030868530e-01,-2.665880024433135986e-01,3.247765898704528809e-01,-2.756596803665161133e-01,2.940700948238372803e-01,-8.329601958394050598e-03,1.513372063636779785e+00,2.835971117019653320e-01,5.438374004856629806e-01,5.438374004856629806e-01,5.438374004856629806e-01,5.438374004856629806e-01
3.173262476921081543e-01,1.443343460559844971e-01,-2.685005366802215576e-01,3.288682103157043457e-01,-2.794190347194671631e-01,2.968306541442871094e-01,-8.355538360774517059e-03,1.530047297477722168e+00,2.838511168956756592e-01,5.204030633225599223e-01,5.204030633225599223e-01,5.204030633225599223e-01,5.204030633225599223e-01
3.202713429927825928e-01,1.457637250423431396e-01,-2.702969908714294434e-01,3.327266871929168701e-01,-2.829836010932922363e-01,2.994304895401000977e-01,-8.383678272366523743e-03,1.545777082443237305e+00,2.840758264064788818e-01,4.969464668414841912e-01,4.969464668414841912e-01,4.969464668414841912e-01,4.969464668414841912e-01
