3.997802734375000000e-03,1.771439611911773682e-02,2.182680368423461914e-02,2.242217957973480225e-02
4.110574722290039062e-03,1.837289333343505859e-02,2.187728881835937500e-02,2.186681330204010010e-02
4.220724105834960938e-03,1.901963353157043457e-02,2.192431688308715820e-02,2.131953835487365723e-02
4.328668117523193359e-03,1.965449750423431396e-02,2.196812629699707031e-02,2.078048884868621826e-02
4.433929920196533203e-03,2.027764916419982910e-02,2.200853824615478516e-02,2.024975419044494629e-02
4.536986351013183594e-03,2.088913321495056152e-02,2.204596996307373047e-02,1.972709596157073975e-02
4.637837409973144531e-03,2.148908376693725586e-02,2.208048105239868164e-02,1.921272277832031250e-02
4.736363887786865234e-03,2.207760512828826904e-02,2.211183309555053711e-02,1.870645582675933838e-02
4.832863807678222656e-03,2.265475690364837646e-02,2.214062213897705078e-02,1.820839941501617432e-02
4.926860332489013672e-03,2.322067320346832275e-02,2.216690778732299805e-02,1.771847903728485107e-02
5.018949508666992188e-03,2.377562224864959717e-02,2.219051122665405273e-02,1.723651587963104248e-02
5.108833312988281250e-03,2.431949973106384277e-02,2.221155166625976562e-02,1.676258444786071777e-02
5.196809768676757812e-03,2.485275268554687500e-02,2.223062515258789062e-02,1.629666984081268311e-02
5.282938480377197266e-03,2.537530660629272461e-02,2.224725484848022461e-02,1.583838462829589844e-02
5.367159843444824219e-03,2.588741481304168701e-02,2.226185798645019531e-02,1.538819074630737305e-02
5.449295043945312500e-03,2.638909220695495605e-02,2.227431535720825195e-02,1.494543254375457764e-02
5.529701709747314453e-03,2.688080072402954102e-02,2.228486537933349609e-02,1.451052725315093994e-02
5.608141422271728516e-03,2.736239135265350342e-02,2.229356765747070312e-02,1.408308744430541992e-02
5.685269832611083984e-03,2.783398330211639404e-02,2.230054140090942383e-02,1.366315782070159912e-02
5.760371685028076172e-03,2.829588949680328369e-02,2.230578660964965820e-02,1.325084269046783447e-02
5.833864212036132812e-03,2.874813973903656006e-02,2.230942249298095703e-02,1.284554600715637207e-02
5.905866622924804688e-03,2.919076383113861084e-02,2.231144905090332031e-02,1.244769990444183350e-02
5.976200103759765625e-03,2.962425351142883301e-02,2.231216430664062500e-02,1.205708086490631104e-02
6.045043468475341797e-03,3.004822134971618652e-02,2.231138944625854492e-02,1.167361438274383545e-02
6.112277507781982422e-03,3.046321868896484375e-02,2.230936288833618164e-02,1.129718124866485596e-02
6.178081035614013672e-03,3.086930513381958008e-02,2.230596542358398438e-02,1.092757284641265869e-02
6.242394447326660156e-03,3.126639127731323242e-02,2.230143547058105469e-02,1.056513190269470215e-02
6.305515766143798828e-03,3.165458142757415771e-02,2.229577302932739258e-02,1.020954549312591553e-02
6.367206573486328125e-03,3.203451633453369141e-02,2.228897809982299805e-02,9.860530495643615723e-03
6.427407264709472656e-03,3.240564465522766113e-02,2.228111028671264648e-02,9.518295526504516602e-03
6.486296653747558594e-03,3.276842832565307617e-02,2.227252721786499023e-02,9.182944893836975098e-03
6.543934345245361328e-03,3.312298655509948730e-02,2.226281166076660156e-02,8.853942155838012695e-03
6.600260734558105469e-03,3.346934914588928223e-02,2.225220203399658203e-02,8.531361818313598633e-03
6.655693054199218750e-03,3.380784392356872559e-02,2.224081754684448242e-02,8.215174078941345215e-03
6.709516048431396484e-03,3.413820266723632812e-02,2.222883701324462891e-02,7.905587553977966309e-03
6.762266159057617188e-03,3.446072340011596680e-02,2.221602201461791992e-02,7.601991295814514160e-03
6.814062595367431641e-03,3.477571904659271240e-02,2.220243215560913086e-02,7.304742932319641113e-03
6.864547729492187500e-03,3.508323431015014648e-02,2.218830585479736328e-02,7.013633847236633301e-03
6.913959980010986328e-03,3.538283705711364746e-02,2.217358350753784180e-02,6.728619337081909180e-03
6.962299346923828125e-03,3.567549586296081543e-02,2.215826511383056641e-02,6.449505686759948730e-03
7.009983062744140625e-03,3.596033155918121338e-02,2.214246988296508789e-02,6.176188588142395020e-03
7.056117057800292969e-03,3.623825311660766602e-02,2.212607860565185547e-02,5.908876657485961914e-03
7.101476192474365234e-03,3.650942444801330566e-02,2.210938930511474609e-02,5.647316575050354004e-03
7.145881652832031250e-03,3.677307069301605225e-02,2.209228277206420898e-02,5.391523241996765137e-03
7.189512252807617188e-03,3.703016042709350586e-02,2.207463979721069336e-02,5.141332745552062988e-03
7.231831550598144531e-03,3.728018701076507568e-02,2.205669879913330078e-02,4.896715283393859863e-03
7.273316383361816406e-03,3.752391040325164795e-02,2.203857898712158203e-02,4.657581448554992676e-03
7.313966751098632812e-03,3.776074945926666260e-02,2.202004194259643555e-02,4.423931241035461426e-03
7.353901863098144531e-03,3.799119591712951660e-02,2.200126647949218750e-02,4.195794463157653809e-03
7.392883300781250000e-03,3.821524977684020996e-02,2.198219299316406250e-02,3.972664475440979004e-03
7.430970668792724609e-03,3.843303024768829346e-02,2.196288108825683594e-02,3.754898905754089355e-03
7.468342781066894531e-03,3.864438831806182861e-02,2.194344997406005859e-02,3.542408347129821777e-03
7.504820823669433594e-03,3.884953260421752930e-02,2.192384004592895508e-02,3.334894776344299316e-03
7.540345191955566406e-03,3.904905915260314941e-02,2.190411090850830078e-02,3.132715821266174316e-03
7.575333118438720703e-03,3.924214839935302734e-02,2.188420295715332031e-02,2.935215830802917480e-03
7.609486579895019531e-03,3.942953050136566162e-02,2.186423540115356445e-02,2.742782235145568848e-03
7.642865180969238281e-03,3.961104154586791992e-02,2.184420824050903320e-02,2.555027604103088379e-03
7.675647735595703125e-03,3.978706896305084229e-02,2.182394266128540039e-02,2.372249960899353027e-03
7.707893848419189453e-03,3.995743393898010254e-02,2.180373668670654297e-02,2.194419503211975098e-03
7.739126682281494141e-03,4.012212157249450684e-02,2.178347110748291016e-02,2.020761370658874512e-03
7.769703865051269531e-03,4.028142988681793213e-02,2.176332473754882812e-02,1.852169632911682129e-03
7.799565792083740234e-03,4.043513536453247070e-02,2.174317836761474609e-02,1.687958836555480957e-03
7.828772068023681641e-03,4.058355093002319336e-02,2.172279357910156250e-02,1.528128981590270996e-03
7.857501506805419922e-03,4.072718322277069092e-02,2.170252799987792969e-02,1.372590661048889160e-03
7.885813713073730469e-03,4.086512327194213867e-02,2.168238162994384766e-02,1.221850514411926270e-03
7.912814617156982422e-03,4.099839925765991211e-02,2.166229486465454102e-02,1.075401902198791504e-03
7.939696311950683594e-03,4.112654924392700195e-02,2.164226770401000977e-02,9.330660104751586914e-04
7.965803146362304688e-03,4.124951362609863281e-02,2.162224054336547852e-02,7.948428392410278320e-04
7.991313934326171875e-03,4.136800765991210938e-02,2.160233259201049805e-02,6.607621908187866211e-04
8.016586303710937500e-03,4.148134589195251465e-02,2.158248424530029297e-02,5.310624837875366211e-04
8.041143417358398438e-03,4.158999025821685791e-02,2.156293392181396484e-02,4.050880670547485352e-04
8.064985275268554688e-03,4.169428348541259766e-02,2.154332399368286133e-02,2.833455801010131836e-04
8.088469505310058594e-03,4.179371893405914307e-02,2.152383327484130859e-02,1.654177904129028320e-04
8.111238479614257812e-03,4.188874363899230957e-02,2.150458097457885742e-02,5.118548870086669922e-05
8.133530616760253906e-03,4.197958111763000488e-02,2.148538827896118164e-02,-5.893409252166748047e-05
8.155405521392822266e-03,4.206615686416625977e-02,2.146643400192260742e-02,-1.654475927352905273e-04
8.176803588867187500e-03,4.214788973331451416e-02,2.144753932952880859e-02,-2.682656049728393555e-04
8.197546005249023438e-03,4.222562909126281738e-02,2.142894268035888672e-02,-3.675073385238647461e-04
8.217871189117431641e-03,4.229903221130371094e-02,2.141034603118896484e-02,-4.629641771316528320e-04
8.237659931182861328e-03,4.236850142478942871e-02,2.139210700988769531e-02,-5.549341440200805664e-04
8.256912231445312500e-03,4.243394732475280762e-02,2.137386798858642578e-02,-6.435960531234741211e-04
8.275866508483886719e-03,4.249528050422668457e-02,2.135592699050903320e-02,-7.285624742507934570e-04
8.294463157653808594e-03,4.255266487598419189e-02,2.133804559707641602e-02,-8.098930120468139648e-04
8.312463760375976562e-03,4.260663688182830811e-02,2.132058143615722656e-02,-8.882433176040649414e-04
8.329808712005615234e-03,4.265633225440979004e-02,2.130311727523803711e-02,-9.631365537643432617e-04
8.347034454345703125e-03,4.270225763320922852e-02,2.128595113754272461e-02,-1.034840941429138184e-03
8.363783359527587891e-03,4.274475574493408203e-02,2.126896381378173828e-02,-1.103386282920837402e-03
8.380353450775146484e-03,4.278337955474853516e-02,2.125221490859985352e-02,-1.168534159660339355e-03
8.396148681640625000e-03,4.281850159168243408e-02,2.123558521270751953e-02,-1.230642199516296387e-03
8.411884307861328125e-03,4.285025596618652344e-02,2.121931314468383789e-02,-1.289770007133483887e-03
8.426845073699951172e-03,4.287871718406677246e-02,2.120321989059448242e-02,-1.345679163932800293e-03
8.441388607025146484e-03,4.290309548377990723e-02,2.118724584579467773e-02,-1.399025321006774902e-03
8.455872535705566406e-03,4.292474687099456787e-02,2.117156982421875000e-02,-1.448944211006164551e-03
8.469820022583007812e-03,4.294270277023315430e-02,2.115613222122192383e-02,-1.496419310569763184e-03
8.483350276947021484e-03,4.295797646045684814e-02,2.114081382751464844e-02,-1.540824770927429199e-03
8.496522903442382812e-03,4.296952486038208008e-02,2.112585306167602539e-02,-1.582369208335876465e-03
8.509635925292968750e-03,4.297813773155212402e-02,2.111107110977172852e-02,-1.621380448341369629e-03
8.522152900695800781e-03,4.298362135887145996e-02,2.109646797180175781e-02,-1.657411456108093262e-03
8.534073829650878906e-03,4.298630356788635254e-02,2.108210325241088867e-02,-1.691028475761413574e-03
8.545994758605957031e-03,4.298552870750427246e-02,2.106803655624389648e-02,-1.721844077110290527e-03
8.557558059692382812e-03,4.298211634159088135e-02,2.105408906936645508e-02,-1.749977469444274902e-03
8.568465709686279297e-03,4.297572374343872070e-02,2.104049921035766602e-02,-1.775667071342468262e-03
8.579194545745849609e-03,4.296654462814331055e-02,2.102708816528320312e-02,-1.798704266548156738e-03
8.589863777160644531e-03,4.295471310615539551e-02,2.101385593414306641e-02,-1.819655299186706543e-03
8.599996566772460938e-03,4.293996095657348633e-02,2.100086212158203125e-02,-1.837745308876037598e-03
8.609890937805175781e-03,4.292237758636474609e-02,2.098810672760009766e-02,-1.853629946708679199e-03
8.619546890258789062e-03,4.290260374546051025e-02,2.097564935684204102e-02,-1.866862177848815918e-03
8.628606796264648438e-03,4.287980496883392334e-02,2.096337080001831055e-02,-1.878246665000915527e-03
8.637726306915283203e-03,4.285442829132080078e-02,2.095121145248413086e-02,-1.887068152427673340e-03
8.646368980407714844e-03,4.282689094543457031e-02,2.093940973281860352e-02,-1.893863081932067871e-03
8.654654026031494141e-03,4.279647767543792725e-02,2.092772722244262695e-02,-1.898154616355895996e-03
8.662819862365722656e-03,4.276371002197265625e-02,2.091646194458007812e-02,-1.900419592857360840e-03
8.670568466186523438e-03,4.272872209548950195e-02,2.090519666671752930e-02,-1.900479197502136230e-03
8.678019046783447266e-03,4.269117116928100586e-02,2.089416980743408203e-02,-1.898720860481262207e-03
8.685469627380371094e-03,4.265135526657104492e-02,2.088344097137451172e-02,-1.894608139991760254e-03
8.692622184753417969e-03,4.260963201522827148e-02,2.087289094924926758e-02,-1.888498663902282715e-03
8.698999881744384766e-03,4.256537556648254395e-02,2.086257934570312500e-02,-1.880511641502380371e-03
8.705496788024902344e-03,4.251885414123535156e-02,2.085256576538085938e-02,-1.870557665824890137e-03
8.711576461791992188e-03,4.247052967548370361e-02,2.084255218505859375e-02,-1.858487725257873535e-03
8.717715740203857422e-03,4.241979122161865234e-02,2.083295583724975586e-02,-1.844599843025207520e-03
8.723497390747070312e-03,4.236719012260437012e-02,2.082329988479614258e-02,-1.829072833061218262e-03
8.728981018066406250e-03,4.231232404708862305e-02,2.081406116485595703e-02,-1.811638474464416504e-03
8.734047412872314453e-03,4.225552082061767578e-02,2.080512046813964844e-02,-1.792296767234802246e-03
8.739054203033447266e-03,4.219695925712585449e-02,2.079617977142333984e-02,-1.771226525306701660e-03
8.744001388549804688e-03,4.213622212409973145e-02,2.078753709793090820e-02,-1.748248934745788574e-03
8.748173713684082031e-03,4.207369685173034668e-02,2.077895402908325195e-02,-1.723870635032653809e-03
8.752584457397460938e-03,4.200941324234008789e-02,2.077078819274902344e-02,-1.697584986686706543e-03
8.756756782531738281e-03,4.194343090057373047e-02,2.076256275177001953e-02,-1.670047640800476074e-03
8.760511875152587891e-03,4.187536239624023438e-02,2.075463533401489258e-02,-1.640334725379943848e-03
8.764326572418212891e-03,4.180578887462615967e-02,2.074706554412841797e-02,-1.609131693840026855e-03
8.767485618591308594e-03,4.173421859741210938e-02,2.073949575424194336e-02,-1.576527953147888184e-03
8.770823478698730469e-03,4.166090488433837891e-02,2.073216438293457031e-02,-1.542553305625915527e-03
8.773803710937500000e-03,4.158632457256317139e-02,2.072483301162719727e-02,-1.506999135017395020e-03
8.776545524597167969e-03,4.151006042957305908e-02,2.071803808212280273e-02,-1.470074057579040527e-03
8.779168128967285156e-03,4.143241047859191895e-02,2.071112394332885742e-02,-1.431331038475036621e-03
8.781790733337402344e-03,4.135288298130035400e-02,2.070444822311401367e-02,-1.391276717185974121e-03
8.783876895904541016e-03,4.127185046672821045e-02,2.069795131683349609e-02,-1.349911093711853027e-03
8.785843849182128906e-03,4.118949174880981445e-02,2.069175243377685547e-02,-1.307442784309387207e-03
8.787512779235839844e-03,4.110559821128845215e-02,2.068561315536499023e-02,-1.263484358787536621e-03
8.789300918579101562e-03,4.102009534835815430e-02,2.067953348159790039e-02,-1.218244433403015137e-03
8.790850639343261719e-03,4.093337059020996094e-02,2.067375183105468750e-02,-1.171186566352844238e-03
8.791625499725341797e-03,4.084563255310058594e-02,2.066814899444580078e-02,-1.123473048210144043e-03
8.793115615844726562e-03,4.075598716735839844e-02,2.066266536712646484e-02,-1.074656844139099121e-03
8.794128894805908203e-03,4.066516458988189697e-02,2.065747976303100586e-02,-1.024350523948669434e-03
8.794605731964111328e-03,4.057316482067108154e-02,2.065217494964599609e-02,-9.726732969284057617e-04
8.795261383056640625e-03,4.048004746437072754e-02,2.064722776412963867e-02,-9.198635816574096680e-04
8.795917034149169922e-03,4.038539528846740723e-02,2.064222097396850586e-02,-8.664578199386596680e-04
8.795797824859619141e-03,4.028975963592529297e-02,2.063745260238647461e-02,-8.115023374557495117e-04
8.795917034149169922e-03,4.019287228584289551e-02,2.063286304473876953e-02,-7.555931806564331055e-04
8.795976638793945312e-03,4.009491205215454102e-02,2.062851190567016602e-02,-6.982237100601196289e-04
8.795619010925292969e-03,3.999584913253784180e-02,2.062422037124633789e-02,-6.402581930160522461e-04
8.795082569122314453e-03,3.989578783512115479e-02,2.062004804611206055e-02,-5.812495946884155273e-04
8.794665336608886719e-03,3.979463875293731689e-02,2.061599493026733398e-02,-5.210489034652709961e-04
8.793890476226806641e-03,3.969214856624603271e-02,2.061212062835693359e-02,-4.601031541824340820e-04
8.792936801910400391e-03,3.958882391452789307e-02,2.060824632644653320e-02,-3.979653120040893555e-04
8.792102336883544922e-03,3.948464989662170410e-02,2.060461044311523438e-02,-3.348439931869506836e-04
8.791089057922363281e-03,3.937920928001403809e-02,2.060115337371826172e-02,-2.709478139877319336e-04
8.789896965026855469e-03,3.927315771579742432e-02,2.059769630432128906e-02,-2.061575651168823242e-04
8.788347244262695312e-03,3.916607797145843506e-02,2.059435844421386719e-02,-1.405328512191772461e-04
8.786797523498535156e-03,3.905788064002990723e-02,2.059131860733032227e-02,-7.410347461700439453e-05
8.785128593444824219e-03,3.894934058189392090e-02,2.058815956115722656e-02,-6.660819053649902344e-06
8.782982826232910156e-03,3.883941471576690674e-02,2.058529853820800781e-02,6.158649921417236328e-05
8.781135082244873047e-03,3.872872889041900635e-02,2.058243751525878906e-02,1.303702592849731445e-04
8.779168128967285156e-03,3.861762583255767822e-02,2.057975530624389648e-02,2.002269029617309570e-04
8.777081966400146484e-03,3.850533068180084229e-02,2.057713270187377930e-02,2.705603837966918945e-04
8.774697780609130859e-03,3.839243948459625244e-02,2.057468891143798828e-02,3.418475389480590820e-04
8.772253990173339844e-03,3.827869892120361328e-02,2.057212591171264648e-02,4.139095544815063477e-04
8.769810199737548828e-03,3.816427290439605713e-02,2.056974172592163086e-02,4.865676164627075195e-04
8.766889572143554688e-03,3.804923593997955322e-02,2.056759595870971680e-02,5.596429109573364258e-04
8.764207363128662109e-03,3.793382644653320312e-02,2.056568861007690430e-02,6.338506937026977539e-04
8.761405944824218750e-03,3.781707584857940674e-02,2.056348323822021484e-02,7.087141275405883789e-04
8.758246898651123047e-03,3.770002722740173340e-02,2.056163549423217773e-02,7.838159799575805664e-04
8.755028247833251953e-03,3.758245706558227539e-02,2.055984735488891602e-02,8.596330881118774414e-04
8.752048015594482422e-03,3.746424615383148193e-02,2.055805921554565430e-02,9.364038705825805664e-04
8.748412132263183594e-03,3.734521567821502686e-02,2.055644989013671875e-02,1.013532280921936035e-03
8.745133876800537109e-03,3.722587227821350098e-02,2.055490016937255859e-02,1.090899109840393066e-03
8.741676807403564453e-03,3.710603713989257812e-02,2.055335044860839844e-02,1.169219613075256348e-03
8.737981319427490234e-03,3.698556125164031982e-02,2.055197954177856445e-02,1.247927546501159668e-03
8.734226226806640625e-03,3.686441481113433838e-02,2.055066823959350586e-02,1.327112317085266113e-03
8.730471134185791016e-03,3.674292564392089844e-02,2.054941654205322266e-02,1.406952738761901855e-03
8.726716041564941406e-03,3.662100434303283691e-02,2.054828405380249023e-02,1.487359404563903809e-03
8.722424507141113281e-03,3.649859130382537842e-02,2.054721117019653320e-02,1.567974686622619629e-03
8.718252182006835938e-03,3.637568652629852295e-02,2.054619789123535156e-02,1.649305224418640137e-03
8.714139461517333984e-03,3.625240921974182129e-02,2.054524421691894531e-02,1.730903983116149902e-03
8.709847927093505859e-03,3.612881898880004883e-02,2.054440975189208984e-02,1.812890172004699707e-03
8.705615997314453125e-03,3.600452840328216553e-02,2.054357528686523438e-02,1.895502209663391113e-03
8.701324462890625000e-03,3.588022291660308838e-02,2.054286003112792969e-02,1.978591084480285645e-03
8.696436882019042969e-03,3.575515747070312500e-02,2.054208517074584961e-02,2.061650156974792480e-03
8.691728115081787109e-03,3.563003242015838623e-02,2.054160833358764648e-02,2.145424485206604004e-03
8.687436580657958984e-03,3.550457954406738281e-02,2.054095268249511719e-02,2.229526638984680176e-03
8.682787418365478516e-03,3.537881374359130859e-02,2.054047584533691406e-02,2.313897013664245605e-03
8.677780628204345703e-03,3.525282442569732666e-02,2.053999900817871094e-02,2.398565411567687988e-03
8.673131465911865234e-03,3.512616455554962158e-02,2.053964138031005859e-02,2.483531832695007324e-03
8.668005466461181641e-03,3.499951958656311035e-02,2.053934335708618164e-02,2.569064497947692871e-03
8.662939071655273438e-03,3.487263619899749756e-02,2.053904533386230469e-02,2.654626965522766113e-03
8.657813072204589844e-03,3.474548459053039551e-02,2.053892612457275391e-02,2.740725874900817871e-03
8.652687072753906250e-03,3.461813926696777344e-02,2.053862810134887695e-02,2.826943993568420410e-03
8.647322654724121094e-03,3.449043631553649902e-02,2.053862810134887695e-02,2.913430333137512207e-03
8.642077445983886719e-03,3.436274826526641846e-02,2.053850889205932617e-02,3.000274300575256348e-03
8.636593818664550781e-03,3.423474729061126709e-02,2.053856849670410156e-02,3.087297081947326660e-03
8.631229400634765625e-03,3.410659730434417725e-02,2.053862810134887695e-02,3.174602985382080078e-03
8.625864982604980469e-03,3.397834300994873047e-02,2.053862810134887695e-02,3.262132406234741211e-03
8.620202541351318359e-03,3.384971618652343750e-02,2.053880691528320312e-02,3.349691629409790039e-03
8.614480495452880859e-03,3.372120857238769531e-02,2.053892612457275391e-02,3.437504172325134277e-03
8.608937263488769531e-03,3.359252214431762695e-02,2.053916454315185547e-02,3.525525331497192383e-03
8.603215217590332031e-03,3.346364200115203857e-02,2.053928375244140625e-02,3.613919019699096680e-03
8.597314357757568359e-03,3.333452343940734863e-02,2.053958177566528320e-02,3.702312707901000977e-03
8.591592311859130859e-03,3.320562839508056641e-02,2.053999900817871094e-02,3.791019320487976074e-03
8.585870265960693359e-03,3.307650983333587646e-02,2.054035663604736328e-02,3.879711031913757324e-03
